codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
YX,AVL,9,13.0,36.0,5.44,11.11,9
DL,BDL,37,3.0,208.0,29.0,0.0,7
OO,WYS,4,11.0,11.0,2.75,0.0,7
YX,TUL,11,4.0,10.0,1.64,0.0,6
AS,BOS,17,8.0,281.0,38.53,0.0,12
AS,PSG,8,0.0,-10.0,0.0,0.0,4
G4,GRR,16,3.0,97.0,9.69,0.0,11
9E,EVV,5,2.0,2.0,0.4,0.0,3
YX,SAV,4,39.0,164.0,50.75,25.0,8
OH,MKE,4,38.0,38.0,9.5,0.0,11
G4,LEX,5,8.0,33.0,8.2,40.0,10
9E,EWR,12,13.0,324.0,81.33,0.0,9
G4,IAG,5,31.0,31.0,6.2,0.0,2
MQ,ROC,4,5.0,5.0,1.25,0.0,2
OO,CSG,1,0.0,-23.0,0.0,0.0,9
F9,CID,1,14.0,14.0,14.0,0.0,4
AS,BUR,11,2.0,127.0,13.27,18.18,1
9E,MGM,5,3.0,5.0,1.6,0.0,4
DL,TYS,14,20.0,20.0,1.43,0.0,12
OO,GRK,1,0.0,-18.0,0.0,0.0,8
YX,TYS,5,83.0,83.0,16.6,20.0,8
G4,BWI,1,0.0,-17.0,0.0,0.0,10
G4,EUG,2,0.0,-10.0,0.0,0.0,7
MQ,MQT,1,81.0,81.0,81.0,0.0,2
9E,BTR,3,0.0,-10.0,0.0,0.0,8
B6,ABQ,1,0.0,-15.0,0.0,0.0,8
MQ,LSE,1,0.0,-12.0,0.0,0.0,7
F9,SEA,11,1.0,77.0,26.27,0.0,6
OO,BQK,2,3.0,3.0,1.5,0.0,3
G4,ROA,1,0.0,-10.0,0.0,0.0,8
G4,PSP,1,0.0,-7.0,0.0,0.0,11
DL,CHO,2,0.0,-20.0,0.0,0.0,8
OO,GRK,3,10.0,10.0,3.33,0.0,5
YX,CAE,2,1.0,1.0,0.5,0.0,9
MQ,DFW,525,1.0,602.0,7.45,1.71,11
AA,JAX,60,1.0,292.0,23.33,3.33,6
OH,DCA,307,1.0,385.0,26.82,4.89,7
UA,SAV,17,5.0,105.0,19.24,0.0,5
MQ,PHX,60,2.0,126.0,8.97,0.0,5
DL,KOA,6,8.0,8.0,1.33,16.67,2
OO,DTW,204,1.0,952.0,19.92,0.0,7
DL,IND,34,4.0,47.0,1.76,0.0,10
AS,HNL,30,1.0,193.0,24.3,0.0,2
MQ,GRK,9,3.0,77.0,17.44,0.0,6
B6,RSW,46,1.0,306.0,35.35,2.17,12
WN,MKE,76,1.0,182.0,11.63,0.0,12
OO,CYS,8,59.0,59.0,7.38,12.5,2
WN,MYR,35,2.0,45.0,10.03,0.0,6
B6,BDL,23,4.0,107.0,10.22,8.7,1
DL,LAS,113,2.0,328.0,9.61,0.88,1
DL,CMH,20,1.0,121.0,14.3,0.0,2
HA,OGG,113,1.0,199.0,7.58,0.88,3
AA,CHS,48,2.0,122.0,12.29,0.0,6
MQ,OKC,12,13.0,24.0,3.08,0.0,4
UA,RIC,9,5.0,17.0,3.67,0.0,5
DL,GRB,4,0.0,0.0,0.0,0.0,3
MQ,BRO,19,6.0,146.0,16.37,5.26,3
MQ,CMH,31,1.0,55.0,4.32,0.0,2
9E,CAE,19,1.0,25.0,2.95,0.0,10
WN,BOS,59,1.0,143.0,8.63,0.0,4
UA,BOS,89,1.0,545.0,12.22,0.0,9
OH,TLH,11,2.0,145.0,14.45,27.27,9
OO,BNA,34,1.0,920.0,35.18,0.0,9
DL,JAC,18,5.0,62.0,9.78,0.0,2
AS,JFK,18,4.0,85.0,8.22,0.0,12
9E,CLE,14,5.0,34.0,2.79,0.0,4
B6,MSY,19,17.0,1016.0,109.32,0.0,5
WN,ONT,106,1.0,197.0,5.97,0.94,9
UA,CLT,24,1.0,177.0,22.04,0.0,8
DL,SMF,29,13.0,52.0,4.83,0.0,9
AA,JFK,80,2.0,240.0,15.25,0.0,4
WN,COS,49,2.0,66.0,8.47,2.04,3
WN,BLI,12,3.0,106.0,11.5,0.0,6
B6,EYW,6,7.0,177.0,33.83,16.67,2
OH,ECP,13,1.0,65.0,10.38,0.0,10
UA,DRO,7,25.0,25.0,3.57,0.0,3
G4,SNA,10,11.0,12.0,2.3,0.0,2
OO,FLG,10,2.0,19.0,2.1,0.0,1
OO,DRO,26,4.0,1101.0,58.38,0.0,11
YX,ATL,7,18.0,18.0,2.57,0.0,9
MQ,MLU,7,2.0,89.0,17.14,0.0,5
AA,IND,38,3.0,79.0,12.63,0.0,1
9E,PWM,6,3.0,3.0,0.5,0.0,10
OO,AMA,10,16.0,141.0,33.2,0.0,10
OO,SGU,19,9.0,77.0,6.32,0.0,3
MQ,TUL,10,16.0,27.0,4.3,0.0,11
9E,ROC,26,3.0,126.0,16.81,7.69,6
OO,RIC,8,3.0,450.0,67.63,0.0,6
AA,OGG,11,17.0,677.0,76.36,0.0,4
UA,RIC,9,12.0,54.0,7.33,0.0,12
OO,SAF,9,25.0,174.0,30.44,0.0,3
OO,RIC,7,4.0,4.0,0.57,0.0,3
9E,VLD,8,1.0,1.0,0.13,12.5,8
OO,SGF,17,12.0,62.0,6.94,0.0,7
MQ,ATL,11,7.0,154.0,23.91,0.0,5
UA,ORF,6,1.0,348.0,58.5,0.0,10
OO,BRD,3,1.0,17.0,6.0,0.0,3
NK,PHX,5,0.0,-12.0,0.0,0.0,12
F9,SJU,31,3.0,111.0,9.65,3.23,10
MQ,ROC,8,32.0,32.0,4.0,0.0,12
9E,BGR,9,30.0,364.0,68.33,0.0,3
OO,PIA,5,4.0,91.0,25.0,20.0,1
AS,ADQ,7,3.0,128.0,19.29,0.0,10
F9,TYS,6,4.0,57.0,10.17,0.0,7
DL,BTV,3,4.0,4.0,1.33,0.0,10
OO,OAK,14,3.0,58.0,7.21,0.0,1
9E,MEM,5,2.0,213.0,43.0,0.0,10
OO,CAE,8,24.0,64.0,15.75,0.0,9
MQ,FSD,4,1.0,14.0,3.75,0.0,7
UA,ALB,4,5.0,5.0,1.25,0.0,9
G4,IAD,5,11.0,221.0,56.4,0.0,1
OH,JAX,10,1.0,9.0,1.0,0.0,10
G4,SMX,3,2.0,210.0,70.67,0.0,2
UA,PNS,4,0.0,-6.0,0.0,0.0,2
MQ,MFE,3,78.0,78.0,26.0,0.0,11
G4,BGR,6,4.0,175.0,40.0,0.0,7
G4,OMA,1,0.0,-21.0,0.0,0.0,4
OH,TUL,4,21.0,366.0,96.75,0.0,1
OH,BGR,4,3.0,15.0,4.5,0.0,5
G4,CHS,2,0.0,-6.0,0.0,0.0,9
OO,STL,1,0.0,-19.0,0.0,0.0,3
F9,PWM,1,0.0,-16.0,0.0,0.0,10
B6,SRQ,1,0.0,-13.0,0.0,0.0,7
OH,LEX,2,0.0,-10.0,0.0,0.0,9
G4,RAP,1,59.0,59.0,59.0,0.0,2
F9,RDU,34,1.0,88.0,7.26,8.82,10
B6,BUF,24,27.0,145.0,13.38,0.0,4
OH,DCA,290,1.0,712.0,18.78,1.72,6
9E,CVG,43,1.0,198.0,18.37,6.98,8
DL,MSY,66,1.0,71.0,4.73,0.0,12
B6,ROC,5,0.0,-7.0,0.0,0.0,11
OO,PHX,230,1.0,240.0,5.44,0.0,5
OO,ELP,20,1.0,42.0,5.8,0.0,6
AA,IAH,58,1.0,196.0,8.05,0.0,11
MQ,BTV,5,4.0,21.0,5.0,0.0,10
NK,IAH,88,1.0,1048.0,51.56,0.0,5
AA,TYS,12,15.0,58.0,13.58,8.33,6
DL,JFK,225,1.0,722.0,15.11,0.44,10
NK,IND,19,1.0,120.0,25.79,0.0,1
YX,LGA,318,1.0,852.0,13.57,2.83,6
MQ,MQT,2,25.0,25.0,12.5,0.0,9
YX,BUF,35,1.0,56.0,4.11,0.0,3
UA,MSN,13,19.0,317.0,30.77,0.0,1
YX,CMH,101,1.0,49.0,1.58,0.0,10
AA,EGE,33,3.0,1089.0,72.45,3.03,2
DL,PHL,50,8.0,87.0,4.04,0.0,3
YX,PWM,41,4.0,104.0,6.37,0.0,5
G4,AVL,28,11.0,311.0,23.96,0.0,12
9E,DTW,112,1.0,102.0,2.83,0.0,4
OO,GSO,10,37.0,40.0,7.7,0.0,11
AA,AVL,9,5.0,184.0,32.33,11.11,9
DL,CMH,26,1.0,45.0,3.04,0.0,4
B6,BDL,34,4.0,114.0,11.85,0.0,11
UA,RDM,11,2.0,240.0,32.36,0.0,11
NK,DFW,60,3.0,147.0,12.2,3.33,11
F9,SAN,40,1.0,197.0,18.68,0.0,1
DL,BWI,65,1.0,103.0,5.06,0.0,5
DL,CLE,20,4.0,78.0,6.1,0.0,11
WN,CLE,38,1.0,47.0,7.32,0.0,10
MQ,ELP,17,1.0,164.0,30.0,11.76,5
OO,PDX,84,1.0,362.0,26.86,7.14,1
AA,RNO,26,4.0,53.0,6.77,0.0,10
9E,BHM,8,179.0,179.0,22.38,12.5,1
DL,MCI,49,5.0,239.0,8.35,0.0,3
G4,IAG,6,13.0,25.0,10.33,0.0,6
F9,MKE,3,10.0,10.0,3.33,0.0,4
AS,DFW,20,1.0,22.0,2.05,5.0,2
WN,PDX,77,2.0,65.0,5.19,0.0,4
YX,CLE,37,1.0,252.0,15.7,5.41,1
OO,GRK,2,0.0,-13.0,0.0,0.0,3
B6,RSW,54,2.0,420.0,30.81,1.85,3
MQ,MLU,9,6.0,6.0,0.67,0.0,10
YX,SAV,9,1.0,30.0,6.33,0.0,10
9E,MIA,1,82.0,82.0,82.0,0.0,1
B6,BUR,4,9.0,71.0,28.75,0.0,3
OH,BHM,19,3.0,448.0,31.21,0.0,8
WN,RSW,36,1.0,58.0,6.06,2.78,9
AS,AUS,22,2.0,82.0,12.0,0.0,7
OH,MDT,12,1.0,3.0,0.33,0.0,6
DL,PSC,4,1.0,1.0,0.25,0.0,11
MQ,BTR,9,6.0,79.0,9.44,0.0,11
AA,CAE,5,6.0,120.0,31.0,0.0,3
YX,ECP,1,10.0,10.0,10.0,0.0,3
9E,CLE,23,6.0,148.0,12.13,0.0,1
MQ,MSP,6,3.0,33.0,8.17,0.0,2
NK,STT,5,5.0,47.0,18.2,0.0,8
MQ,TVC,7,1.0,214.0,32.29,0.0,10
OH,TRI,4,0.0,-16.0,0.0,0.0,11
9E,BGR,10,17.0,17.0,1.7,0.0,9
AS,SIT,12,1.0,34.0,2.92,0.0,2
OO,CID,16,13.0,13.0,1.63,0.0,2
9E,MYR,4,38.0,38.0,9.5,0.0,7
OO,ALW,8,7.0,87.0,20.75,0.0,8
MQ,LCH,2,81.0,81.0,40.5,50.0,5
DL,PVD,6,0.0,-4.0,0.0,0.0,2
B6,PHX,4,123.0,123.0,30.75,0.0,9
UA,GSP,3,0.0,-5.0,0.0,0.0,2
G4,GTF,1,0.0,-3.0,0.0,0.0,6
AS,PHL,3,10.0,20.0,15.0,0.0,6
OO,IAD,10,10.0,11.0,3.1,0.0,3
UA,MAF,4,5.0,5.0,1.25,0.0,1
AS,BZN,3,0.0,-3.0,0.0,0.0,11
DL,SBA,4,36.0,519.0,216.25,0.0,6
NK,MSP,9,196.0,196.0,21.78,0.0,9
MQ,DRO,3,2.0,2.0,0.67,0.0,12
AS,OMA,4,10.0,10.0,2.5,0.0,8
DL,LIH,4,13.0,13.0,3.25,0.0,1
AS,SCC,3,21.0,21.0,7.0,0.0,6
MQ,SFO,1,3.0,3.0,3.0,0.0,1
OO,YUM,2,0.0,-19.0,0.0,0.0,9
MQ,ORF,1,260.0,260.0,260.0,0.0,6
MQ,TUS,1,0.0,-24.0,0.0,0.0,1
AA,CLT,1104,1.0,711.0,27.84,1.63,6
HA,OGG,128,1.0,162.0,8.88,0.78,4
NK,SJU,53,2.0,134.0,8.91,1.89,5
DL,MCO,183,2.0,665.0,43.82,6.01,7
OH,CLT,396,1.0,351.0,10.61,0.0,3
9E,CVG,66,1.0,217.0,22.05,0.0,5
B6,DFW,2,86.0,163.0,124.5,0.0,10
DL,ECP,27,2.0,193.0,23.19,0.0,12
WN,LAX,219,1.0,187.0,17.29,0.46,5
DL,PHX,96,1.0,156.0,7.05,0.0,5
AS,BUR,24,1.0,170.0,15.58,4.17,11
YX,LGA,337,1.0,131.0,2.84,0.0,10
OO,FAY,10,9.0,227.0,27.8,0.0,10
AA,RIC,25,5.0,50.0,4.0,0.0,11
UA,MSY,44,5.0,312.0,21.52,2.27,8
AA,DEN,65,3.0,241.0,28.29,1.54,6
NK,PNS,13,3.0,30.0,4.77,7.69,8
AS,SFO,87,1.0,119.0,11.87,0.0,5
UA,PSP,13,21.0,21.0,1.62,0.0,10
9E,CHO,19,23.0,84.0,13.42,0.0,12
F9,SMF,6,0.0,-2.0,0.0,0.0,12
9E,EWR,14,2.0,20.0,1.57,0.0,3
OO,RDM,30,2.0,73.0,5.93,0.0,6
B6,SRQ,12,1.0,100.0,24.0,0.0,12
WN,GRR,18,3.0,32.0,5.61,0.0,7
UA,SLC,25,1.0,161.0,21.6,12.0,5
UA,MSP,37,1.0,140.0,13.84,2.7,5
9E,MSN,8,10.0,10.0,1.25,0.0,10
YX,MSN,8,5.0,27.0,4.75,0.0,12
YX,MIA,5,0.0,-3.0,0.0,0.0,10
UA,PNS,9,0.0,-5.0,0.0,0.0,8
MQ,CLT,54,1.0,230.0,22.02,0.0,9
NK,SAN,27,2.0,115.0,14.89,7.41,10
NK,ACY,25,1.0,102.0,8.44,0.0,1
YX,CHA,8,11.0,66.0,12.5,0.0,12
9E,CHA,13,3.0,95.0,10.46,0.0,8
MQ,BIL,12,7.0,117.0,13.25,0.0,7
OO,MDT,8,1.0,21.0,4.13,0.0,9
NK,SNA,11,7.0,26.0,3.91,0.0,4
MQ,AVP,5,4.0,47.0,10.2,0.0,11
UA,BTV,13,20.0,255.0,26.31,7.69,7
MQ,YUM,4,0.0,-1.0,0.0,25.0,7
G4,EYW,8,1.0,9.0,1.25,0.0,2
OH,SBN,14,1.0,111.0,18.21,0.0,8
OO,YUM,5,7.0,126.0,26.6,0.0,4
DL,RIC,14,7.0,18.0,3.36,0.0,1
OO,LAR,4,0.0,-7.0,0.0,0.0,8
G4,EWR,2,0.0,-26.0,0.0,0.0,2
DL,MDW,15,5.0,22.0,3.87,0.0,5
MQ,SEA,6,132.0,152.0,47.33,0.0,6
MQ,RST,2,0.0,-13.0,0.0,0.0,11
G4,MCI,1,0.0,-20.0,0.0,0.0,12
9E,JAN,6,7.0,7.0,1.17,0.0,11
OO,AZO,4,0.0,-11.0,0.0,0.0,2
NK,MHT,6,92.0,306.0,66.33,0.0,3
YX,ILM,20,3.0,75.0,5.8,5.0,11
AS,PSC,4,12.0,12.0,3.0,0.0,10
OO,ABR,3,12.0,80.0,36.33,0.0,6
OO,BFF,3,0.0,-4.0,0.0,0.0,9
DL,MSO,4,6.0,80.0,24.0,0.0,1
OH,DSM,3,0.0,-11.0,0.0,0.0,4
UA,SRQ,14,2.0,128.0,26.57,0.0,7
DL,EYW,6,3.0,975.0,163.67,0.0,2
UA,DRO,9,124.0,137.0,29.0,0.0,5
DL,PWM,4,7.0,26.0,8.25,25.0,5
OO,ELM,5,26.0,26.0,5.2,0.0,12
G4,EVV,4,1.0,32.0,13.0,0.0,6
AS,PHL,1,0.0,-7.0,0.0,0.0,1
AS,BET,6,11.0,13.0,4.0,0.0,8
G4,MSO,2,43.0,57.0,50.0,0.0,10
9E,DAY,2,0.0,-19.0,0.0,0.0,5
G4,OAK,3,0.0,-1.0,0.0,0.0,7
OO,BJI,3,1.0,1.0,0.33,0.0,9
G4,LRD,1,1.0,1.0,1.0,0.0,1
YX,MYR,3,0.0,-19.0,0.0,0.0,1
DL,EGE,1,3.0,3.0,3.0,0.0,3
G4,GJT,1,0.0,-26.0,0.0,0.0,4
OO,LAX,295,1.0,948.0,12.76,0.0,8
OH,GSP,32,2.0,282.0,27.41,0.0,4
WN,HOU,469,1.0,254.0,11.6,0.43,4
B6,JFK,302,1.0,472.0,35.83,5.96,8
G4,SFB,85,1.0,137.0,15.72,3.53,1
UA,JAX,30,2.0,407.0,22.87,0.0,4
MQ,JAN,7,12.0,40.0,13.71,0.0,9
OO,GEG,45,1.0,71.0,4.98,0.0,10
OH,BHM,33,2.0,479.0,26.39,6.06,1
AA,MTJ,6,19.0,49.0,17.83,0.0,1
OO,SAN,105,1.0,137.0,9.02,0.95,5
F9,PNS,3,3.0,51.0,29.33,0.0,10
DL,GRR,25,26.0,44.0,2.8,0.0,4
DL,SFO,90,1.0,125.0,16.59,0.0,3
OO,LAX,360,1.0,927.0,17.57,0.56,12
9E,TRI,11,17.0,22.0,3.55,0.0,8
AS,MCO,21,10.0,291.0,34.67,0.0,3
OO,BUR,36,1.0,201.0,19.06,2.78,4
MQ,MOB,12,8.0,64.0,17.42,0.0,5
B6,CHS,15,2.0,243.0,22.27,13.33,5
WN,LBB,28,7.0,99.0,6.14,0.0,5
UA,PBI,45,2.0,257.0,15.8,0.0,3
NK,TPA,36,2.0,298.0,26.28,11.11,8
F9,MSN,5,44.0,44.0,8.8,0.0,8
YX,STL,8,0.0,0.0,0.0,0.0,2
DL,ELP,8,0.0,-5.0,0.0,0.0,8
WN,EUG,16,2.0,101.0,9.19,0.0,7
OH,RDU,7,2.0,33.0,8.43,0.0,6
WN,MKE,54,1.0,43.0,3.3,0.0,2
WN,OGG,46,2.0,53.0,5.8,0.0,2
OO,CID,18,1.0,86.0,26.78,0.0,8
9E,PWM,3,56.0,56.0,18.67,0.0,11
WN,ORD,38,1.0,95.0,6.08,0.0,11
UA,STL,31,2.0,127.0,9.58,0.0,10
G4,LAS,59,1.0,119.0,5.54,0.0,5
MQ,HOU,21,5.0,81.0,9.62,0.0,8
DL,IAD,24,3.0,63.0,11.42,0.0,12
9E,GSO,13,16.0,16.0,1.23,0.0,6
OO,SPS,6,15.0,15.0,2.5,0.0,6
OH,BHM,25,7.0,145.0,7.96,0.0,6
OO,ELP,21,2.0,1358.0,71.19,0.0,1
OO,FNT,5,4.0,7.0,2.2,0.0,4
UA,MSN,12,1.0,88.0,9.75,8.33,10
AS,HNL,33,2.0,219.0,20.39,0.0,4
DL,MSO,9,1.0,3.0,0.44,0.0,9
OO,CAE,4,11.0,80.0,22.75,0.0,11
AA,PNS,9,3.0,93.0,20.67,0.0,1
B6,LAS,21,2.0,664.0,55.57,0.0,3
MQ,EYW,14,1.0,94.0,23.64,0.0,5
OO,TVC,6,0.0,-2.0,0.0,0.0,3
AS,DEN,8,1.0,2.0,0.38,12.5,12
DL,GEG,26,1.0,577.0,46.23,7.69,7
OH,ATL,26,1.0,58.0,5.62,0.0,10
B6,SAN,10,14.0,137.0,50.8,10.0,12
UA,EYW,6,4.0,4.0,0.67,0.0,5
G4,MFE,2,10.0,10.0,5.0,0.0,5
F9,AUS,9,23.0,78.0,19.22,0.0,7
DL,OAK,5,0.0,-13.0,0.0,0.0,2
YX,OMA,10,3.0,6.0,0.9,0.0,10
AS,EUG,3,10.0,21.0,10.33,0.0,8
OO,CLE,8,10.0,14.0,3.0,12.5,5
B6,PHL,11,2.0,216.0,33.09,0.0,1
G4,BOI,4,17.0,17.0,4.25,0.0,2
B6,PIT,14,1.0,158.0,24.79,0.0,6
YX,ROC,7,12.0,12.0,1.71,0.0,12
UA,SAV,11,30.0,77.0,15.18,0.0,7
OO,HDN,6,19.0,28.0,11.0,0.0,10
HA,JFK,2,0.0,-19.0,0.0,0.0,3
MQ,DAY,7,3.0,169.0,31.29,0.0,5
B6,EYW,4,18.0,18.0,4.5,0.0,3
OO,LRD,1,0.0,-17.0,0.0,0.0,3
G4,SCK,2,19.0,19.0,9.5,0.0,10
OO,BGR,1,0.0,-10.0,0.0,0.0,7
DL,GPT,9,0.0,-3.0,0.0,0.0,2
DL,TUL,8,29.0,118.0,33.25,0.0,7
G4,ALB,4,0.0,-2.0,0.0,0.0,9
F9,PBI,1,0.0,-15.0,0.0,0.0,9
MQ,HDN,1,0.0,-21.0,0.0,0.0,3
OH,CID,1,0.0,-21.0,0.0,0.0,2
G4,MDT,1,0.0,-25.0,0.0,0.0,11
HA,SLC,2,6.0,7.0,6.5,0.0,10
G4,GSP,1,0.0,-6.0,0.0,0.0,10
NK,EWR,78,2.0,191.0,17.78,0.0,11
WN,BDL,33,6.0,97.0,4.94,0.0,11
MQ,ORD,332,1.0,626.0,21.28,1.51,7
WN,STL,321,1.0,135.0,5.2,0.31,11
WN,TUS,36,2.0,58.0,9.33,0.0,6
AS,IAH,6,4.0,10.0,3.33,0.0,11
F9,RSW,9,21.0,38.0,6.56,0.0,11
DL,BDL,37,2.0,191.0,15.86,0.0,6
AS,SEA,610,1.0,203.0,11.43,0.33,4
OH,DCA,300,1.0,1095.0,30.81,5.0,8
AA,MIA,516,1.0,525.0,23.21,1.94,1
F9,ATL,89,2.0,178.0,29.56,1.12,4
YX,CLE,30,9.0,146.0,14.63,0.0,4
DL,BIS,5,8.0,18.0,5.2,0.0,11
YX,GRR,18,13.0,13.0,0.72,11.11,8
OO,MOT,13,2.0,80.0,18.15,0.0,8
OH,SAV,36,1.0,296.0,31.31,2.78,8
WN,SDF,43,5.0,85.0,6.93,0.0,11
OO,TWF,5,0.0,-2.0,0.0,0.0,1
MQ,BDL,11,5.0,5.0,0.45,0.0,2
YX,ILM,7,6.0,40.0,9.14,0.0,9
MQ,GRB,11,2.0,116.0,18.73,0.0,4
DL,MLB,12,18.0,19.0,3.08,0.0,1
AA,SLC,34,1.0,1121.0,68.5,5.88,8
WN,ELP,66,1.0,48.0,2.8,1.52,11
AA,SDF,14,1.0,69.0,11.64,0.0,4
AA,ILM,8,1.0,11.0,3.25,0.0,10
F9,BQN,3,34.0,34.0,11.33,0.0,10
WN,SRQ,33,2.0,16.0,1.18,3.03,11
WN,ICT,13,1.0,101.0,9.92,0.0,4
B6,PVD,9,8.0,301.0,48.44,0.0,7
G4,PIE,59,2.0,51.0,5.22,0.0,4
OO,BNA,39,5.0,159.0,20.72,5.13,5
OO,SMF,63,1.0,273.0,9.05,0.0,3
DL,MYR,13,0.0,-2.0,0.0,0.0,11
F9,SFO,50,1.0,575.0,57.14,6.0,6
WN,LBB,20,1.0,65.0,9.3,0.0,11
OO,FLG,16,14.0,71.0,6.94,0.0,8
OO,JFK,24,4.0,61.0,3.17,0.0,2
OO,MDW,18,3.0,59.0,3.44,0.0,3
MQ,SGF,29,5.0,329.0,22.07,0.0,11
OO,HLN,16,6.0,321.0,53.38,6.25,1
NK,ACY,24,4.0,252.0,35.08,0.0,8
9E,MGM,6,40.0,40.0,6.67,0.0,7
OH,TYS,26,1.0,150.0,8.81,11.54,7
AA,TUS,24,1.0,93.0,15.29,0.0,3
G4,CVG,24,13.0,20.0,1.92,0.0,2
WN,ITO,16,5.0,11.0,1.31,0.0,11
OH,CHS,22,4.0,76.0,4.36,0.0,10
DL,ONT,14,2.0,8.0,0.71,0.0,8
UA,BOI,10,9.0,172.0,30.2,10.0,5
9E,ROC,17,1.0,137.0,9.24,0.0,9
YX,ROC,3,0.0,-12.0,0.0,0.0,10
AS,SIT,9,185.0,185.0,20.56,0.0,12
F9,SYR,2,0.0,-3.0,0.0,0.0,1
UA,SMF,40,3.0,105.0,8.5,0.0,12
WN,ONT,76,2.0,203.0,10.08,0.0,2
9E,BUF,18,6.0,18.0,1.33,5.56,5
AS,OKC,3,13.0,28.0,13.67,0.0,11
AA,MTJ,6,3.0,42.0,12.33,0.0,7
G4,HGR,1,0.0,-18.0,0.0,0.0,3
G4,SAV,4,2.0,2.0,0.5,0.0,2
G4,FAT,6,34.0,59.0,15.5,0.0,7
OO,ELP,24,1.0,45.0,4.58,0.0,11
DL,SYR,9,5.0,7.0,1.33,0.0,11
MQ,HRL,20,6.0,62.0,4.0,0.0,10
OO,BLI,5,4.0,337.0,68.2,0.0,10
AS,ONT,10,1.0,1.0,0.1,0.0,3
UA,STT,7,103.0,103.0,14.71,0.0,11
YX,TYS,3,23.0,181.0,68.0,0.0,5
AS,PSC,2,2.0,2.0,1.0,0.0,5
OO,PIT,11,10.0,48.0,5.27,0.0,12
G4,MCO,5,7.0,39.0,22.8,20.0,7
MQ,PIT,14,6.0,37.0,8.64,7.14,5
9E,ORH,1,0.0,-13.0,0.0,0.0,3
UA,TUL,4,34.0,34.0,8.5,0.0,2
DL,SYR,4,0.0,0.0,0.0,0.0,9
OO,LBB,7,1.0,14.0,5.43,0.0,11
AA,BUF,12,2.0,39.0,7.75,0.0,2
OO,AZO,7,4.0,111.0,18.14,0.0,12
DL,FSD,10,1.0,408.0,55.1,0.0,12
B6,PSP,3,16.0,39.0,18.33,0.0,2
OH,CRW,7,16.0,93.0,15.57,14.29,5
OO,TXK,2,183.0,183.0,91.5,0.0,6
NK,BDL,10,7.0,72.0,23.5,0.0,4
AS,BRW,2,16.0,35.0,25.5,0.0,12
UA,ROC,7,10.0,52.0,10.43,0.0,10
G4,MRY,1,266.0,266.0,266.0,0.0,12
G4,MCO,3,136.0,136.0,45.33,0.0,11
MQ,GNV,5,105.0,105.0,21.0,0.0,11
9E,FAR,1,0.0,-8.0,0.0,0.0,5
NK,LBE,3,118.0,118.0,39.33,0.0,12
OH,MSY,1,0.0,-7.0,0.0,0.0,3
DL,JNU,2,0.0,-11.0,0.0,0.0,9
UA,SPN,1,0.0,-2.0,0.0,0.0,12
UA,IND,14,4.0,22.0,1.86,0.0,3
AS,DFW,23,3.0,281.0,19.96,0.0,10
WN,AUS,279,1.0,176.0,7.74,0.36,10
UA,DEN,819,1.0,751.0,9.58,0.12,12
OO,HLN,17,3.0,89.0,10.47,0.0,5
YX,IND,123,2.0,165.0,12.56,0.0,12
WN,OGG,64,1.0,72.0,4.63,1.56,7
OO,EVV,7,16.0,124.0,35.29,0.0,5
G4,SFB,48,1.0,188.0,14.48,2.08,9
UA,LAS,125,1.0,242.0,6.72,0.0,12
9E,BHM,6,1.0,1.0,0.17,0.0,11
DL,MEM,26,1.0,11.0,1.38,0.0,11
MQ,TVC,3,0.0,0.0,0.0,0.0,11
AA,PIT,41,8.0,370.0,27.93,0.0,6
WN,MSY,139,1.0,181.0,7.05,0.0,11
AA,SFO,80,1.0,140.0,12.25,1.25,12
WN,PVD,31,1.0,73.0,5.77,3.23,4
OH,TYS,22,1.0,180.0,23.36,0.0,5
AA,LAS,87,1.0,130.0,13.91,0.0,2
NK,STT,10,3.0,159.0,26.7,0.0,6
DL,CVG,45,1.0,70.0,3.89,0.0,1
AA,HNL,14,1.0,18.0,3.86,0.0,2
WN,RNO,60,1.0,191.0,15.32,0.0,11
WN,MAF,42,2.0,59.0,6.1,0.0,1
NK,MYR,49,4.0,190.0,12.1,6.12,4
OO,CRW,14,29.0,503.0,64.43,7.14,1
OH,DAY,32,2.0,65.0,6.94,3.13,11
DL,RIC,19,3.0,207.0,14.53,0.0,9
WN,KOA,28,1.0,473.0,20.21,0.0,2
YX,CLT,27,1.0,164.0,9.67,0.0,10
UA,FAR,1,0.0,-1.0,0.0,0.0,8
OO,JAC,10,1.0,158.0,27.7,0.0,1
AS,BOS,22,6.0,203.0,19.95,0.0,5
OO,SBP,32,1.0,87.0,7.81,0.0,4
WN,LBB,18,1.0,71.0,11.61,5.56,4
F9,SLC,30,4.0,114.0,17.37,0.0,6
AS,KTN,15,1.0,32.0,3.73,6.67,3
MQ,TUS,14,5.0,72.0,18.14,0.0,3
OO,DDC,6,1.0,197.0,47.17,0.0,8
AA,ILM,11,1.0,23.0,2.18,0.0,1
WN,PBI,21,11.0,333.0,16.38,0.0,11
OO,MFE,11,5.0,255.0,62.73,9.09,5
OO,TVC,9,4.0,150.0,17.67,0.0,5
OO,MAF,21,2.0,84.0,9.76,0.0,3
OO,MFE,12,14.0,50.0,8.25,0.0,9
UA,ABQ,16,15.0,100.0,12.81,0.0,3
