ac.aeroporto_partenza,ac.compagnia,ac.numero_voli,ac.ritardo_medio_partenza,ac.ritardo_medio_arrivo,ac.tasso_cancellazione,differenza,classifica
SDF,YX,3078,0.82,-2.04,0.9,-8.1,1
SEA,AA,2562,16.48,9.28,1.5,6.8,6
SEA,AS,38369,9.38,6.74,1.6,-0.3,3
SEA,B6,354,22.2,15.34,0.8,12.52,10
SEA,DL,15041,8.86,3.13,0.5,-0.82,2
SEA,F9,702,21.82,16.7,2.1,12.14,9
SEA,HA,372,25.02,22.64,2.4,15.34,11
SEA,MQ,239,20.42,11.21,0.0,10.74,8
SEA,NK,475,19.09,12.32,1.3,9.41,7
SEA,OO,13159,6.57,4.05,0.4,-3.11,1
SEA,UA,4386,10.57,5.44,1.6,0.89,4
SEA,WN,4100,14.18,6.99,0.1,4.5,5
SFB,G4,4656,13.42,10.99,1.6,0.0,1
SFO,AA,5028,21.82,15.41,1.2,6.94,8
SFO,AS,5555,11.05,8.61,2.9,-3.83,2
SFO,B6,1879,18.6,13.52,0.5,3.72,7
SFO,DL,6125,16.14,7.25,0.7,1.26,6
SFO,F9,2302,34.18,31.73,2.0,19.3,10
SFO,HA,377,5.9,5.61,1.9,-8.98,1
SFO,MQ,21,14.05,6.62,0.0,-0.83,5
SFO,OO,15597,13.13,8.62,1.4,-1.75,4
SFO,UA,24614,12.07,3.9,1.5,-2.81,3
SFO,WN,3710,21.94,15.57,0.5,7.06,9
SGF,9E,311,7.0,1.31,0.3,-10.5,1
SGF,DL,174,14.67,5.38,1.1,-2.83,3
SGF,G4,419,18.97,15.81,1.7,1.47,4
SGF,MQ,1953,14.0,11.19,1.3,-3.5,2
SGF,OH,487,26.5,24.68,0.6,9.0,6
SGF,OO,1214,22.1,16.05,1.0,4.6,5
SGU,OO,1438,6.81,2.13,0.3,0.0,1
SHR,OO,348,5.09,5.97,1.1,0.0,1
SHV,9E,595,5.88,-0.86,1.8,-7.17,1
SHV,G4,82,19.28,14.8,2.4,6.23,5
SHV,MQ,420,11.41,6.5,1.2,-1.64,2
SHV,OH,853,17.7,15.39,2.3,4.65,4
SHV,OO,299,14.72,9.7,0.3,1.67,3
SIT,AS,647,-2.23,-2.67,1.9,-2.4,1
SIT,OO,34,47.66,41.13,5.9,47.49,2
SJC,AA,715,14.56,8.51,1.3,8.14,10
SJC,AS,1400,1.48,-1.36,2.3,-4.94,2
SJC,B6,84,45.51,33.83,2.4,39.09,11
SJC,DL,1070,5.77,-2.48,0.5,-0.65,5
SJC,F9,289,7.61,9.13,0.3,1.19,8
SJC,HA,322,1.55,-2.4,0.3,-4.87,3
SJC,MQ,173,3.17,-2.96,0.0,-3.25,4
SJC,NK,1285,11.83,9.24,1.5,5.41,9
SJC,OO,4251,1.46,-0.58,0.2,-4.96,1
SJC,UA,999,5.79,-1.7,2.0,-0.63,6
SJC,WN,14134,7.5,1.45,0.5,1.08,7
SJT,MQ,364,10.23,8.17,1.9,-1.44,1
SJT,OO,176,14.67,12.47,2.3,3.0,2
SJU,AA,1968,21.21,20.71,0.6,2.84,5
SJU,B6,4855,23.87,16.25,1.1,5.5,8
SJU,DL,1777,8.64,5.5,0.4,-9.73,1
SJU,F9,2801,22.86,22.17,2.2,4.49,7
SJU,MQ,7,22.43,24.71,0.0,4.06,6
SJU,NK,2226,17.15,13.17,2.3,-1.22,4
SJU,UA,1528,12.85,10.46,1.4,-5.52,3
SJU,WN,1967,10.08,8.2,0.9,-8.29,2
SLC,AA,1829,21.55,15.96,1.4,12.16,11
SLC,AS,595,7.53,4.45,1.7,-1.86,2
SLC,B6,708,18.99,13.98,0.8,9.6,9
SLC,DL,26489,9.9,4.69,0.7,0.51,4
SLC,F9,1550,19.2,17.33,2.5,9.81,10
SLC,HA,114,8.88,4.52,0.0,-0.51,3
SLC,MQ,57,11.93,-0.67,0.0,2.54,6
SLC,NK,601,12.54,7.18,0.7,3.15,8
SLC,OO,15447,4.37,0.37,0.3,-5.02,1
SLC,UA,2001,11.7,6.64,1.6,2.31,5
SLC,WN,5925,11.93,5.21,0.3,2.54,6
SLN,OO,372,11.85,8.58,1.1,0.0,1
SMF,AA,1722,18.24,12.29,1.5,9.17,10
SMF,AS,567,6.52,4.66,1.6,-2.55,4
SMF,B6,175,46.51,40.78,1.1,37.44,11
SMF,DL,1568,6.12,-0.68,0.6,-2.95,3
SMF,F9,419,11.02,11.57,1.9,1.95,8
SMF,HA,446,6.97,5.59,0.7,-2.1,5
SMF,MQ,111,2.52,-2.99,0.0,-6.55,1
SMF,NK,879,11.66,8.68,1.6,2.59,9
SMF,OO,4264,4.76,1.5,0.4,-4.31,2
SMF,UA,1927,7.01,1.14,1.1,-2.06,6
SMF,WN,15043,9.39,3.41,0.5,0.32,7
SMX,G4,48,38.44,37.56,0.0,0.0,1
SNA,AA,3071,20.25,13.73,1.4,9.48,8
SNA,AS,2057,2.57,1.41,1.2,-8.2,1
SNA,DL,2294,12.03,4.63,0.6,1.26,5
SNA,F9,548,15.67,13.67,2.4,4.9,7
SNA,G4,537,25.65,22.17,1.7,14.88,9
SNA,NK,603,8.04,5.34,2.0,-2.73,3
SNA,OO,1966,12.81,14.33,1.4,2.04,6
SNA,UA,2833,6.59,0.62,0.8,-4.18,2
SNA,WN,7215,8.54,0.57,0.7,-2.23,4
SPI,G4,60,20.33,19.66,3.3,0.0,1
SPN,UA,170,1.84,-1.79,0.0,0.0,1
SPS,MQ,56,15.11,5.47,1.8,1.45,2
SPS,OO,304,13.4,9.83,2.3,-0.26,1
SRQ,AA,1354,18.73,16.22,3.3,5.61,8
SRQ,B6,346,14.86,13.23,3.5,1.74,7
SRQ,DL,1453,12.86,9.27,3.1,-0.26,4
SRQ,F9,276,24.69,25.18,5.8,11.57,11
SRQ,G4,1253,8.09,5.59,3.8,-5.03,2
SRQ,MQ,7,19.0,11.71,0.0,5.88,9
SRQ,OH,190,20.29,15.63,4.7,7.17,10
SRQ,OO,25,7.96,8.96,4.0,-5.16,1
SRQ,UA,827,12.99,8.67,3.3,-0.13,5
SRQ,WN,2110,10.27,5.17,4.5,-2.85,3
SRQ,YX,107,14.55,15.17,3.7,1.43,6
STC,G4,61,8.08,1.49,3.3,0.0,1
STL,9E,702,5.95,-1.18,3.3,-5.4,3
STL,AA,3482,14.94,13.08,1.8,3.59,8
STL,AS,339,2.01,-0.46,1.2,-9.34,1
STL,DL,2655,4.65,-1.36,0.7,-6.7,2
STL,F9,513,28.66,24.19,2.3,17.31,12
STL,MQ,913,9.04,5.41,2.1,-2.31,5
STL,NK,202,23.32,16.76,5.0,11.97,11
STL,OH,224,20.89,18.95,1.3,9.54,10
STL,OO,281,15.17,9.86,0.7,3.82,9
STL,UA,1512,13.06,10.27,1.5,1.71,7
STL,WN,20258,11.45,5.18,0.8,0.1,6
STL,YX,959,6.66,1.33,1.5,-4.69,4
STS,AA,85,67.4,69.82,0.0,56.79,4
STS,AS,158,7.06,7.48,1.9,-3.55,1
STS,MQ,113,8.05,3.98,0.0,-2.56,3
STS,OO,1456,7.86,9.37,0.5,-2.75,2
STT,AA,974,26.75,26.5,0.7,6.0,6
STT,B6,334,17.76,14.66,1.5,-2.99,3
STT,DL,424,25.14,23.17,1.2,4.39,5
STT,F9,32,7.97,22.28,0.0,-12.78,2
STT,NK,499,19.9,15.18,1.8,-0.85,4
STT,UA,365,4.54,2.14,1.4,-16.21,1
STX,AA,382,21.79,21.66,0.8,1.92,5
STX,B6,12,18.92,23.75,0.0,-0.95,3
STX,DL,54,9.87,4.48,0.0,-10.0,2
STX,F9,12,1.42,9.08,0.0,-18.45,1
STX,NK,129,20.26,20.05,3.1,0.39,4
SUN,OO,940,11.52,8.5,1.3,0.0,1
SUX,OO,355,15.67,13.19,1.1,0.0,1
SWF,G4,184,14.17,9.77,2.7,0.0,1
SWO,MQ,68,4.82,0.12,1.5,-11.35,1
SWO,OO,280,18.96,16.04,2.5,2.79,2
SYR,9E,928,5.08,-1.31,1.9,-6.25,2
SYR,AA,812,16.7,13.58,0.7,5.37,9
SYR,B6,632,12.84,9.2,2.4,1.51,7
SYR,DL,558,9.49,0.53,0.7,-1.84,5
SYR,F9,220,23.9,19.85,3.2,12.57,11
SYR,G4,301,23.99,16.32,1.7,12.66,12
SYR,MQ,400,6.67,4.15,0.3,-4.66,4
SYR,OH,239,18.38,19.81,0.8,7.05,10
SYR,OO,568,13.93,9.24,1.4,2.6,8
SYR,UA,461,5.0,3.02,0.9,-6.33,1
SYR,WN,412,11.46,3.83,0.5,0.13,6
SYR,YX,652,6.05,2.86,1.7,-5.28,3
TLH,9E,287,13.38,13.17,2.8,3.23,5
TLH,B6,150,7.9,2.34,2.7,-2.25,2
TLH,DL,709,2.92,-3.0,1.3,-7.23,1
TLH,MQ,1387,9.78,8.05,1.4,-0.37,4
TLH,OH,455,21.36,18.62,1.8,11.21,6
TLH,YX,14,8.69,7.77,7.1,-1.46,3
TOL,G4,173,22.47,16.46,2.3,0.0,1
TPA,9E,5,108.0,123.4,0.0,93.49,11
TPA,AA,6365,18.25,15.18,2.7,3.74,9
TPA,AS,537,18.18,16.1,5.6,3.67,8
TPA,B6,2578,20.1,14.69,2.8,5.59,10
TPA,DL,6322,13.96,8.97,2.1,-0.55,5
TPA,F9,3226,17.6,14.37,2.8,3.09,7
TPA,MQ,635,14.59,12.78,2.4,0.08,6
TPA,NK,2897,8.99,6.08,2.9,-5.52,2
TPA,UA,4199,11.99,7.97,3.0,-2.52,3
TPA,WN,11961,12.8,7.98,2.4,-1.71,4
TPA,YX,11,5.45,5.18,0.0,-9.06,1
TRI,9E,522,3.92,-4.32,0.6,-5.49,1
TRI,DL,82,25.74,15.09,0.0,16.33,6
TRI,G4,83,21.99,21.91,3.6,12.58,5
TRI,MQ,206,6.09,-1.4,0.0,-3.32,2
TRI,OH,78,17.0,12.4,3.8,7.59,3
TRI,OO,77,17.44,10.96,0.0,8.03,4
TTN,F9,793,18.89,12.32,3.2,0.0,1
TUL,9E,115,7.93,0.42,0.0,-0.76,7
TUL,AA,1199,21.97,19.55,2.0,13.28,8
TUL,DL,695,5.51,-2.46,0.7,-3.18,5
TUL,G4,201,22.31,17.06,1.0,13.62,9
TUL,MQ,848,4.73,0.92,1.4,-3.96,3
TUL,OH,376,23.19,21.59,0.3,14.5,10
TUL,OO,1665,4.9,0.78,0.8,-3.79,4
TUL,UA,242,-0.21,3.33,1.2,-8.9,1
TUL,WN,2731,6.03,-0.02,0.7,-2.66,6
TUL,YX,333,0.96,-2.47,1.2,-7.73,2
TUS,AA,1632,13.18,10.77,1.7,4.37,7
TUS,AS,270,8.52,10.54,0.4,-0.29,4
TUS,DL,549,8.08,-0.38,0.7,-0.73,3
TUS,MQ,376,1.39,-0.79,0.5,-7.42,1
TUS,OO,3853,7.39,5.46,0.3,-1.42,2
TUS,UA,532,10.29,3.2,1.3,1.48,6
TUS,WN,2216,9.24,2.87,0.5,0.43,5
TVC,9E,128,14.82,11.56,0.8,-2.61,5
TVC,AA,47,69.43,68.4,0.0,52.0,9
TVC,DL,214,11.45,4.87,1.4,-5.98,2
TVC,G4,140,25.15,19.96,2.1,7.72,8
TVC,MQ,330,11.56,8.71,0.6,-5.87,3
TVC,OH,77,11.57,7.84,0.0,-5.86,4
TVC,OO,540,22.3,19.9,2.0,4.87,7
TVC,UA,275,17.52,15.48,0.7,0.09,6
TVC,YX,216,7.5,8.74,0.9,-9.93,1
TWF,OO,364,-0.28,-5.26,0.3,0.0,1
TXK,MQ,215,19.35,17.21,0.0,-2.14,1
TXK,OO,156,24.55,23.71,3.8,3.06,2
TYR,MQ,107,10.8,5.64,0.9,-5.67,1
TYR,OO,438,17.86,13.88,2.1,1.39,2
TYS,9E,1374,3.41,-3.28,2.0,-6.92,2
TYS,AA,703,26.13,19.72,2.0,15.8,10
TYS,DL,684,4.68,-4.03,1.2,-5.65,3
TYS,F9,119,24.97,21.73,1.7,14.64,9
TYS,G4,1316,14.28,11.03,2.4,3.95,8
TYS,MQ,523,8.74,7.11,0.8,-1.59,4
TYS,OH,1822,9.16,7.89,1.4,-1.17,6
TYS,OO,736,10.42,6.99,2.0,0.09,7
TYS,UA,166,3.25,-1.88,0.6,-7.08,1
TYS,YX,369,8.89,6.36,1.6,-1.44,5
USA,G4,345,25.94,22.76,1.4,0.0,1
VCT,OO,304,15.0,9.01,2.6,0.0,1
VEL,OO,26,46.96,41.54,0.0,0.0,1
VLD,9E,348,11.42,7.26,1.7,0.82,2
VLD,OO,27,0.26,-2.04,0.0,-10.34,1
VPS,9E,11,19.1,22.5,9.1,5.21,7
VPS,AA,939,27.23,25.49,1.4,13.34,8
VPS,DL,1268,9.27,2.3,0.6,-4.62,3
VPS,G4,1102,13.77,9.27,1.0,-0.12,6
VPS,MQ,180,12.5,8.92,1.7,-1.39,5
VPS,OH,363,8.86,9.69,2.2,-5.03,2
VPS,WN,976,10.09,4.56,0.6,-3.8,4
VPS,YX,35,-6.94,-10.8,0.0,-20.83,1
WRG,AS,345,-1.91,-3.69,2.3,0.0,1
WYS,OO,141,12.92,9.71,0.7,0.0,1
XNA,9E,963,5.69,0.16,0.6,-4.36,3
XNA,AA,652,19.19,19.63,0.9,9.14,9
XNA,DL,271,3.22,-5.44,0.4,-6.83,1
XNA,F9,82,8.22,7.68,0.0,-1.83,4
XNA,G4,395,20.15,15.5,0.8,10.1,10
XNA,MQ,2726,9.65,7.41,0.8,-0.4,6
XNA,OH,102,10.7,7.27,2.9,0.65,8
XNA,OO,1167,10.19,6.46,0.9,0.14,7
XNA,UA,112,9.17,6.16,0.0,-0.88,5
XNA,YX,419,3.36,-1.51,1.4,-6.69,2
XWA,OO,930,22.9,18.9,1.8,0.0,1
YAK,AS,345,-0.44,-2.54,1.4,0.0,1
YUM,MQ,293,6.19,2.55,1.0,-4.21,1
YUM,OO,557,12.59,10.72,0.2,2.19,2
