codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
MQ,HOU,213,1.0,324.0,23.1,0.00,7
MQ,HOU,175,1.0,244.0,9.16,0.00,10
MQ,HPN,161,1.0,491.0,30.99,0.00,1
MQ,HPN,173,1.0,478.0,12.06,0.00,4
MQ,HPN,130,1.0,325.0,20.62,0.00,7
MQ,HPN,118,1.0,481.0,18.14,0.00,10
MQ,HRL,183,1.0,209.0,15.99,0.00,1
MQ,HRL,183,1.0,450.0,16.61,0.00,4
MQ,HRL,204,1.0,195.0,17.82,0.00,7
MQ,HRL,232,1.0,186.0,5.59,0.00,10
MQ,HSV,218,1.0,303.0,10.58,0.00,2
MQ,HSV,219,1.0,377.0,27.12,0.00,5
MQ,HSV,249,1.0,222.0,10.67,0.00,8
MQ,HSV,91,2.0,131.0,9.81,0.00,11
MQ,IAD,34,3.0,145.0,13.26,0.00,1
MQ,IAH,299,1.0,293.0,16.73,0.00,3
MQ,IAH,112,1.0,438.0,20.86,0.00,6
MQ,IAH,97,1.0,149.0,10.38,0.00,9
MQ,IAH,193,1.0,1193.0,30.12,0.00,12
MQ,ICT,346,1.0,326.0,21.66,0.00,1
MQ,ICT,278,1.0,594.0,16.4,0.00,4
MQ,ICT,384,1.0,164.0,12.15,0.00,7
MQ,ICT,282,1.0,97.0,6.13,0.00,10
MQ,ILM,42,1.0,60.0,5.9,0.00,2
MQ,ILM,105,1.0,225.0,17.46,0.00,5
MQ,ILM,260,1.0,259.0,15.7,0.00,8
MQ,ILM,103,2.0,192.0,8.61,0.00,11
MQ,IND,104,1.0,82.0,7.88,0.00,3
MQ,IND,162,1.0,121.0,9.22,0.00,6
MQ,IND,108,2.0,245.0,9.44,0.00,9
MQ,IND,212,1.0,351.0,15.3,0.00,12
MQ,JAN,138,1.0,136.0,8.17,0.00,2
MQ,JAN,205,1.0,1036.0,29.26,0.00,5
MQ,JAN,149,1.0,970.0,25.74,0.00,8
MQ,JAN,117,1.0,286.0,9.11,0.00,11
MQ,JAX,174,1.0,82.0,8.81,0.00,1
MQ,JAX,141,1.0,945.0,19.03,0.00,4
MQ,JAX,120,2.0,332.0,34.11,0.00,7
MQ,JAX,117,1.0,34.0,1.85,0.00,10
MQ,LAS,15,1.0,651.0,103.27,0.00,7
MQ,LAW,91,1.0,200.0,10.54,0.00,3
MQ,LAX,37,4.0,181.0,7.32,0.00,11
MQ,LBB,179,1.0,185.0,6.84,0.00,2
MQ,LBB,223,1.0,957.0,28.77,0.00,5
MQ,LBB,353,1.0,1008.0,14.07,0.00,8
MQ,LBB,157,1.0,823.0,27.48,0.00,11
MQ,LCH,1,0.0,-6.0,0.0,0.00,4
MQ,LCH,38,1.0,141.0,25.18,0.00,7
MQ,LEX,149,1.0,150.0,16.38,0.00,1
MQ,LEX,164,1.0,125.0,12.82,0.00,4
MQ,LEX,94,2.0,177.0,16.41,0.00,7
MQ,LEX,136,2.0,86.0,4.94,0.00,10
MQ,LFT,23,3.0,24.0,5.78,0.00,1
MQ,LFT,77,1.0,288.0,27.17,0.00,4
MQ,LFT,100,1.0,185.0,18.81,0.00,7
MQ,LFT,48,1.0,153.0,12.65,0.00,10
MQ,LIT,330,1.0,325.0,21.36,0.00,1
MQ,LIT,490,1.0,669.0,18.24,0.00,4
MQ,LIT,574,1.0,732.0,32.21,0.00,7
MQ,LIT,482,1.0,828.0,10.98,0.00,10
MQ,LRD,168,1.0,129.0,5.18,0.00,2
MQ,LRD,218,1.0,961.0,41.85,0.00,5
MQ,LRD,222,1.0,257.0,8.96,0.00,8
MQ,LRD,212,1.0,322.0,11.08,0.00,11
MQ,LSE,19,12.0,16.0,2.95,0.00,6
MQ,LSE,107,1.0,138.0,10.19,0.00,9
MQ,LSE,13,1.0,26.0,4.38,0.00,12
MQ,MAF,285,1.0,304.0,18.91,0.00,1
MQ,MAF,334,1.0,1011.0,17.47,0.00,4
MQ,MAF,333,1.0,317.0,21.47,0.00,7
MQ,MAF,332,1.0,454.0,7.77,0.00,10
MQ,MCI,113,1.0,113.0,6.41,0.00,2
MQ,MCI,216,2.0,489.0,13.75,0.00,5
MQ,MCI,254,1.0,325.0,9.4,0.00,8
MQ,MCI,103,1.0,208.0,11.5,0.00,11
MQ,MEM,190,1.0,149.0,5.59,0.00,2
MQ,MEM,113,2.0,146.0,10.45,0.00,5
MQ,MEM,251,2.0,386.0,12.0,0.00,8
MQ,MEM,135,1.0,347.0,14.53,0.00,11
MQ,MFE,42,5.0,257.0,42.81,0.00,3
MQ,MFE,115,1.0,171.0,18.34,0.00,6
MQ,MFE,101,1.0,140.0,9.52,0.00,9
MQ,MFE,127,2.0,109.0,9.23,0.00,12
MQ,MGM,49,2.0,299.0,16.86,0.00,3
MQ,MGM,117,1.0,155.0,10.81,0.00,6
MQ,MGM,90,1.0,355.0,13.41,0.00,9
MQ,MHK,125,2.0,492.0,21.62,0.00,1
MQ,MHK,90,1.0,168.0,8.32,0.00,4
MQ,MHK,138,1.0,229.0,9.08,0.00,7
MQ,MHK,107,1.0,148.0,5.6,0.00,10
MQ,MHT,82,3.0,647.0,18.04,0.00,7
MQ,MHT,78,1.0,139.0,15.12,0.00,10
MQ,MIA,2105,1.0,172.0,10.28,0.00,1
MQ,MIA,1749,1.0,508.0,7.3,0.00,4
MQ,MIA,1390,1.0,295.0,19.18,0.00,7
MQ,MIA,1410,1.0,141.0,3.87,0.00,10
MQ,MKE,4,10.0,10.0,5.0,0.00,4
MQ,MLI,65,3.0,54.0,6.62,0.00,2
MQ,MLI,94,1.0,335.0,38.06,0.00,5
MQ,MLI,101,1.0,56.0,4.45,0.00,8
MQ,MLI,97,1.0,137.0,7.67,0.00,11
MQ,MLU,119,1.0,214.0,5.47,0.00,2
MQ,MLU,141,1.0,414.0,28.52,0.00,5
MQ,MLU,75,1.0,164.0,8.0,0.00,8
MQ,MLU,121,1.0,461.0,24.9,0.00,11
MQ,MOB,142,1.0,500.0,14.54,0.00,3
MQ,MOB,135,2.0,148.0,13.52,0.00,6
MQ,MOB,127,5.0,238.0,9.57,0.00,9
MQ,MOB,99,2.0,143.0,10.58,0.00,12
MQ,MQT,45,1.0,268.0,24.89,0.00,4
MQ,MQT,92,1.0,343.0,25.35,0.00,7
MQ,MQT,53,1.0,191.0,14.28,0.00,10
MQ,MRY,34,3.0,178.0,12.15,0.00,1
MQ,MRY,43,1.0,196.0,9.33,0.00,4
MQ,MRY,93,5.0,369.0,17.41,0.00,7
MQ,MRY,94,1.0,19.0,0.76,0.00,10
MQ,MSN,91,1.0,198.0,10.95,0.00,2
MQ,MSN,107,1.0,320.0,26.46,0.00,5
MQ,MSN,67,3.0,454.0,24.46,0.00,8
MQ,MSN,108,2.0,221.0,15.95,0.00,11
MQ,MSO,42,1.0,92.0,15.76,0.00,1
MQ,MSO,37,1.0,148.0,23.41,0.00,4
MQ,MSO,46,1.0,169.0,25.91,0.00,7
MQ,MSO,8,24.0,24.0,6.0,0.00,10
MQ,MSP,43,3.0,144.0,15.51,0.00,3
MQ,MSP,126,2.0,186.0,32.4,0.00,6
MQ,MSP,123,1.0,108.0,15.98,0.00,9
MQ,MSP,72,1.0,164.0,11.97,0.00,12
MQ,MSY,167,1.0,184.0,15.74,0.00,3
MQ,MSY,150,2.0,220.0,20.55,0.00,6
MQ,MSY,159,1.0,106.0,7.22,0.00,9
MQ,MSY,100,1.0,216.0,13.81,0.00,12
MQ,MTJ,46,1.0,200.0,29.17,0.00,5
MQ,MVY,6,2.0,190.0,68.33,0.00,6
MQ,MYR,93,1.0,208.0,15.89,0.00,4
MQ,MYR,6,20.0,85.0,20.83,0.00,7
MQ,MYR,89,4.0,84.0,6.36,0.00,10
MQ,OKC,220,2.0,229.0,18.35,0.00,1
MQ,OKC,202,1.0,143.0,6.7,0.00,4
MQ,OKC,411,1.0,868.0,17.19,0.00,7
MQ,OKC,201,1.0,195.0,6.98,0.00,10
MQ,OMA,79,2.0,257.0,31.96,0.00,1
MQ,OMA,55,1.0,80.0,9.27,0.00,4
MQ,OMA,10,6.0,198.0,20.4,0.00,7
MQ,OMA,50,1.0,70.0,9.46,0.00,10
MQ,ONT,39,4.0,4.0,0.1,0.00,11
MQ,ORD,3336,1.0,698.0,7.06,0.00,2
MQ,ORD,4547,1.0,695.0,26.15,0.00,5
MQ,ORD,5027,1.0,854.0,17.71,0.00,8
MQ,ORD,4142,1.0,713.0,9.38,0.00,11
MQ,ORF,42,7.0,69.0,5.17,0.00,3
MQ,ORF,44,3.0,698.0,58.8,0.00,6
MQ,ORF,84,1.0,105.0,6.21,0.00,9
MQ,ORF,47,2.0,106.0,8.83,0.00,12
MQ,PDX,5,0.0,-5.0,0.0,0.00,4
MQ,PHX,970,1.0,154.0,4.85,0.00,3
MQ,PHX,1105,1.0,254.0,10.13,0.00,6
MQ,PHX,1242,1.0,392.0,4.53,0.00,9
MQ,PHX,1435,1.0,661.0,8.53,0.00,12
MQ,PIA,80,2.0,319.0,25.94,0.00,1
MQ,PIA,90,2.0,508.0,29.98,0.00,4
MQ,PIA,99,1.0,169.0,14.87,0.00,7
MQ,PIA,4,2.0,2.0,0.5,0.00,10
MQ,PIT,90,1.0,102.0,7.07,0.00,3
MQ,PIT,23,5.0,152.0,23.09,0.00,6
MQ,PIT,6,0.0,-6.0,0.0,0.00,9
MQ,PIT,100,3.0,113.0,9.67,0.00,12
MQ,PNS,187,1.0,482.0,12.94,0.00,2
MQ,PNS,166,1.0,342.0,20.07,0.00,5
MQ,PNS,208,1.0,260.0,11.78,0.00,8
MQ,PNS,209,1.0,208.0,3.32,0.00,11
MQ,PSP,6,0.0,-6.0,0.0,0.00,3
MQ,PSP,41,1.0,91.0,6.71,0.00,9
MQ,PVD,74,2.0,90.0,2.89,0.00,3
MQ,PVD,54,1.0,350.0,38.52,0.00,6
MQ,PVD,26,1.0,195.0,23.35,0.00,9
MQ,PVD,29,1.0,165.0,11.69,0.00,12
MQ,PWM,134,1.0,239.0,19.78,0.00,8
MQ,PWM,16,1.0,175.0,27.38,0.00,11
MQ,RAP,103,1.0,244.0,21.05,0.00,1
MQ,RAP,99,1.0,215.0,16.41,0.00,4
MQ,RAP,216,1.0,443.0,20.41,0.00,7
MQ,RAP,143,1.0,111.0,2.81,0.00,10
MQ,RDM,93,2.0,173.0,8.58,0.00,7
MQ,RDM,77,2.0,621.0,13.4,0.00,10
MQ,RDU,213,2.0,303.0,4.76,0.00,2
MQ,RDU,113,1.0,104.0,11.7,0.00,5
MQ,RDU,133,3.0,1338.0,21.98,0.00,8
MQ,RDU,105,2.0,47.0,4.9,0.00,11
MQ,RIC,5,1.0,1.0,0.2,0.00,6
MQ,RIC,20,7.0,35.0,10.7,0.00,12
MQ,RNO,7,1.0,48.0,8.71,0.00,1
MQ,RNO,93,1.0,221.0,15.85,0.00,7
MQ,RNO,46,8.0,126.0,7.35,0.00,10
MQ,ROC,2,0.0,-30.0,0.0,0.00,3
MQ,ROC,79,3.0,152.0,9.39,0.00,6
MQ,ROC,156,1.0,90.0,6.26,0.00,9
MQ,ROC,138,1.0,306.0,11.8,0.00,12
MQ,ROW,87,2.0,547.0,18.22,0.00,4
MQ,RST,96,1.0,129.0,11.56,0.00,3
MQ,RST,83,1.0,724.0,31.06,0.00,9
MQ,RSW,43,11.0,191.0,29.4,0.00,3
MQ,SAF,9,60.0,64.0,13.78,0.00,1
MQ,SAF,4,0.0,-6.0,0.0,0.00,4
MQ,SAT,48,3.0,92.0,9.25,0.00,2
MQ,SAT,1,18.0,18.0,18.0,0.00,5
MQ,SAT,29,1.0,30.0,3.52,0.00,8
MQ,SAT,14,4.0,18.0,2.57,0.00,11
MQ,SAV,173,1.0,280.0,13.54,0.00,3
MQ,SAV,18,4.0,120.0,19.94,0.00,6
MQ,SAV,55,2.0,139.0,7.98,0.00,9
MQ,SAV,209,1.0,941.0,23.74,0.00,12
MQ,SBA,37,1.0,175.0,14.49,0.00,5
MQ,SBA,23,10.0,100.0,14.0,0.00,8
MQ,SBA,75,3.0,4.0,0.13,0.00,11
MQ,SBP,22,7.0,14.0,2.32,0.00,2
MQ,SBP,10,1.0,1.0,0.1,0.00,11
MQ,SDF,155,1.0,302.0,17.19,0.00,1
MQ,SDF,220,1.0,146.0,15.62,0.00,4
MQ,SDF,138,1.0,185.0,15.67,0.00,7
MQ,SDF,267,1.0,108.0,4.81,0.00,10
MQ,SEA,57,1.0,108.0,7.07,0.00,2
MQ,SEA,117,1.0,865.0,32.72,0.00,5
MQ,SEA,66,5.0,349.0,21.03,0.00,8
MQ,SEA,14,10.0,10.0,1.43,0.00,11
MQ,SFO,10,12.0,87.0,12.9,0.00,2
MQ,SFO,9,14.0,77.0,25.67,0.00,5
MQ,SGF,453,1.0,945.0,36.29,0.00,1
MQ,SGF,474,1.0,869.0,21.58,0.00,4
MQ,SGF,549,1.0,828.0,22.74,0.00,7
MQ,SGF,448,1.0,303.0,6.13,0.00,10
MQ,SHV,63,1.0,400.0,11.51,0.00,2
MQ,SHV,7,21.0,21.0,6.0,0.00,5
MQ,SHV,136,2.0,139.0,10.13,0.00,8
MQ,SHV,116,1.0,298.0,10.59,0.00,11
MQ,SJC,23,2.0,18.0,1.78,0.00,1
MQ,SJC,10,2.0,20.0,3.6,0.00,4
MQ,SJC,127,1.0,113.0,4.2,0.00,7
MQ,SJC,5,20.0,20.0,4.0,0.00,10
MQ,SJT,107,2.0,241.0,8.54,0.00,2
MQ,SJT,95,4.0,868.0,45.53,0.00,5
MQ,SJT,93,1.0,214.0,14.98,0.00,8
MQ,SJT,19,3.0,190.0,24.95,0.00,11
MQ,SLC,9,27.0,33.0,13.33,0.00,5
MQ,SLC,1,0.0,-12.0,0.0,0.00,8
MQ,SLC,52,5.0,145.0,5.54,0.00,11
MQ,SMF,63,3.0,107.0,15.97,0.00,1
MQ,SMF,42,1.0,37.0,2.6,0.00,4
MQ,SMF,5,0.0,0.0,0.0,0.00,7
MQ,SMF,10,2.0,54.0,6.8,0.00,10
MQ,SPS,88,2.0,169.0,12.48,0.00,12
MQ,SRQ,15,30.0,133.0,27.47,0.00,12
MQ,STL,223,1.0,353.0,10.26,0.00,3
MQ,STL,266,3.0,605.0,14.21,0.00,6
MQ,STL,233,1.0,141.0,11.92,0.00,9
MQ,STL,132,1.0,261.0,20.53,0.00,12
MQ,STS,51,1.0,86.0,13.29,0.00,5
MQ,STS,35,3.0,82.0,7.49,0.00,8
MQ,STS,65,2.0,286.0,15.75,0.00,11
MQ,SWO,82,1.0,160.0,7.6,0.00,3
MQ,SYR,63,19.0,279.0,16.14,0.00,1
MQ,SYR,83,1.0,96.0,6.55,0.00,4
MQ,SYR,130,1.0,206.0,17.95,0.00,7
MQ,SYR,132,1.0,91.0,5.75,0.00,10
MQ,TLH,348,1.0,324.0,13.5,0.00,2
MQ,TLH,376,1.0,284.0,24.12,0.00,5
MQ,TLH,367,1.0,190.0,11.84,0.00,8
MQ,TLH,331,1.0,100.0,5.2,0.00,11
MQ,TPA,136,1.0,313.0,16.6,0.00,2
MQ,TPA,192,1.0,190.0,23.83,0.00,5
MQ,TPA,139,1.0,191.0,22.95,0.00,8
MQ,TPA,207,1.0,77.0,6.19,0.00,11
MQ,TRI,62,2.0,137.0,12.18,0.00,1
MQ,TRI,35,1.0,112.0,14.57,0.00,4
MQ,TRI,90,1.0,88.0,5.11,0.00,7
MQ,TRI,82,2.0,81.0,1.49,0.00,10
MQ,TUL,139,1.0,675.0,21.47,0.00,1
MQ,TUL,207,1.0,265.0,10.1,0.00,4
MQ,TUL,336,1.0,435.0,14.5,0.00,7
MQ,TUL,220,1.0,144.0,2.96,0.00,10
MQ,TUS,197,1.0,110.0,8.18,0.00,3
MQ,TUS,146,1.0,88.0,5.84,0.00,6
MQ,TUS,130,1.0,82.0,4.42,0.00,9
MQ,TUS,55,1.0,183.0,17.47,0.00,12
MQ,TVC,40,10.0,58.0,5.2,0.00,3
MQ,TVC,102,1.0,908.0,31.64,0.00,6
MQ,TVC,157,1.0,190.0,9.9,0.00,9
MQ,TVC,75,1.0,882.0,32.49,0.00,12
MQ,TXK,38,5.0,27.0,6.76,0.00,2
MQ,TXK,52,1.0,436.0,26.29,0.00,5
MQ,TXK,93,5.0,775.0,32.98,0.00,8
MQ,TYR,117,1.0,143.0,8.74,0.00,9
MQ,TYS,103,1.0,78.0,5.86,0.00,2
MQ,TYS,170,1.0,421.0,23.24,0.00,5
MQ,TYS,184,1.0,352.0,20.33,0.00,8
MQ,TYS,101,2.0,339.0,9.6,0.00,11
MQ,VPS,22,18.0,211.0,52.91,0.00,6
MQ,VPS,11,8.0,26.0,6.18,0.00,9
MQ,VPS,133,2.0,576.0,29.77,0.00,12
MQ,XNA,634,1.0,268.0,9.17,0.00,3
MQ,XNA,668,1.0,487.0,15.46,0.00,6
MQ,XNA,644,1.0,692.0,13.0,0.00,9
MQ,XNA,759,1.0,887.0,19.78,0.00,12
MQ,YUM,78,3.0,464.0,23.87,0.00,4
MQ,YUM,85,1.0,223.0,8.36,0.00,7
MQ,YUM,168,1.0,56.0,3.11,0.00,10
NK,ABQ,77,3.0,127.0,11.73,0.00,3
NK,ABQ,87,2.0,327.0,17.21,0.00,6
NK,ABQ,71,1.0,330.0,25.21,0.00,9
NK,ABQ,29,4.0,93.0,4.03,0.00,12
NK,ACY,476,1.0,730.0,25.93,0.00,3
NK,ACY,363,3.0,423.0,20.54,0.00,6
NK,ACY,287,1.0,133.0,7.54,0.00,9
NK,ACY,267,1.0,213.0,13.14,0.00,12
NK,ATL,1226,1.0,782.0,16.52,0.00,2
NK,ATL,1310,1.0,677.0,26.78,0.00,5
NK,ATL,1323,1.0,608.0,26.18,0.00,8
NK,ATL,1285,1.0,506.0,21.72,0.00,11
NK,AUS,163,1.0,448.0,37.4,0.00,3
NK,AUS,137,1.0,283.0,18.74,0.00,6
NK,AUS,93,2.0,341.0,20.73,0.00,9
NK,AUS,144,1.0,191.0,19.92,0.00,12
NK,BDL,38,2.0,165.0,18.68,0.00,2
NK,BDL,73,1.0,56.0,7.23,0.00,5
NK,BDL,114,1.0,174.0,14.8,0.00,8
NK,BDL,77,2.0,35.0,3.0,0.00,11
NK,BHM,36,2.0,107.0,27.5,0.00,12
NK,BNA,476,1.0,531.0,21.58,0.00,3
NK,BNA,584,1.0,305.0,24.97,0.00,6
NK,BNA,417,1.0,355.0,12.77,0.00,9
NK,BNA,277,2.0,394.0,14.47,0.00,12
NK,BOI,87,2.0,119.0,10.01,0.00,3
NK,BOI,89,5.0,151.0,9.42,0.00,6
NK,BOI,44,2.0,107.0,12.07,0.00,9
NK,BOI,39,2.0,47.0,6.97,0.00,12
NK,BOS,714,1.0,452.0,22.51,0.00,2
NK,BOS,860,1.0,314.0,24.75,0.00,5
NK,BOS,1160,1.0,627.0,31.07,0.00,8
NK,BOS,588,1.0,168.0,9.6,0.00,11
NK,BUR,143,2.0,232.0,19.24,0.00,3
NK,BUR,222,1.0,322.0,19.45,0.00,6
NK,BUR,405,1.0,506.0,21.98,0.00,9
NK,BUR,221,1.0,260.0,16.62,0.00,12
NK,BWI,600,1.0,306.0,18.2,0.00,1
NK,BWI,762,1.0,386.0,14.84,0.00,4
NK,BWI,1113,1.0,511.0,32.58,0.00,7
NK,BWI,715,1.0,251.0,7.37,0.00,10
NK,CHS,118,1.0,339.0,16.03,0.00,2
NK,CHS,194,2.0,341.0,23.65,0.00,5
NK,CHS,193,2.0,415.0,31.61,0.00,8
NK,CHS,115,2.0,199.0,12.48,0.00,11
NK,CLE,129,2.0,275.0,18.19,0.00,3
NK,CLE,184,1.0,286.0,15.02,0.00,6
NK,CLE,88,1.0,118.0,8.6,0.00,9
NK,CLE,31,6.0,20.0,1.26,0.00,12
NK,CLT,629,1.0,540.0,21.54,0.00,3
NK,CLT,677,1.0,473.0,33.75,0.00,6
NK,CLT,538,1.0,152.0,9.06,0.00,9
NK,CLT,503,1.0,285.0,21.06,0.00,12
NK,CMH,250,1.0,178.0,19.34,0.00,2
NK,CMH,329,1.0,135.0,9.86,0.00,5
NK,CMH,404,1.0,722.0,20.84,0.00,8
NK,CMH,237,1.0,165.0,10.54,0.00,11
NK,DFW,1083,1.0,442.0,11.81,0.00,2
NK,DFW,1370,1.0,784.0,34.91,0.00,5
NK,DFW,1542,1.0,487.0,16.47,0.00,8
NK,DFW,1120,1.0,273.0,12.89,0.00,11
NK,DTW,1342,1.0,271.0,15.69,0.00,3
NK,DTW,1276,1.0,358.0,13.85,0.00,6
NK,DTW,1109,1.0,320.0,7.78,0.00,9
NK,DTW,1198,1.0,762.0,13.49,0.00,12
NK,EWR,1150,1.0,739.0,19.49,0.00,1
NK,EWR,1162,1.0,603.0,17.33,0.00,4
NK,EWR,1393,1.0,448.0,28.5,0.00,7
NK,EWR,1233,1.0,673.0,16.93,0.00,10
NK,FLL,3059,1.0,324.0,19.77,0.00,2
NK,FLL,3397,1.0,546.0,24.88,0.00,5
NK,FLL,3325,1.0,536.0,26.55,0.00,8
NK,FLL,2880,1.0,356.0,8.64,0.00,11
NK,IAH,840,1.0,197.0,10.23,0.00,2
NK,IAH,1259,1.0,1048.0,33.61,0.00,5
NK,IAH,1498,1.0,486.0,19.1,0.00,8
NK,IAH,1233,1.0,919.0,9.81,0.00,11
NK,IND,311,1.0,1079.0,20.47,0.00,2
NK,IND,266,1.0,679.0,16.97,0.00,5
NK,IND,167,2.0,194.0,22.7,0.00,8
NK,IND,248,1.0,379.0,14.18,0.00,11
NK,LAS,2988,1.0,588.0,13.88,0.00,3
NK,LAS,3428,1.0,473.0,14.33,0.00,6
NK,LAS,3432,1.0,463.0,13.48,0.00,9
NK,LAS,2571,1.0,331.0,9.97,0.00,12
NK,LAX,1321,1.0,350.0,10.21,0.00,1
NK,LAX,1174,1.0,928.0,7.81,0.00,4
NK,LAX,1741,1.0,856.0,25.02,0.00,7
NK,LAX,1377,1.0,657.0,9.94,0.00,10
NK,LBE,36,2.0,229.0,25.17,0.00,1
NK,LBE,67,4.0,588.0,24.76,0.00,4
NK,LBE,85,2.0,134.0,16.73,0.00,7
NK,LBE,104,1.0,32.0,1.07,0.00,10
NK,LGA,881,1.0,270.0,15.37,0.00,3
NK,LGA,926,1.0,835.0,25.97,0.00,6
NK,LGA,840,1.0,431.0,5.69,0.00,9
NK,LGA,948,1.0,375.0,15.36,0.00,12
NK,MCI,143,1.0,432.0,24.19,0.00,1
NK,MCI,166,2.0,55.0,2.66,0.00,4
NK,MCI,293,1.0,1011.0,40.27,0.00,7
NK,MCI,272,1.0,403.0,9.74,0.00,10
NK,MCO,3240,1.0,600.0,21.69,0.00,1
NK,MCO,3307,1.0,346.0,12.44,0.00,4
NK,MCO,2728,1.0,859.0,26.31,0.00,7
NK,MCO,2314,1.0,442.0,5.37,0.00,10
NK,MEM,103,2.0,115.0,9.11,0.00,1
NK,MEM,73,5.0,207.0,11.96,0.00,4
NK,MEM,154,1.0,273.0,23.63,0.00,7
NK,MEM,111,3.0,116.0,7.18,0.00,10
NK,MHT,45,20.0,1016.0,86.0,0.00,3
NK,MIA,996,1.0,497.0,20.88,0.00,3
NK,MIA,658,1.0,742.0,13.84,0.00,6
NK,MIA,397,1.0,303.0,8.99,0.00,9
NK,MIA,596,1.0,432.0,20.92,0.00,12
NK,MKE,119,1.0,307.0,20.85,0.00,3
NK,MKE,90,4.0,92.0,8.39,0.00,6
NK,MKE,74,1.0,130.0,7.62,0.00,9
NK,MKE,48,4.0,239.0,16.52,0.00,12
NK,MSP,123,1.0,204.0,10.39,0.00,2
NK,MSP,133,1.0,135.0,13.84,0.00,5
NK,MSP,155,1.0,266.0,20.6,0.00,8
NK,MSP,143,1.0,176.0,14.5,0.00,11
NK,MSY,668,1.0,259.0,10.38,0.00,2
NK,MSY,680,1.0,472.0,23.42,0.00,5
NK,MSY,594,1.0,896.0,22.57,0.00,8
NK,MSY,698,1.0,395.0,9.55,0.00,11
NK,MYR,460,1.0,245.0,14.68,0.00,3
NK,MYR,870,1.0,861.0,21.53,0.00,6
NK,MYR,617,1.0,298.0,8.02,0.00,9
NK,MYR,263,1.0,359.0,20.94,0.00,12
NK,OAK,228,2.0,144.0,10.44,0.00,2
NK,OAK,376,1.0,254.0,13.19,0.00,5
NK,OAK,429,1.0,219.0,13.27,0.00,8
NK,OAK,369,1.0,174.0,5.59,0.00,11
NK,ORD,886,1.0,270.0,22.32,0.00,1
NK,ORD,952,1.0,462.0,13.7,0.00,4
NK,ORD,1305,1.0,664.0,34.13,0.00,7
NK,ORD,828,1.0,431.0,9.99,0.00,10
NK,ORF,114,2.0,178.0,11.18,0.00,2
NK,ORF,147,1.0,170.0,28.01,0.00,5
NK,ORF,143,1.0,316.0,33.48,0.00,8
NK,ORF,65,3.0,169.0,7.29,0.00,11
NK,PBI,91,1.0,151.0,9.51,0.00,2
NK,PBI,49,2.0,20.0,2.47,0.00,5
NK,PBI,48,3.0,104.0,11.83,0.00,8
NK,PBI,44,3.0,503.0,22.73,0.00,11
NK,PDX,138,6.0,197.0,12.14,0.00,3
NK,PDX,313,1.0,558.0,19.21,0.00,6
NK,PDX,264,2.0,744.0,18.11,0.00,9
NK,PDX,96,1.0,116.0,6.59,0.00,12
NK,PHL,488,1.0,235.0,10.36,0.00,2
NK,PHL,682,1.0,316.0,17.4,0.00,5
NK,PHL,713,1.0,298.0,25.89,0.00,8
NK,PHL,447,1.0,176.0,9.21,0.00,11
NK,PHX,148,2.0,426.0,17.6,0.00,2
NK,PHX,155,1.0,428.0,21.14,0.00,5
NK,PHX,132,1.0,400.0,20.63,0.00,8
NK,PHX,72,4.0,139.0,8.5,0.00,11
NK,PIT,385,1.0,279.0,19.98,0.00,2
NK,PIT,448,1.0,226.0,20.06,0.00,5
NK,PIT,518,1.0,587.0,32.83,0.00,8
NK,PIT,264,1.0,194.0,11.42,0.00,11
NK,PNS,89,1.0,282.0,15.93,0.00,1
NK,PNS,99,4.0,407.0,9.7,0.00,4
NK,PNS,164,1.0,303.0,25.85,0.00,7
NK,PNS,114,1.0,405.0,9.21,0.00,10
NK,RDU,38,1.0,335.0,42.5,0.00,1
NK,RDU,63,1.0,101.0,4.24,0.00,4
NK,RDU,50,11.0,163.0,49.34,0.00,7
NK,RDU,58,1.0,149.0,11.81,0.00,10
NK,RIC,115,1.0,175.0,12.53,0.00,2
NK,RIC,209,1.0,296.0,19.26,0.00,5
NK,RIC,148,2.0,341.0,25.47,0.00,8
NK,RIC,96,1.0,298.0,16.61,0.00,11
NK,RNO,138,2.0,163.0,18.22,0.00,3
NK,RNO,131,1.0,198.0,8.84,0.00,6
NK,RNO,188,1.0,144.0,6.77,0.00,9
NK,RNO,122,2.0,177.0,11.62,0.00,12
NK,ROC,41,2.0,188.0,23.49,0.00,2
NK,ROC,39,6.0,111.0,11.56,0.00,5
NK,ROC,88,2.0,174.0,18.02,0.00,8
NK,ROC,64,1.0,91.0,7.25,0.00,11
NK,RSW,571,1.0,511.0,21.19,0.00,2
NK,RSW,256,1.0,642.0,24.24,0.00,5
NK,RSW,139,1.0,209.0,18.77,0.00,8
NK,RSW,161,2.0,265.0,9.39,0.00,11
NK,SAN,238,1.0,138.0,4.11,0.00,1
NK,SAN,234,2.0,660.0,10.73,0.00,4
NK,SAN,547,1.0,400.0,23.07,0.00,7
NK,SAN,424,1.0,279.0,22.5,0.00,10
NK,SAT,209,1.0,1003.0,22.15,0.00,1
NK,SAT,208,1.0,952.0,27.61,0.00,4
NK,SAT,344,1.0,932.0,33.12,0.00,7
NK,SAT,289,1.0,348.0,9.92,0.00,10
NK,SDF,107,1.0,266.0,23.17,0.00,3
NK,SDF,148,1.0,201.0,23.28,0.00,6
NK,SDF,96,1.0,64.0,8.04,0.00,9
