aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
MIA,3,3423,967,671,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,10,5703,745,196,"carrier_delay, nas_delay, late_aircraft_delay"
ORF,4,686,96,51,"late_aircraft_delay, carrier_delay, nas_delay"
BUF,8,728,158,75,"late_aircraft_delay, nas_delay, carrier_delay"
RDU,11,2146,209,110,"nas_delay, late_aircraft_delay, carrier_delay"
RDM,4,187,14,16,"carrier_delay, nas_delay, late_aircraft_delay"
BOS,3,3983,665,364,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,12,433,73,58,"carrier_delay, late_aircraft_delay, nas_delay"
CMH,6,1474,210,120,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,6,769,119,110,"late_aircraft_delay, carrier_delay, nas_delay"
LAR,9,23,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,2,723,115,31,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,5,362,86,72,"late_aircraft_delay, carrier_delay, weather_delay"
CMI,8,57,7,5,"late_aircraft_delay, carrier_delay, nas_delay"
LRD,6,58,14,6,"late_aircraft_delay, nas_delay, carrier_delay"
PSE,1,36,0,2,"carrier_delay, nas_delay, late_aircraft_delay"
GTR,6,30,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
LFT,3,121,15,15,"weather_delay, carrier_delay, late_aircraft_delay"
BPT,6,27,1,2,"carrier_delay, weather_delay, nas_delay"
PQI,11,5,1,0,"nas_delay, carrier_delay, weather_delay"
GUC,7,22,2,0,"carrier_delay, nas_delay, weather_delay"
LGA,12,4623,904,512,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,3,4946,943,291,"carrier_delay, late_aircraft_delay, nas_delay"
MCO,4,5366,926,515,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,5,3004,783,505,"late_aircraft_delay, carrier_delay, nas_delay"
MCO,11,5121,676,257,"late_aircraft_delay, carrier_delay, nas_delay"
SMF,7,1886,361,188,"late_aircraft_delay, carrier_delay, nas_delay"
MTJ,1,130,21,20,"late_aircraft_delay, carrier_delay, nas_delay"
MSN,12,348,64,44,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,6,941,151,63,"late_aircraft_delay, carrier_delay, nas_delay"
XNA,10,596,28,19,"carrier_delay, late_aircraft_delay, nas_delay"
SCE,10,23,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
EVV,4,60,5,8,"carrier_delay, weather_delay, late_aircraft_delay"
ILM,5,270,34,25,"late_aircraft_delay, carrier_delay, weather_delay"
COU,9,44,7,4,"late_aircraft_delay, carrier_delay, nas_delay"
COU,11,46,14,3,"weather_delay, carrier_delay, nas_delay"
SUN,6,71,3,4,"late_aircraft_delay, carrier_delay, nas_delay"
CDV,2,22,6,1,"late_aircraft_delay, carrier_delay, weather_delay"
SUX,1,15,1,3,"carrier_delay, late_aircraft_delay, nas_delay"
WRG,11,24,0,0,"carrier_delay, weather_delay, nas_delay"
SPS,5,27,0,5,"carrier_delay, weather_delay, nas_delay"
MCO,12,5058,989,566,"late_aircraft_delay, carrier_delay, nas_delay"
STL,7,1990,660,318,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,10,395,45,19,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,11,9913,1584,642,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,5,1457,211,148,"late_aircraft_delay, nas_delay, carrier_delay"
SYR,7,438,80,80,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,9,980,91,48,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,3,813,134,61,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,2,102,6,13,"late_aircraft_delay, carrier_delay, nas_delay"
JNU,4,135,13,4,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,8,341,63,33,"late_aircraft_delay, carrier_delay, nas_delay"
SHV,6,159,27,13,"late_aircraft_delay, carrier_delay, weather_delay"
KTN,3,70,5,3,"late_aircraft_delay, weather_delay, nas_delay"
CHA,12,222,39,29,"late_aircraft_delay, carrier_delay, weather_delay"
GPT,5,98,18,17,"late_aircraft_delay, weather_delay, nas_delay"
YAK,9,26,3,1,"late_aircraft_delay, carrier_delay, nas_delay"
RST,6,36,8,4,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,12,46,2,2,"carrier_delay, weather_delay, nas_delay"
AVP,3,42,4,4,"late_aircraft_delay, carrier_delay, nas_delay"
VCT,8,22,1,3,"late_aircraft_delay, nas_delay, carrier_delay"
GGG,1,16,2,5,"carrier_delay, weather_delay, late_aircraft_delay"
FAY,12,47,8,5,"carrier_delay, late_aircraft_delay, nas_delay"
ABY,10,35,0,1,"carrier_delay, nas_delay, weather_delay"
IAG,4,15,2,2,"nas_delay, late_aircraft_delay, carrier_delay"
OTH,6,12,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
ACT,10,32,10,11,"carrier_delay, late_aircraft_delay, nas_delay"
ACT,9,39,4,4,"carrier_delay, late_aircraft_delay, nas_delay"
MCI,12,1499,267,99,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,6,3343,725,498,"carrier_delay, late_aircraft_delay, nas_delay"
STL,4,2122,360,168,"late_aircraft_delay, carrier_delay, nas_delay"
MLU,11,56,5,10,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,11,235,28,8,"carrier_delay, late_aircraft_delay, nas_delay"
BJI,8,27,1,0,"carrier_delay, weather_delay, nas_delay"
LIT,11,443,36,21,"carrier_delay, late_aircraft_delay, nas_delay"
RST,3,64,5,4,"weather_delay, late_aircraft_delay, nas_delay"
GGG,11,18,3,4,"carrier_delay, weather_delay, nas_delay"
ADQ,9,43,0,1,"weather_delay, nas_delay, carrier_delay"
LAW,1,32,2,6,"carrier_delay, weather_delay, late_aircraft_delay"
IMT,10,30,0,3,"carrier_delay, nas_delay, weather_delay"
HTS,8,17,5,6,"carrier_delay, late_aircraft_delay, nas_delay"
DEC,9,28,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,6,8,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
SLN,12,21,2,0,"carrier_delay, late_aircraft_delay, nas_delay"
BRD,9,17,1,3,"carrier_delay, nas_delay, weather_delay"
MCW,8,17,5,6,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,10,29,0,2,"carrier_delay, weather_delay, nas_delay"
RIW,1,19,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
TPA,6,2193,486,311,"late_aircraft_delay, carrier_delay, nas_delay"
BWI,12,2773,827,239,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,7,9860,2648,1420,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,5,10,4,3,"late_aircraft_delay, nas_delay, carrier_delay"
OKC,5,729,147,84,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,8,471,61,30,"late_aircraft_delay, carrier_delay, nas_delay"
SYR,11,388,47,17,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,7,53,3,2,"late_aircraft_delay, carrier_delay, weather_delay"
HSV,10,314,46,23,"carrier_delay, late_aircraft_delay, nas_delay"
GFK,10,47,0,4,"weather_delay, carrier_delay, nas_delay"
PQI,9,12,1,0,"carrier_delay, weather_delay, nas_delay"
BFL,11,103,16,6,"carrier_delay, late_aircraft_delay, nas_delay"
FSM,3,35,5,4,"carrier_delay, weather_delay, late_aircraft_delay"
GPT,7,104,18,16,"carrier_delay, late_aircraft_delay, nas_delay"
PIH,7,30,1,0,"carrier_delay, weather_delay, nas_delay"
RST,12,33,10,10,"carrier_delay, weather_delay, nas_delay"
GCK,7,25,2,1,"nas_delay, carrier_delay, late_aircraft_delay"
HRL,7,117,35,17,"late_aircraft_delay, nas_delay, carrier_delay"
CWA,11,29,1,0,"carrier_delay, nas_delay, weather_delay"
DDC,1,19,1,4,"late_aircraft_delay, nas_delay, weather_delay"
SJT,8,42,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
BET,3,18,6,5,"late_aircraft_delay, nas_delay, security_delay"
FOD,11,17,1,1,"carrier_delay, weather_delay, nas_delay"
ISP,10,113,11,6,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,1,3920,860,470,"carrier_delay, late_aircraft_delay, nas_delay"
JAN,9,256,21,8,"late_aircraft_delay, carrier_delay, nas_delay"
HNL,1,1659,465,142,"late_aircraft_delay, carrier_delay, weather_delay"
DRO,12,137,10,9,"carrier_delay, late_aircraft_delay, weather_delay"
MBS,10,92,11,9,"carrier_delay, late_aircraft_delay, weather_delay"
MDT,8,177,31,34,"late_aircraft_delay, carrier_delay, weather_delay"
JAC,10,165,7,7,"carrier_delay, late_aircraft_delay, nas_delay"
JMS,5,5,0,1,"weather_delay, nas_delay, carrier_delay"
PIH,10,24,1,0,"carrier_delay, weather_delay, nas_delay"
BJI,1,20,9,4,"weather_delay, carrier_delay, nas_delay"
IAG,10,5,1,1,"carrier_delay, late_aircraft_delay, weather_delay"
VCT,11,16,0,2,"carrier_delay, weather_delay, nas_delay"
ABR,3,13,2,5,"carrier_delay, weather_delay, nas_delay"
SCK,2,18,0,3,"late_aircraft_delay, nas_delay, carrier_delay"
PHX,3,6760,1318,558,"late_aircraft_delay, carrier_delay, nas_delay"
SAV,7,555,160,104,"late_aircraft_delay, carrier_delay, nas_delay"
OAJ,10,99,10,5,"weather_delay, nas_delay, late_aircraft_delay"
SBP,7,197,18,17,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,12,142,27,20,"late_aircraft_delay, carrier_delay, weather_delay"
PIE,11,236,31,14,"carrier_delay, late_aircraft_delay, nas_delay"
SMF,1,1729,231,97,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,11,596,54,36,"carrier_delay, late_aircraft_delay, nas_delay"
MGM,6,93,19,11,"carrier_delay, late_aircraft_delay, weather_delay"
AZA,11,187,24,12,"carrier_delay, late_aircraft_delay, weather_delay"
AEX,1,57,13,10,"nas_delay, carrier_delay, weather_delay"
BRD,2,24,0,1,"weather_delay, carrier_delay, nas_delay"
MRY,11,148,21,12,"carrier_delay, late_aircraft_delay, nas_delay"
LCH,1,37,1,6,"weather_delay, carrier_delay, late_aircraft_delay"
MTJ,12,89,21,12,"late_aircraft_delay, carrier_delay, nas_delay"
RST,7,49,4,7,"carrier_delay, late_aircraft_delay, weather_delay"
IMT,8,30,1,5,"carrier_delay, weather_delay, nas_delay"
ORH,4,43,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
PIH,11,19,0,0,"carrier_delay, weather_delay, nas_delay"
GTR,11,30,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
ATL,6,11580,2211,880,"carrier_delay, late_aircraft_delay, nas_delay"
EWR,3,3560,671,390,"late_aircraft_delay, carrier_delay, nas_delay"
RNO,6,739,124,52,"late_aircraft_delay, carrier_delay, nas_delay"
DFW,9,10163,1836,717,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,4,210,13,20,"late_aircraft_delay, carrier_delay, weather_delay"
CID,12,205,50,31,"late_aircraft_delay, carrier_delay, weather_delay"
RDD,2,49,4,1,"carrier_delay, nas_delay, late_aircraft_delay"
PSE,8,24,3,7,"late_aircraft_delay, nas_delay, carrier_delay"
TRI,7,76,8,11,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,5,39,4,4,"nas_delay, weather_delay, late_aircraft_delay"
HDN,11,28,8,8,"weather_delay, late_aircraft_delay, nas_delay"
GRK,10,81,5,3,"late_aircraft_delay, nas_delay, carrier_delay"
SLN,4,23,3,4,"carrier_delay, late_aircraft_delay, nas_delay"
GTF,9,89,4,0,"carrier_delay, weather_delay, nas_delay"
MBS,6,85,9,12,"carrier_delay, weather_delay, nas_delay"
IAG,8,8,2,2,"nas_delay, late_aircraft_delay, carrier_delay"
ABI,5,45,11,11,"late_aircraft_delay, carrier_delay, nas_delay"
MCW,10,25,3,2,"late_aircraft_delay, carrier_delay, weather_delay"
DLG,8,11,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
DVL,10,21,1,0,"carrier_delay, weather_delay, nas_delay"
BET,8,25,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
LCH,3,41,3,3,"carrier_delay, weather_delay, nas_delay"
DEC,4,40,3,5,"late_aircraft_delay, nas_delay, carrier_delay"
LCH,6,38,5,4,"carrier_delay, weather_delay, late_aircraft_delay"
SFO,9,4845,692,279,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,5,9039,2424,1321,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,2,479,32,22,"carrier_delay, late_aircraft_delay, nas_delay"
DTW,12,4092,765,464,"carrier_delay, late_aircraft_delay, nas_delay"
GEG,1,464,80,44,"carrier_delay, late_aircraft_delay, weather_delay"
SJU,4,1130,169,112,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,2,1177,136,46,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,8,171,18,13,"late_aircraft_delay, carrier_delay, weather_delay"
GTF,10,94,5,2,"carrier_delay, late_aircraft_delay, nas_delay"
GJT,5,120,19,13,"weather_delay, late_aircraft_delay, carrier_delay"
DRO,9,151,9,10,"carrier_delay, late_aircraft_delay, nas_delay"
PIA,11,134,18,11,"late_aircraft_delay, carrier_delay, weather_delay"
DVL,11,20,2,4,"late_aircraft_delay, carrier_delay, nas_delay"
ICT,7,376,64,38,"late_aircraft_delay, carrier_delay, nas_delay"
BFL,7,113,5,10,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,1,189,23,13,"late_aircraft_delay, carrier_delay, nas_delay"
LBL,8,15,6,3,"carrier_delay, late_aircraft_delay, weather_delay"
BPT,4,16,2,6,"weather_delay, carrier_delay, nas_delay"
SHR,11,26,0,1,"carrier_delay, weather_delay, nas_delay"
GRI,3,25,3,0,"nas_delay, carrier_delay, late_aircraft_delay"
ITH,11,26,0,0,"late_aircraft_delay, nas_delay, carrier_delay"
PPG,1,3,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
CVG,1,1166,158,124,"late_aircraft_delay, nas_delay, carrier_delay"
LAX,11,6035,733,360,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,10,5538,536,242,"carrier_delay, late_aircraft_delay, nas_delay"
BUR,9,1090,165,79,"late_aircraft_delay, nas_delay, carrier_delay"
LIT,1,320,64,43,"late_aircraft_delay, carrier_delay, weather_delay"
BNA,12,3064,608,223,"late_aircraft_delay, carrier_delay, nas_delay"
VPS,8,375,78,32,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,11,174,19,8,"nas_delay, late_aircraft_delay, carrier_delay"
LBF,1,18,2,3,"late_aircraft_delay, carrier_delay, nas_delay"
CWA,1,24,0,3,"late_aircraft_delay, nas_delay, carrier_delay"
OTZ,6,13,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
SHR,1,17,1,1,"carrier_delay, nas_delay, security_delay"
SMX,10,2,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
GCC,7,28,1,1,"carrier_delay, nas_delay, weather_delay"
APN,6,20,1,6,"carrier_delay, weather_delay, nas_delay"
LBE,4,18,3,1,"nas_delay, late_aircraft_delay, carrier_delay"
IAH,10,4271,478,233,"carrier_delay, late_aircraft_delay, nas_delay"
DVL,5,25,0,3,"late_aircraft_delay, nas_delay, weather_delay"
TUL,10,730,33,17,"carrier_delay, late_aircraft_delay, nas_delay"
OKC,12,793,92,55,"carrier_delay, late_aircraft_delay, nas_delay"
PNS,1,312,53,39,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,2,1557,211,99,"late_aircraft_delay, carrier_delay, nas_delay"
GRK,6,53,9,13,"carrier_delay, late_aircraft_delay, weather_delay"
TLH,3,199,29,20,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,2,169,35,20,"carrier_delay, nas_delay, late_aircraft_delay"
EGE,4,99,3,6,"late_aircraft_delay, nas_delay, carrier_delay"
PSP,9,293,28,17,"nas_delay, late_aircraft_delay, carrier_delay"
BTV,11,262,16,16,"late_aircraft_delay, carrier_delay, nas_delay"
MLI,12,121,17,17,"late_aircraft_delay, nas_delay, weather_delay"
LFT,5,91,12,18,"late_aircraft_delay, weather_delay, nas_delay"
TTN,5,48,12,13,"late_aircraft_delay, nas_delay, carrier_delay"
PIH,2,30,0,1,"carrier_delay, weather_delay, nas_delay"
MDT,1,130,20,15,"late_aircraft_delay, nas_delay, carrier_delay"
SUX,11,23,0,2,"late_aircraft_delay, nas_delay, carrier_delay"
BTM,11,12,0,0,"carrier_delay, weather_delay, nas_delay"
SPN,8,12,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
GUC,12,34,5,4,"carrier_delay, late_aircraft_delay, weather_delay"
ORD,12,8383,1578,877,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,8,4468,879,416,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,11,5010,658,175,"carrier_delay, nas_delay, late_aircraft_delay"
COU,7,73,11,9,"late_aircraft_delay, nas_delay, weather_delay"
MKE,12,817,147,81,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,3,567,35,15,"carrier_delay, late_aircraft_delay, nas_delay"
BGR,4,78,7,5,"late_aircraft_delay, nas_delay, carrier_delay"
BUF,11,746,64,33,"carrier_delay, late_aircraft_delay, nas_delay"
CHS,6,902,161,78,"late_aircraft_delay, carrier_delay, nas_delay"
WRG,6,22,1,0,"carrier_delay, weather_delay, nas_delay"
SBA,8,307,36,9,"carrier_delay, late_aircraft_delay, nas_delay"
MGW,12,12,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
CIU,12,14,10,8,"carrier_delay, nas_delay, weather_delay"
BFF,6,27,4,2,"carrier_delay, nas_delay, late_aircraft_delay"
PSE,2,29,8,0,"late_aircraft_delay, carrier_delay, nas_delay"
SWO,12,26,2,2,"carrier_delay, nas_delay, weather_delay"
PRC,6,24,4,6,"carrier_delay, late_aircraft_delay, nas_delay"
LAS,11,6196,949,326,"late_aircraft_delay, carrier_delay, nas_delay"
DAY,5,312,28,37,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,12,1297,221,109,"nas_delay, late_aircraft_delay, carrier_delay"
SJC,5,1708,245,89,"late_aircraft_delay, carrier_delay, nas_delay"
OKC,3,758,91,39,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,9,799,85,33,"late_aircraft_delay, carrier_delay, nas_delay"
JLN,3,23,1,3,"carrier_delay, late_aircraft_delay, nas_delay"
ABE,9,127,13,8,"late_aircraft_delay, weather_delay, carrier_delay"
LRD,5,56,9,7,"late_aircraft_delay, carrier_delay, nas_delay"
RDD,5,46,7,2,"nas_delay, weather_delay, carrier_delay"
PIA,10,128,10,8,"late_aircraft_delay, carrier_delay, nas_delay"
MGM,2,77,8,3,"carrier_delay, nas_delay, late_aircraft_delay"
MRY,2,120,10,12,"late_aircraft_delay, carrier_delay, nas_delay"
OME,2,12,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
IMT,5,30,2,2,"carrier_delay, weather_delay, nas_delay"
LCK,4,23,6,3,"nas_delay, late_aircraft_delay, carrier_delay"
ADQ,1,19,5,3,"late_aircraft_delay, carrier_delay, nas_delay"
LCH,11,29,3,7,"carrier_delay, weather_delay, late_aircraft_delay"
COD,5,8,3,1,"late_aircraft_delay, weather_delay, nas_delay"
STC,4,6,0,0,"carrier_delay, weather_delay, nas_delay"
APN,1,12,2,2,"nas_delay, weather_delay, carrier_delay"
CHS,4,935,114,78,"late_aircraft_delay, carrier_delay, nas_delay"
EWR,11,3825,659,479,"late_aircraft_delay, nas_delay, carrier_delay"
BOI,6,878,116,53,"carrier_delay, late_aircraft_delay, nas_delay"
IAH,5,3021,876,994,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,1,123,22,27,"weather_delay, carrier_delay, late_aircraft_delay"
JNU,7,193,48,8,"late_aircraft_delay, carrier_delay, nas_delay"
CRW,8,112,18,15,"carrier_delay, late_aircraft_delay, weather_delay"
MOT,4,74,4,6,"carrier_delay, late_aircraft_delay, nas_delay"
AVL,2,328,23,8,"carrier_delay, late_aircraft_delay, nas_delay"
DLH,8,82,17,8,"late_aircraft_delay, carrier_delay, nas_delay"
MBS,12,64,19,13,"carrier_delay, weather_delay, nas_delay"
DAB,5,99,20,12,"late_aircraft_delay, carrier_delay, nas_delay"
JLN,8,15,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
SPN,4,18,0,0,"carrier_delay, weather_delay, nas_delay"
SFO,4,3433,987,547,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,3,2907,557,219,"late_aircraft_delay, nas_delay, carrier_delay"
EWR,2,3279,460,218,"late_aircraft_delay, carrier_delay, nas_delay"
MAF,5,271,64,55,"late_aircraft_delay, nas_delay, carrier_delay"
PSC,7,197,17,8,"carrier_delay, nas_delay, late_aircraft_delay"
PIH,12,21,2,0,"carrier_delay, nas_delay, weather_delay"
SIT,6,73,8,5,"carrier_delay, weather_delay, late_aircraft_delay"
MEM,10,846,85,41,"carrier_delay, late_aircraft_delay, nas_delay"
ROC,10,458,48,11,"carrier_delay, late_aircraft_delay, nas_delay"
CPR,11,65,9,6,"late_aircraft_delay, carrier_delay, nas_delay"
GUM,9,28,1,2,"carrier_delay, weather_delay, nas_delay"
DAB,6,104,5,5,"late_aircraft_delay, carrier_delay, weather_delay"
SHR,4,36,0,1,"carrier_delay, nas_delay, weather_delay"
JLN,5,24,1,5,"carrier_delay, late_aircraft_delay, weather_delay"
ACV,10,76,8,14,"weather_delay, late_aircraft_delay, nas_delay"
DDC,7,19,1,1,"carrier_delay, weather_delay, nas_delay"
BFF,9,18,2,2,"carrier_delay, weather_delay, nas_delay"
SWF,2,8,0,0,"carrier_delay, weather_delay, nas_delay"
GFK,9,44,3,1,"carrier_delay, weather_delay, nas_delay"
RKS,4,12,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
GUC,10,19,0,0,"carrier_delay, weather_delay, nas_delay"
DAL,2,2271,367,67,"late_aircraft_delay, carrier_delay, nas_delay"
CMH,1,1197,170,80,"late_aircraft_delay, carrier_delay, nas_delay"
PWM,5,339,49,25,"carrier_delay, late_aircraft_delay, nas_delay"
MSN,3,377,45,28,"late_aircraft_delay, carrier_delay, nas_delay"
IND,2,1403,140,69,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,12,594,63,11,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,3,681,107,30,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,5,273,31,19,"late_aircraft_delay, nas_delay, carrier_delay"
ISP,12,136,39,30,"late_aircraft_delay, nas_delay, carrier_delay"
TYR,9,45,4,2,"late_aircraft_delay, nas_delay, carrier_delay"
SHV,9,181,19,13,"carrier_delay, late_aircraft_delay, nas_delay"
MOB,10,110,3,0,"nas_delay, carrier_delay, security_delay"
RDM,10,197,13,15,"carrier_delay, late_aircraft_delay, nas_delay"
PAE,10,28,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
TOL,1,17,3,0,"nas_delay, carrier_delay, late_aircraft_delay"
BGM,3,15,0,2,"carrier_delay, late_aircraft_delay, nas_delay"
JST,12,22,1,5,"late_aircraft_delay, weather_delay, carrier_delay"
BHM,11,653,52,34,"carrier_delay, late_aircraft_delay, nas_delay"
MSP,10,4885,374,163,"carrier_delay, late_aircraft_delay, nas_delay"
PWM,11,334,28,14,"late_aircraft_delay, carrier_delay, nas_delay"
XNA,11,565,62,30,"late_aircraft_delay, carrier_delay, nas_delay"
CAK,9,103,12,20,"carrier_delay, late_aircraft_delay, weather_delay"
SBP,2,124,21,13,"carrier_delay, nas_delay, weather_delay"
STS,5,106,13,7,"late_aircraft_delay, nas_delay, carrier_delay"
RFD,8,19,7,3,"weather_delay, late_aircraft_delay, nas_delay"
BTM,8,18,0,1,"weather_delay, carrier_delay, nas_delay"
DLG,9,16,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
CSG,8,33,4,3,"carrier_delay, nas_delay, late_aircraft_delay"
CRW,10,139,15,9,"carrier_delay, late_aircraft_delay, nas_delay"
ROW,7,41,3,10,"carrier_delay, weather_delay, late_aircraft_delay"
GJT,9,148,14,7,"weather_delay, late_aircraft_delay, carrier_delay"
GRB,9,181,21,7,"carrier_delay, late_aircraft_delay, nas_delay"
