aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
CMI,8,9,2,1,"carrier_delay, late_aircraft_delay, weather_delay"
LRD,6,14,5,2,"late_aircraft_delay, nas_delay, carrier_delay"
PSE,1,7,0,1,"carrier_delay, late_aircraft_delay, nas_delay"
GTR,6,4,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
LFT,3,25,0,3,"late_aircraft_delay, weather_delay, nas_delay"
BPT,6,3,0,0,"carrier_delay, weather_delay, nas_delay"
PQI,11,1,0,0,"carrier_delay, weather_delay, nas_delay"
GUC,7,5,1,0,"carrier_delay, weather_delay, nas_delay"
LGA,12,915,183,114,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,3,1000,184,62,"carrier_delay, late_aircraft_delay, nas_delay"
MCO,4,1065,179,111,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,5,558,164,96,"late_aircraft_delay, carrier_delay, nas_delay"
MCO,11,1026,144,50,"late_aircraft_delay, nas_delay, carrier_delay"
SMF,7,393,54,34,"late_aircraft_delay, carrier_delay, nas_delay"
MTJ,1,28,8,2,"late_aircraft_delay, weather_delay, nas_delay"
MSN,12,79,11,10,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,6,175,32,16,"late_aircraft_delay, carrier_delay, nas_delay"
XNA,10,133,4,2,"nas_delay, carrier_delay, late_aircraft_delay"
SCE,10,8,0,0,"carrier_delay, weather_delay, nas_delay"
EVV,4,7,1,3,"weather_delay, late_aircraft_delay, nas_delay"
ILM,5,62,12,5,"late_aircraft_delay, weather_delay, nas_delay"
COU,9,12,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
COU,11,9,6,0,"weather_delay, nas_delay, late_aircraft_delay"
SUN,6,14,0,0,"carrier_delay, weather_delay, nas_delay"
CDV,2,6,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
SUX,1,3,0,0,"carrier_delay, weather_delay, nas_delay"
WRG,11,5,0,0,"carrier_delay, weather_delay, nas_delay"
SPS,5,3,0,0,"carrier_delay, weather_delay, nas_delay"
MCO,12,1025,171,103,"late_aircraft_delay, carrier_delay, nas_delay"
STL,7,397,134,55,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,10,64,8,4,"carrier_delay, late_aircraft_delay, nas_delay"
DEN,11,1961,301,132,"late_aircraft_delay, nas_delay, carrier_delay"
CLE,5,275,38,32,"late_aircraft_delay, nas_delay, carrier_delay"
SYR,7,102,18,17,"late_aircraft_delay, carrier_delay, weather_delay"
JAX,9,192,18,8,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,3,160,23,15,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,2,17,4,3,"weather_delay, late_aircraft_delay, nas_delay"
JNU,4,26,3,0,"late_aircraft_delay, nas_delay, carrier_delay"
SRQ,8,74,15,5,"carrier_delay, late_aircraft_delay, nas_delay"
SHV,6,45,7,6,"carrier_delay, weather_delay, late_aircraft_delay"
KTN,3,12,2,0,"late_aircraft_delay, weather_delay, carrier_delay"
CHA,12,55,7,4,"late_aircraft_delay, nas_delay, carrier_delay"
GPT,5,25,2,4,"weather_delay, late_aircraft_delay, carrier_delay"
YAK,9,5,1,0,"carrier_delay, weather_delay, nas_delay"
RST,6,7,1,2,"carrier_delay, late_aircraft_delay, weather_delay"
HLN,12,7,1,0,"carrier_delay, weather_delay, nas_delay"
AVP,3,6,2,0,"carrier_delay, weather_delay, nas_delay"
VCT,8,3,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
GGG,1,3,1,0,"weather_delay, carrier_delay, nas_delay"
FAY,12,11,1,2,"late_aircraft_delay, carrier_delay, nas_delay"
ABY,10,8,0,0,"carrier_delay, weather_delay, nas_delay"
IAG,4,1,1,0,"carrier_delay, weather_delay, nas_delay"
ACT,10,3,3,1,"late_aircraft_delay, carrier_delay, nas_delay"
ACT,9,10,0,1,"carrier_delay, nas_delay, weather_delay"
MCI,12,305,58,13,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,6,653,134,99,"carrier_delay, late_aircraft_delay, nas_delay"
STL,4,423,72,40,"late_aircraft_delay, carrier_delay, nas_delay"
MLU,11,15,1,2,"carrier_delay, late_aircraft_delay, weather_delay"
PGD,11,40,9,1,"carrier_delay, late_aircraft_delay, nas_delay"
BJI,8,7,0,0,"carrier_delay, weather_delay, nas_delay"
LIT,11,86,8,4,"carrier_delay, late_aircraft_delay, nas_delay"
RST,3,13,0,0,"carrier_delay, weather_delay, nas_delay"
GGG,11,5,0,0,"carrier_delay, weather_delay, nas_delay"
ADQ,9,11,0,0,"carrier_delay, weather_delay, nas_delay"
LAW,1,3,0,2,"carrier_delay, weather_delay, nas_delay"
IMT,10,4,0,1,"carrier_delay, weather_delay, nas_delay"
HTS,8,6,2,0,"carrier_delay, weather_delay, nas_delay"
DEC,9,9,1,0,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,6,2,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
SLN,12,7,0,0,"carrier_delay, weather_delay, nas_delay"
BRD,9,3,0,0,"carrier_delay, weather_delay, nas_delay"
MCW,8,2,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
GCK,10,5,0,1,"weather_delay, nas_delay, carrier_delay"
RIW,1,2,0,0,"carrier_delay, weather_delay, nas_delay"
TPA,6,435,98,68,"late_aircraft_delay, nas_delay, carrier_delay"
BWI,12,563,162,41,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,7,1933,538,295,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,5,2,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
OKC,5,146,34,12,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,8,111,7,11,"late_aircraft_delay, carrier_delay, nas_delay"
SYR,11,84,14,2,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,7,9,1,0,"carrier_delay, weather_delay, nas_delay"
HSV,10,60,8,5,"carrier_delay, late_aircraft_delay, nas_delay"
GFK,10,14,0,1,"weather_delay, nas_delay, carrier_delay"
PQI,9,4,1,0,"carrier_delay, weather_delay, nas_delay"
BFL,11,20,5,1,"carrier_delay, late_aircraft_delay, weather_delay"
FSM,3,7,2,0,"carrier_delay, weather_delay, nas_delay"
GPT,7,18,5,1,"late_aircraft_delay, carrier_delay, weather_delay"
PIH,7,4,0,0,"carrier_delay, weather_delay, nas_delay"
RST,12,6,1,1,"carrier_delay, weather_delay, nas_delay"
GCK,7,7,0,0,"nas_delay, late_aircraft_delay, carrier_delay"
HRL,7,25,10,4,"late_aircraft_delay, nas_delay, carrier_delay"
CWA,11,7,0,0,"carrier_delay, weather_delay, nas_delay"
DDC,1,1,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
SJT,8,9,0,0,"carrier_delay, weather_delay, nas_delay"
BET,3,2,1,3,"late_aircraft_delay, security_delay, nas_delay"
FOD,11,1,0,0,"carrier_delay, weather_delay, nas_delay"
ISP,10,20,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,1,770,182,104,"carrier_delay, late_aircraft_delay, nas_delay"
JAN,9,44,10,3,"late_aircraft_delay, nas_delay, weather_delay"
HNL,1,311,97,27,"late_aircraft_delay, carrier_delay, weather_delay"
DRO,12,26,1,0,"carrier_delay, weather_delay, nas_delay"
MBS,10,19,3,1,"carrier_delay, nas_delay, weather_delay"
MDT,8,37,1,5,"late_aircraft_delay, carrier_delay, nas_delay"
JAC,10,44,1,0,"nas_delay, carrier_delay, late_aircraft_delay"
JMS,5,1,0,0,"carrier_delay, weather_delay, nas_delay"
PIH,10,2,0,0,"carrier_delay, weather_delay, nas_delay"
BJI,1,3,2,1,"carrier_delay, weather_delay, nas_delay"
IAG,10,1,0,0,"carrier_delay, weather_delay, nas_delay"
VCT,11,3,0,0,"carrier_delay, weather_delay, nas_delay"
ABR,3,4,1,1,"carrier_delay, weather_delay, nas_delay"
SCK,2,1,0,0,"carrier_delay, weather_delay, nas_delay"
PHX,3,1292,261,90,"late_aircraft_delay, carrier_delay, nas_delay"
SAV,7,111,42,25,"carrier_delay, late_aircraft_delay, weather_delay"
OAJ,10,19,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
SBP,7,38,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,12,37,8,2,"late_aircraft_delay, nas_delay, carrier_delay"
PIE,11,49,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
SMF,1,359,48,17,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,11,121,11,5,"nas_delay, late_aircraft_delay, carrier_delay"
MGM,6,19,5,4,"weather_delay, late_aircraft_delay, carrier_delay"
AZA,11,41,6,0,"late_aircraft_delay, carrier_delay, security_delay"
AEX,1,11,4,1,"carrier_delay, nas_delay, late_aircraft_delay"
BRD,2,7,0,0,"carrier_delay, weather_delay, nas_delay"
MRY,11,37,4,0,"late_aircraft_delay, nas_delay, carrier_delay"
LCH,1,11,1,2,"carrier_delay, weather_delay, late_aircraft_delay"
MTJ,12,20,4,3,"nas_delay, late_aircraft_delay, carrier_delay"
RST,7,14,0,2,"weather_delay, nas_delay, carrier_delay"
IMT,8,7,0,0,"carrier_delay, weather_delay, nas_delay"
ORH,4,13,0,0,"carrier_delay, weather_delay, nas_delay"
PIH,11,4,0,0,"carrier_delay, weather_delay, nas_delay"
GTR,11,8,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
ATL,6,2307,442,185,"carrier_delay, late_aircraft_delay, nas_delay"
EWR,3,750,137,89,"late_aircraft_delay, carrier_delay, nas_delay"
RNO,6,152,23,10,"late_aircraft_delay, carrier_delay, nas_delay"
DFW,9,2095,356,132,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,4,40,2,3,"weather_delay, late_aircraft_delay, carrier_delay"
CID,12,41,8,7,"late_aircraft_delay, weather_delay, carrier_delay"
RDD,2,10,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
PSE,8,5,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
TRI,7,15,1,3,"late_aircraft_delay, carrier_delay, weather_delay"
HDN,5,6,2,0,"carrier_delay, weather_delay, nas_delay"
HDN,11,6,1,3,"weather_delay, late_aircraft_delay, carrier_delay"
GRK,10,19,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
SLN,4,2,1,2,"carrier_delay, late_aircraft_delay, nas_delay"
GTF,9,19,1,0,"carrier_delay, weather_delay, nas_delay"
MBS,6,18,2,2,"carrier_delay, nas_delay, weather_delay"
IAG,8,2,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
ABI,5,5,3,1,"late_aircraft_delay, weather_delay, nas_delay"
MCW,10,3,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
DLG,8,1,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
DVL,10,5,0,0,"carrier_delay, weather_delay, nas_delay"
BET,8,6,0,0,"carrier_delay, weather_delay, nas_delay"
LCH,3,5,2,0,"carrier_delay, weather_delay, nas_delay"
DEC,4,9,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
LCH,6,4,0,2,"carrier_delay, weather_delay, nas_delay"
SFO,9,950,144,59,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,5,1774,472,266,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,2,101,13,4,"late_aircraft_delay, carrier_delay, nas_delay"
DTW,12,818,159,87,"carrier_delay, late_aircraft_delay, nas_delay"
GEG,1,94,14,11,"carrier_delay, weather_delay, late_aircraft_delay"
SJU,4,244,32,30,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,2,249,24,7,"carrier_delay, nas_delay, late_aircraft_delay"
BTR,8,31,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,10,17,0,0,"carrier_delay, weather_delay, nas_delay"
GJT,5,20,4,5,"carrier_delay, late_aircraft_delay, weather_delay"
DRO,9,42,2,4,"carrier_delay, late_aircraft_delay, weather_delay"
PIA,11,27,3,3,"late_aircraft_delay, carrier_delay, nas_delay"
DVL,11,4,2,1,"carrier_delay, late_aircraft_delay, nas_delay"
ICT,7,78,17,7,"late_aircraft_delay, carrier_delay, nas_delay"
BFL,7,18,1,3,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,1,40,5,2,"carrier_delay, late_aircraft_delay, nas_delay"
LBL,8,3,0,1,"weather_delay, carrier_delay, nas_delay"
BPT,4,5,0,1,"nas_delay, carrier_delay, weather_delay"
SHR,11,9,0,1,"carrier_delay, weather_delay, nas_delay"
GRI,3,9,1,0,"nas_delay, carrier_delay, weather_delay"
ITH,11,9,0,0,"late_aircraft_delay, nas_delay, carrier_delay"
PPG,1,0,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
CVG,1,237,30,25,"late_aircraft_delay, nas_delay, carrier_delay"
LAX,11,1212,150,81,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,10,1083,104,38,"late_aircraft_delay, carrier_delay, nas_delay"
BUR,9,202,30,20,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,1,69,14,10,"late_aircraft_delay, weather_delay, nas_delay"
BNA,12,597,112,43,"late_aircraft_delay, carrier_delay, nas_delay"
VPS,8,65,22,6,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,11,41,2,0,"carrier_delay, nas_delay, late_aircraft_delay"
LBF,1,4,0,1,"carrier_delay, weather_delay, nas_delay"
CWA,1,7,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
OTZ,6,2,0,0,"carrier_delay, weather_delay, nas_delay"
SHR,1,4,0,0,"carrier_delay, weather_delay, nas_delay"
SMX,10,1,0,0,"carrier_delay, weather_delay, nas_delay"
GCC,7,3,0,1,"carrier_delay, weather_delay, nas_delay"
APN,6,3,0,2,"weather_delay, carrier_delay, nas_delay"
LBE,4,3,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
IAH,10,795,90,59,"carrier_delay, late_aircraft_delay, nas_delay"
DVL,5,8,0,1,"nas_delay, weather_delay, carrier_delay"
TUL,10,138,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
OKC,12,173,15,8,"carrier_delay, late_aircraft_delay, nas_delay"
PNS,1,51,11,8,"late_aircraft_delay, nas_delay, carrier_delay"
RSW,2,328,44,19,"late_aircraft_delay, nas_delay, carrier_delay"
GRK,6,16,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
TLH,3,40,5,5,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,2,40,5,2,"nas_delay, late_aircraft_delay, carrier_delay"
EGE,4,27,1,3,"late_aircraft_delay, nas_delay, weather_delay"
PSP,9,61,6,2,"carrier_delay, nas_delay, late_aircraft_delay"
BTV,11,49,3,4,"carrier_delay, late_aircraft_delay, weather_delay"
MLI,12,22,4,1,"weather_delay, nas_delay, late_aircraft_delay"
LFT,5,14,3,2,"weather_delay, nas_delay, carrier_delay"
TTN,5,12,4,1,"late_aircraft_delay, nas_delay, carrier_delay"
PIH,2,5,0,0,"carrier_delay, weather_delay, nas_delay"
MDT,1,25,2,1,"weather_delay, nas_delay, late_aircraft_delay"
SUX,11,7,0,0,"carrier_delay, weather_delay, nas_delay"
BTM,11,2,0,0,"carrier_delay, weather_delay, nas_delay"
SPN,8,1,0,0,"carrier_delay, weather_delay, nas_delay"
GUC,12,4,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
ORD,12,1701,339,177,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,8,894,179,76,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,11,1013,133,38,"carrier_delay, nas_delay, late_aircraft_delay"
COU,7,12,2,2,"late_aircraft_delay, carrier_delay, nas_delay"
MKE,12,175,31,19,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,3,100,8,3,"carrier_delay, late_aircraft_delay, nas_delay"
BGR,4,17,0,1,"carrier_delay, nas_delay, late_aircraft_delay"
BUF,11,146,6,4,"carrier_delay, late_aircraft_delay, nas_delay"
CHS,6,184,29,10,"late_aircraft_delay, nas_delay, carrier_delay"
WRG,6,3,0,0,"carrier_delay, weather_delay, nas_delay"
SBA,8,66,9,2,"late_aircraft_delay, carrier_delay, nas_delay"
MGW,12,1,2,2,"carrier_delay, nas_delay, weather_delay"
CIU,12,6,2,3,"carrier_delay, nas_delay, weather_delay"
BFF,6,5,2,1,"carrier_delay, weather_delay, nas_delay"
PSE,2,6,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
SWO,12,3,0,0,"carrier_delay, weather_delay, nas_delay"
PRC,6,3,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
LAS,11,1261,181,54,"late_aircraft_delay, carrier_delay, nas_delay"
DAY,5,73,6,10,"carrier_delay, late_aircraft_delay, nas_delay"
PIT,12,263,44,24,"carrier_delay, nas_delay, late_aircraft_delay"
SJC,5,332,52,19,"late_aircraft_delay, nas_delay, carrier_delay"
OKC,3,145,13,7,"carrier_delay, weather_delay, nas_delay"
MEM,9,177,16,8,"late_aircraft_delay, carrier_delay, nas_delay"
JLN,3,4,0,0,"carrier_delay, weather_delay, nas_delay"
ABE,9,25,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
LRD,5,11,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
RDD,5,9,1,1,"nas_delay, carrier_delay, weather_delay"
PIA,10,21,3,0,"weather_delay, late_aircraft_delay, carrier_delay"
MGM,2,19,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
MRY,2,21,3,2,"carrier_delay, nas_delay, weather_delay"
OME,2,5,0,0,"carrier_delay, weather_delay, nas_delay"
IMT,5,9,1,0,"carrier_delay, weather_delay, nas_delay"
LCK,4,5,1,1,"nas_delay, late_aircraft_delay, carrier_delay"
ADQ,1,3,0,0,"carrier_delay, weather_delay, nas_delay"
LCH,11,5,0,0,"carrier_delay, weather_delay, nas_delay"
APN,1,1,0,0,"carrier_delay, weather_delay, nas_delay"
CHS,4,194,28,18,"late_aircraft_delay, carrier_delay, nas_delay"
EWR,11,783,135,92,"late_aircraft_delay, nas_delay, carrier_delay"
BOI,6,175,26,9,"carrier_delay, late_aircraft_delay, nas_delay"
IAH,5,599,169,206,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,1,18,4,5,"weather_delay, nas_delay, carrier_delay"
JNU,7,42,5,3,"carrier_delay, late_aircraft_delay, nas_delay"
CRW,8,25,2,4,"carrier_delay, weather_delay, nas_delay"
MOT,4,13,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
AVL,2,62,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
DLH,8,11,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
MBS,12,8,3,1,"carrier_delay, nas_delay, weather_delay"
DAB,5,25,4,2,"carrier_delay, weather_delay, late_aircraft_delay"
JLN,8,3,1,0,"carrier_delay, weather_delay, nas_delay"
SPN,4,3,0,0,"carrier_delay, weather_delay, nas_delay"
SFO,4,697,197,116,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,3,597,111,36,"late_aircraft_delay, nas_delay, carrier_delay"
EWR,2,653,97,47,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,5,44,17,10,"weather_delay, late_aircraft_delay, nas_delay"
PSC,7,35,5,1,"carrier_delay, nas_delay, weather_delay"
PIH,12,9,1,0,"carrier_delay, weather_delay, nas_delay"
SIT,6,18,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
MEM,10,177,16,11,"carrier_delay, nas_delay, late_aircraft_delay"
ROC,10,83,11,1,"carrier_delay, late_aircraft_delay, nas_delay"
CPR,11,10,2,2,"carrier_delay, nas_delay, late_aircraft_delay"
GUM,9,3,1,0,"carrier_delay, weather_delay, nas_delay"
DAB,6,21,1,0,"carrier_delay, weather_delay, nas_delay"
SHR,4,10,0,0,"carrier_delay, weather_delay, nas_delay"
JLN,5,7,0,1,"carrier_delay, weather_delay, nas_delay"
ACV,10,19,3,2,"late_aircraft_delay, weather_delay, carrier_delay"
DDC,7,4,0,0,"carrier_delay, weather_delay, nas_delay"
BFF,9,3,0,0,"carrier_delay, weather_delay, nas_delay"
SWF,2,1,0,0,"carrier_delay, weather_delay, nas_delay"
GFK,9,4,1,0,"carrier_delay, weather_delay, nas_delay"
RKS,4,1,1,0,"carrier_delay, weather_delay, nas_delay"
GUC,10,7,0,0,"carrier_delay, weather_delay, nas_delay"
DAL,2,458,65,15,"carrier_delay, late_aircraft_delay, nas_delay"
CMH,1,250,39,16,"nas_delay, late_aircraft_delay, carrier_delay"
PWM,5,75,6,6,"carrier_delay, late_aircraft_delay, weather_delay"
MSN,3,84,6,5,"late_aircraft_delay, carrier_delay, nas_delay"
IND,2,274,29,13,"late_aircraft_delay, nas_delay, carrier_delay"
KOA,12,97,26,2,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,3,117,24,9,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,5,60,5,3,"late_aircraft_delay, nas_delay, carrier_delay"
ISP,12,35,9,7,"late_aircraft_delay, carrier_delay, nas_delay"
TYR,9,14,1,0,"nas_delay, carrier_delay, late_aircraft_delay"
SHV,9,32,8,5,"carrier_delay, late_aircraft_delay, weather_delay"
MOB,10,20,0,0,"carrier_delay, weather_delay, nas_delay"
RDM,10,41,2,2,"carrier_delay, weather_delay, nas_delay"
PAE,10,10,1,0,"nas_delay, carrier_delay, weather_delay"
TOL,1,1,1,0,"nas_delay, carrier_delay, weather_delay"
BGM,3,3,0,0,"carrier_delay, weather_delay, nas_delay"
JST,12,2,1,0,"carrier_delay, nas_delay, weather_delay"
BHM,11,141,12,6,"carrier_delay, nas_delay, late_aircraft_delay"
MSP,10,981,79,19,"carrier_delay, nas_delay, late_aircraft_delay"
PWM,11,70,6,4,"late_aircraft_delay, nas_delay, carrier_delay"
XNA,11,105,6,7,"weather_delay, carrier_delay, nas_delay"
CAK,9,28,2,4,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,2,20,6,3,"carrier_delay, nas_delay, weather_delay"
STS,5,22,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
RFD,8,3,2,0,"weather_delay, late_aircraft_delay, carrier_delay"
BTM,8,3,0,0,"carrier_delay, weather_delay, nas_delay"
DLG,9,2,0,0,"carrier_delay, weather_delay, nas_delay"
CSG,8,6,1,0,"carrier_delay, weather_delay, nas_delay"
CRW,10,28,3,4,"carrier_delay, late_aircraft_delay, nas_delay"
ROW,7,6,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
GJT,9,39,3,0,"nas_delay, weather_delay, late_aircraft_delay"
GRB,9,31,5,0,"carrier_delay, nas_delay, late_aircraft_delay"
CPR,10,19,0,0,"carrier_delay, weather_delay, nas_delay"
BRO,11,11,2,0,"late_aircraft_delay, weather_delay, nas_delay"
PVD,10,126,15,2,"nas_delay, carrier_delay, late_aircraft_delay"
SPS,12,8,1,1,"late_aircraft_delay, weather_delay, carrier_delay"
RNO,5,134,13,11,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,12,63,7,7,"nas_delay, carrier_delay, late_aircraft_delay"
DRO,4,27,2,4,"carrier_delay, late_aircraft_delay, weather_delay"
SUX,2,7,0,1,"carrier_delay, weather_delay, nas_delay"
ELM,2,1,1,1,"carrier_delay, weather_delay, nas_delay"
CDC,3,2,0,0,"carrier_delay, weather_delay, nas_delay"
USA,12,3,1,2,"late_aircraft_delay, carrier_delay, nas_delay"
OAJ,3,12,0,0,"carrier_delay, weather_delay, nas_delay"
HGR,9,2,0,0,"carrier_delay, weather_delay, nas_delay"
OMA,9,161,13,3,"carrier_delay, nas_delay, late_aircraft_delay"
PGD,7,30,6,3,"late_aircraft_delay, weather_delay, nas_delay"
PBI,7,144,37,28,"late_aircraft_delay, carrier_delay, nas_delay"
SAF,10,22,2,2,"late_aircraft_delay, carrier_delay, weather_delay"
PNS,7,84,18,17,"late_aircraft_delay, carrier_delay, nas_delay"
TYS,7,113,17,23,"carrier_delay, late_aircraft_delay, nas_delay"
LEX,11,60,3,4,"carrier_delay, nas_delay, late_aircraft_delay"
BQK,10,9,1,2,"carrier_delay, weather_delay, nas_delay"
INL,10,3,0,1,"carrier_delay, weather_delay, nas_delay"
IMT,4,9,0,1,"carrier_delay, weather_delay, nas_delay"
DAL,9,464,94,17,"late_aircraft_delay, carrier_delay, nas_delay"
SFB,8,53,12,6,"weather_delay, late_aircraft_delay, carrier_delay"
SAN,2,495,81,35,"late_aircraft_delay, nas_delay, carrier_delay"
JAN,12,55,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
SAN,10,650,124,51,"late_aircraft_delay, nas_delay, carrier_delay"
CLE,4,249,42,17,"carrier_delay, late_aircraft_delay, nas_delay"
BHM,8,112,17,6,"carrier_delay, weather_delay, late_aircraft_delay"
ORF,10,129,15,9,"late_aircraft_delay, carrier_delay, nas_delay"
BRO,3,15,2,1,"carrier_delay, nas_delay, weather_delay"
MFR,4,23,2,4,"nas_delay, carrier_delay, weather_delay"
AEX,5,9,2,1,"weather_delay, carrier_delay, nas_delay"
BTR,11,34,6,1,"carrier_delay, nas_delay, weather_delay"
ISP,6,25,9,2,"carrier_delay, weather_delay, late_aircraft_delay"
CMI,9,16,1,0,"nas_delay, carrier_delay, weather_delay"
FWA,3,17,5,3,"weather_delay, carrier_delay, late_aircraft_delay"
CAK,7,21,6,6,"late_aircraft_delay, carrier_delay, nas_delay"
