aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
IAH,6,6736,1771,1326,"late_aircraft_delay, carrier_delay, nas_delay"
DFW,1,15784,4111,2722,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,6,1617,310,126,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,6,1206,200,57,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,11,6136,1021,428,"late_aircraft_delay, nas_delay, carrier_delay"
DAL,10,5099,835,161,"late_aircraft_delay, carrier_delay, nas_delay"
CHS,11,1697,151,72,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,12,1182,194,122,"carrier_delay, late_aircraft_delay, nas_delay"
SBP,3,317,32,25,"carrier_delay, late_aircraft_delay, nas_delay"
MLB,8,171,23,20,"late_aircraft_delay, weather_delay, nas_delay"
PNS,9,941,92,37,"late_aircraft_delay, carrier_delay, nas_delay"
MOB,1,148,21,16,"weather_delay, carrier_delay, late_aircraft_delay"
HIB,1,38,4,5,"carrier_delay, weather_delay, nas_delay"
GCC,2,43,3,2,"carrier_delay, nas_delay, late_aircraft_delay"
KTN,5,151,27,9,"late_aircraft_delay, carrier_delay, nas_delay"
SPN,5,31,0,0,"carrier_delay, weather_delay, nas_delay"
ROW,3,49,8,5,"nas_delay, weather_delay, carrier_delay"
RHI,12,25,6,10,"carrier_delay, nas_delay, weather_delay"
APN,12,32,10,8,"carrier_delay, nas_delay, weather_delay"
DAB,2,196,21,9,"carrier_delay, late_aircraft_delay, nas_delay"
AUS,9,5783,692,222,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,12,1655,223,89,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,10,3095,232,126,"carrier_delay, late_aircraft_delay, nas_delay"
MSN,10,909,58,31,"late_aircraft_delay, carrier_delay, nas_delay"
PVD,6,954,157,105,"late_aircraft_delay, carrier_delay, nas_delay"
GEG,4,1306,105,36,"late_aircraft_delay, carrier_delay, nas_delay"
ORF,3,1270,157,106,"carrier_delay, late_aircraft_delay, nas_delay"
PWM,8,1061,201,115,"late_aircraft_delay, nas_delay, carrier_delay"
HPN,4,776,96,87,"late_aircraft_delay, carrier_delay, weather_delay"
DIK,8,47,0,3,"nas_delay, carrier_delay, late_aircraft_delay"
STT,2,368,66,51,"carrier_delay, late_aircraft_delay, nas_delay"
CRP,4,267,22,22,"late_aircraft_delay, weather_delay, nas_delay"
MBS,5,134,17,22,"carrier_delay, late_aircraft_delay, nas_delay"
MOB,6,168,28,15,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,4,329,45,40,"carrier_delay, late_aircraft_delay, weather_delay"
JNU,3,290,26,11,"late_aircraft_delay, carrier_delay, nas_delay"
BFF,10,45,1,5,"nas_delay, carrier_delay, late_aircraft_delay"
JST,9,50,3,6,"late_aircraft_delay, carrier_delay, nas_delay"
LBF,6,41,5,4,"late_aircraft_delay, nas_delay, weather_delay"
ATL,11,24090,2890,846,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,11,10588,1054,503,"late_aircraft_delay, carrier_delay, nas_delay"
EUG,3,521,61,40,"nas_delay, carrier_delay, late_aircraft_delay"
MLU,1,103,21,20,"carrier_delay, late_aircraft_delay, nas_delay"
TUL,12,1181,146,101,"late_aircraft_delay, carrier_delay, nas_delay"
TYS,12,1019,185,85,"late_aircraft_delay, carrier_delay, nas_delay"
FAT,7,782,140,87,"carrier_delay, late_aircraft_delay, nas_delay"
FSD,4,495,44,18,"carrier_delay, nas_delay, late_aircraft_delay"
STT,5,377,84,52,"late_aircraft_delay, carrier_delay, nas_delay"
CRP,9,278,19,7,"carrier_delay, nas_delay, late_aircraft_delay"
FAI,1,124,23,20,"late_aircraft_delay, carrier_delay, nas_delay"
DAB,7,168,34,29,"late_aircraft_delay, carrier_delay, nas_delay"
SCK,5,34,5,2,"late_aircraft_delay, nas_delay, weather_delay"
BLI,9,122,20,9,"late_aircraft_delay, carrier_delay, nas_delay"
RKS,6,59,0,1,"carrier_delay, nas_delay, weather_delay"
FAY,9,157,15,15,"carrier_delay, late_aircraft_delay, weather_delay"
TYR,2,64,4,10,"carrier_delay, late_aircraft_delay, weather_delay"
FSM,7,80,15,13,"late_aircraft_delay, carrier_delay, nas_delay"
FLG,10,163,19,23,"carrier_delay, weather_delay, late_aircraft_delay"
SWF,8,20,6,7,"late_aircraft_delay, nas_delay, weather_delay"
ROW,11,59,16,8,"carrier_delay, weather_delay, nas_delay"
GCK,11,46,6,4,"carrier_delay, late_aircraft_delay, nas_delay"
AZO,10,78,5,5,"carrier_delay, weather_delay, nas_delay"
TPA,4,5699,778,481,"late_aircraft_delay, carrier_delay, nas_delay"
IND,8,3083,419,251,"late_aircraft_delay, carrier_delay, nas_delay"
OKC,9,1642,177,73,"carrier_delay, late_aircraft_delay, nas_delay"
PIT,6,3014,521,306,"late_aircraft_delay, nas_delay, carrier_delay"
MAF,1,554,66,46,"late_aircraft_delay, carrier_delay, nas_delay"
SLC,7,7282,1347,906,"carrier_delay, late_aircraft_delay, nas_delay"
DCA,3,8961,1377,734,"late_aircraft_delay, carrier_delay, nas_delay"
BZN,2,645,55,65,"nas_delay, late_aircraft_delay, weather_delay"
PIT,10,3368,275,114,"carrier_delay, late_aircraft_delay, nas_delay"
FLL,10,5438,772,304,"carrier_delay, late_aircraft_delay, nas_delay"
MDT,9,323,48,29,"late_aircraft_delay, carrier_delay, nas_delay"
OAK,11,2634,342,78,"late_aircraft_delay, carrier_delay, nas_delay"
MSN,6,788,114,104,"carrier_delay, late_aircraft_delay, nas_delay"
FNT,4,126,15,11,"nas_delay, late_aircraft_delay, carrier_delay"
PSP,6,539,69,37,"carrier_delay, late_aircraft_delay, nas_delay"
PNS,11,865,67,27,"carrier_delay, late_aircraft_delay, nas_delay"
SAV,9,1236,138,80,"late_aircraft_delay, carrier_delay, nas_delay"
SJT,9,75,9,5,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,2,125,7,7,"carrier_delay, weather_delay, nas_delay"
LAN,3,85,13,11,"carrier_delay, late_aircraft_delay, weather_delay"
ORH,8,58,13,18,"late_aircraft_delay, nas_delay, weather_delay"
RDM,8,453,51,32,"late_aircraft_delay, carrier_delay, nas_delay"
LCK,3,48,15,11,"late_aircraft_delay, nas_delay, carrier_delay"
HGR,8,23,6,2,"late_aircraft_delay, nas_delay, carrier_delay"
OMA,12,1514,247,111,"carrier_delay, late_aircraft_delay, nas_delay"
IND,3,3334,458,280,"late_aircraft_delay, nas_delay, carrier_delay"
SNA,11,2889,354,145,"carrier_delay, late_aircraft_delay, nas_delay"
BNA,1,5089,1110,570,"late_aircraft_delay, carrier_delay, nas_delay"
RDU,7,3690,938,717,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,12,482,83,49,"carrier_delay, late_aircraft_delay, nas_delay"
ELP,10,1436,114,51,"carrier_delay, late_aircraft_delay, nas_delay"
SGF,9,737,100,56,"carrier_delay, late_aircraft_delay, nas_delay"
MBS,7,150,23,21,"carrier_delay, late_aircraft_delay, weather_delay"
VPS,1,437,51,41,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,11,359,30,32,"late_aircraft_delay, carrier_delay, nas_delay"
SLN,7,43,4,6,"late_aircraft_delay, carrier_delay, weather_delay"
BDL,10,1675,182,59,"carrier_delay, late_aircraft_delay, nas_delay"
MFE,5,252,39,76,"carrier_delay, late_aircraft_delay, nas_delay"
PBG,5,15,6,3,"carrier_delay, late_aircraft_delay, nas_delay"
ROC,4,776,93,49,"late_aircraft_delay, carrier_delay, nas_delay"
BUF,12,1255,255,157,"late_aircraft_delay, carrier_delay, nas_delay"
MQT,1,18,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
LAW,5,64,11,8,"carrier_delay, weather_delay, late_aircraft_delay"
FAY,6,121,8,6,"carrier_delay, late_aircraft_delay, weather_delay"
SCK,1,26,8,5,"late_aircraft_delay, nas_delay, security_delay"
CKB,4,12,1,3,"nas_delay, carrier_delay, late_aircraft_delay"
DHN,5,48,9,5,"late_aircraft_delay, nas_delay, carrier_delay"
ITH,12,41,2,5,"late_aircraft_delay, weather_delay, nas_delay"
STX,12,89,17,13,"late_aircraft_delay, nas_delay, carrier_delay"
ELM,1,37,11,20,"carrier_delay, weather_delay, late_aircraft_delay"
RDD,6,92,16,7,"carrier_delay, late_aircraft_delay, nas_delay"
PBG,1,18,8,6,"weather_delay, late_aircraft_delay, nas_delay"
ACT,3,79,7,4,"late_aircraft_delay, nas_delay, weather_delay"
ORD,11,18480,2180,1149,"carrier_delay, late_aircraft_delay, nas_delay"
FAT,5,768,141,73,"carrier_delay, late_aircraft_delay, nas_delay"
SMF,10,4228,522,199,"late_aircraft_delay, carrier_delay, nas_delay"
STL,11,4430,553,178,"late_aircraft_delay, carrier_delay, nas_delay"
RNO,10,1593,179,64,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,1,283,60,41,"late_aircraft_delay, carrier_delay, nas_delay"
MFE,10,435,34,13,"carrier_delay, late_aircraft_delay, nas_delay"
BDL,2,1201,156,79,"late_aircraft_delay, carrier_delay, nas_delay"
AGS,11,281,27,14,"carrier_delay, nas_delay, weather_delay"
COS,4,805,96,51,"carrier_delay, late_aircraft_delay, nas_delay"
ACY,4,236,25,15,"nas_delay, late_aircraft_delay, carrier_delay"
DHN,8,55,3,1,"carrier_delay, nas_delay, weather_delay"
MHK,2,60,1,2,"carrier_delay, nas_delay, weather_delay"
TTN,2,152,33,15,"late_aircraft_delay, carrier_delay, nas_delay"
PSM,6,20,3,3,"late_aircraft_delay, weather_delay, nas_delay"
VLD,12,58,12,8,"late_aircraft_delay, carrier_delay, weather_delay"
MEI,7,33,4,9,"late_aircraft_delay, carrier_delay, nas_delay"
SCC,7,39,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
MSO,4,203,21,11,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,2,166,11,17,"weather_delay, carrier_delay, nas_delay"
AEX,2,118,8,6,"nas_delay, late_aircraft_delay, carrier_delay"
LNK,2,47,6,2,"carrier_delay, weather_delay, nas_delay"
ESC,4,44,1,4,"carrier_delay, weather_delay, nas_delay"
OTZ,1,21,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
CMI,12,68,10,7,"late_aircraft_delay, carrier_delay, nas_delay"
BFF,4,41,6,2,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,3,609,58,37,"late_aircraft_delay, carrier_delay, nas_delay"
SFO,3,7362,2103,1064,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,12,272,64,74,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,9,1175,72,26,"late_aircraft_delay, carrier_delay, nas_delay"
GEG,8,1372,180,66,"late_aircraft_delay, carrier_delay, nas_delay"
SFB,4,616,68,42,"late_aircraft_delay, carrier_delay, nas_delay"
MRY,5,342,43,26,"late_aircraft_delay, carrier_delay, nas_delay"
AZO,8,61,8,12,"carrier_delay, weather_delay, nas_delay"
DAY,2,441,35,32,"carrier_delay, late_aircraft_delay, nas_delay"
FSD,7,387,85,56,"carrier_delay, late_aircraft_delay, nas_delay"
ICT,2,600,48,24,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,1,209,26,25,"weather_delay, carrier_delay, late_aircraft_delay"
CLL,7,59,19,11,"late_aircraft_delay, carrier_delay, nas_delay"
DAB,9,184,21,14,"late_aircraft_delay, carrier_delay, weather_delay"
XWA,7,124,16,23,"carrier_delay, nas_delay, weather_delay"
ABY,12,54,6,15,"carrier_delay, weather_delay, late_aircraft_delay"
TRI,9,153,16,7,"carrier_delay, late_aircraft_delay, nas_delay"
BLI,8,154,24,4,"late_aircraft_delay, nas_delay, carrier_delay"
AEX,8,153,7,15,"carrier_delay, late_aircraft_delay, weather_delay"
PPG,7,10,3,1,"carrier_delay, late_aircraft_delay, weather_delay"
CKB,1,13,1,1,"nas_delay, late_aircraft_delay, carrier_delay"
DDC,6,39,9,2,"late_aircraft_delay, nas_delay, carrier_delay"
EKO,6,24,2,3,"carrier_delay, weather_delay, nas_delay"
SCC,2,40,1,3,"late_aircraft_delay, nas_delay, carrier_delay"
BPT,5,51,1,8,"weather_delay, carrier_delay, nas_delay"
RSW,8,1335,265,192,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,1,1436,200,116,"late_aircraft_delay, carrier_delay, nas_delay"
CAK,3,220,21,12,"carrier_delay, late_aircraft_delay, nas_delay"
FSD,9,468,53,16,"carrier_delay, late_aircraft_delay, weather_delay"
MHK,3,41,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
AMA,12,347,33,30,"late_aircraft_delay, carrier_delay, nas_delay"
LAN,5,90,11,12,"carrier_delay, late_aircraft_delay, weather_delay"
ABE,10,262,31,18,"late_aircraft_delay, carrier_delay, nas_delay"
YAK,8,41,17,3,"late_aircraft_delay, nas_delay, carrier_delay"
SWF,5,17,6,2,"carrier_delay, late_aircraft_delay, nas_delay"
BRW,11,18,8,1,"late_aircraft_delay, carrier_delay, weather_delay"
LSE,7,39,7,4,"late_aircraft_delay, carrier_delay, nas_delay"
LCK,2,40,6,4,"late_aircraft_delay, nas_delay, carrier_delay"
INL,6,36,10,6,"carrier_delay, nas_delay, weather_delay"
DTW,6,8677,1542,1021,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,9,11837,2162,586,"carrier_delay, late_aircraft_delay, nas_delay"
BZN,5,574,71,52,"late_aircraft_delay, carrier_delay, nas_delay"
DCA,12,7960,1694,1045,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,11,3491,466,183,"late_aircraft_delay, carrier_delay, nas_delay"
PSP,12,1122,150,68,"carrier_delay, late_aircraft_delay, nas_delay"
ELP,5,1043,236,153,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,2,2432,225,105,"carrier_delay, nas_delay, late_aircraft_delay"
ATW,3,390,47,33,"carrier_delay, nas_delay, late_aircraft_delay"
CLE,11,2655,247,139,"late_aircraft_delay, nas_delay, carrier_delay"
SBA,1,445,52,37,"late_aircraft_delay, nas_delay, carrier_delay"
FOD,9,33,11,4,"late_aircraft_delay, carrier_delay, nas_delay"
PNS,6,1013,205,115,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,10,460,29,33,"carrier_delay, late_aircraft_delay, nas_delay"
GNV,5,203,15,23,"carrier_delay, late_aircraft_delay, nas_delay"
AZA,7,416,77,46,"late_aircraft_delay, carrier_delay, weather_delay"
AMA,9,374,29,21,"carrier_delay, late_aircraft_delay, nas_delay"
MQT,12,27,13,10,"carrier_delay, weather_delay, nas_delay"
YUM,11,150,7,10,"carrier_delay, late_aircraft_delay, nas_delay"
LCK,9,39,10,8,"late_aircraft_delay, carrier_delay, nas_delay"
MTJ,11,84,14,11,"late_aircraft_delay, carrier_delay, nas_delay"
SLN,3,52,3,5,"carrier_delay, late_aircraft_delay, nas_delay"
ACK,5,95,10,15,"late_aircraft_delay, nas_delay, carrier_delay"
MEI,4,41,3,4,"carrier_delay, late_aircraft_delay, nas_delay"
ATW,1,288,44,61,"carrier_delay, weather_delay, nas_delay"
ABI,10,142,3,4,"carrier_delay, late_aircraft_delay, nas_delay"
MEM,6,1621,267,160,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,12,448,47,38,"carrier_delay, weather_delay, nas_delay"
PDX,12,4053,625,261,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,4,2941,342,162,"nas_delay, carrier_delay, late_aircraft_delay"
GEG,5,1236,150,57,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,1,284,34,23,"late_aircraft_delay, carrier_delay, nas_delay"
GJT,10,329,20,25,"carrier_delay, late_aircraft_delay, weather_delay"
MCI,2,2948,294,123,"carrier_delay, late_aircraft_delay, nas_delay"
MOT,3,146,9,7,"carrier_delay, nas_delay, weather_delay"
LCK,6,97,22,9,"late_aircraft_delay, nas_delay, carrier_delay"
GTR,9,55,2,2,"nas_delay, late_aircraft_delay, carrier_delay"
MAF,6,606,137,85,"late_aircraft_delay, carrier_delay, weather_delay"
RST,1,59,2,9,"late_aircraft_delay, carrier_delay, weather_delay"
IDA,7,260,27,29,"carrier_delay, late_aircraft_delay, nas_delay"
COD,8,75,17,18,"carrier_delay, late_aircraft_delay, nas_delay"
FOD,4,44,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
CLL,1,71,7,10,"weather_delay, carrier_delay, nas_delay"
LAN,8,78,14,14,"carrier_delay, weather_delay, late_aircraft_delay"
BLV,5,66,17,5,"nas_delay, late_aircraft_delay, carrier_delay"
SPN,7,27,4,0,"carrier_delay, weather_delay, late_aircraft_delay"
MCW,2,39,0,3,"carrier_delay, late_aircraft_delay, nas_delay"
MQT,11,41,7,1,"carrier_delay, weather_delay, nas_delay"
SCC,11,42,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
OTZ,2,23,4,0,"late_aircraft_delay, nas_delay, carrier_delay"
HNL,7,4542,651,192,"carrier_delay, late_aircraft_delay, nas_delay"
MIA,5,6248,1836,1227,"late_aircraft_delay, carrier_delay, nas_delay"
HOU,11,3833,506,133,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,4,2135,281,137,"late_aircraft_delay, carrier_delay, nas_delay"
DAL,12,4397,1121,646,"late_aircraft_delay, carrier_delay, nas_delay"
IDA,11,256,26,13,"carrier_delay, weather_delay, nas_delay"
OAK,7,2785,642,245,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,11,432,53,27,"carrier_delay, late_aircraft_delay, weather_delay"
PNS,10,942,92,31,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,7,582,114,110,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,2,447,75,37,"late_aircraft_delay, carrier_delay, nas_delay"
JMS,4,52,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
ANC,10,1079,106,57,"carrier_delay, weather_delay, nas_delay"
CHS,10,1964,167,60,"carrier_delay, late_aircraft_delay, nas_delay"
HYA,7,67,11,12,"late_aircraft_delay, carrier_delay, nas_delay"
MSO,11,249,13,15,"carrier_delay, late_aircraft_delay, nas_delay"
RHI,10,31,3,4,"carrier_delay, weather_delay, nas_delay"
LCK,1,38,7,3,"late_aircraft_delay, carrier_delay, weather_delay"
MCO,10,9440,1209,427,"carrier_delay, late_aircraft_delay, nas_delay"
CLE,3,2585,375,248,"late_aircraft_delay, nas_delay, carrier_delay"
JAX,7,1680,395,386,"late_aircraft_delay, carrier_delay, nas_delay"
SMF,11,3874,512,165,"late_aircraft_delay, carrier_delay, nas_delay"
RDM,3,412,65,39,"carrier_delay, nas_delay, weather_delay"
BUR,11,2302,293,107,"late_aircraft_delay, nas_delay, carrier_delay"
MSP,1,6578,1032,679,"carrier_delay, weather_delay, late_aircraft_delay"
PWM,9,1202,108,54,"late_aircraft_delay, carrier_delay, nas_delay"
SFB,6,667,169,104,"carrier_delay, late_aircraft_delay, nas_delay"
BUF,2,1170,152,64,"late_aircraft_delay, carrier_delay, nas_delay"
GSO,8,847,90,103,"late_aircraft_delay, carrier_delay, weather_delay"
ELP,7,1139,236,144,"late_aircraft_delay, carrier_delay, nas_delay"
STX,7,53,22,9,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,7,362,71,30,"late_aircraft_delay, carrier_delay, nas_delay"
SWO,10,50,6,5,"carrier_delay, nas_delay, weather_delay"
FAY,4,75,9,2,"carrier_delay, late_aircraft_delay, nas_delay"
LWS,10,82,8,2,"carrier_delay, nas_delay, security_delay"
CRP,2,286,23,4,"nas_delay, carrier_delay, late_aircraft_delay"
WYS,8,66,3,2,"weather_delay, carrier_delay, nas_delay"
SUX,12,53,3,3,"weather_delay, carrier_delay, late_aircraft_delay"
JMS,7,46,7,2,"late_aircraft_delay, carrier_delay, nas_delay"
DIK,4,40,2,3,"carrier_delay, late_aircraft_delay, weather_delay"
COD,6,67,15,11,"carrier_delay, late_aircraft_delay, nas_delay"
PSM,7,22,4,4,"late_aircraft_delay, carrier_delay, nas_delay"
SIT,1,62,15,4,"late_aircraft_delay, carrier_delay, nas_delay"
PIB,3,39,7,5,"carrier_delay, weather_delay, late_aircraft_delay"
STL,3,4108,880,325,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,5,8836,1188,701,"carrier_delay, late_aircraft_delay, nas_delay"
GRR,6,1147,207,128,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,9,1356,106,60,"carrier_delay, late_aircraft_delay, nas_delay"
ASE,5,124,29,36,"carrier_delay, late_aircraft_delay, weather_delay"
HSV,8,588,88,56,"carrier_delay, late_aircraft_delay, nas_delay"
AMA,3,363,33,24,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,3,41,14,5,"late_aircraft_delay, weather_delay, carrier_delay"
HOB,6,42,6,10,"carrier_delay, weather_delay, late_aircraft_delay"
GRB,2,270,12,24,"weather_delay, late_aircraft_delay, carrier_delay"
BIS,4,222,17,13,"carrier_delay, late_aircraft_delay, nas_delay"
YUM,7,97,11,8,"carrier_delay, late_aircraft_delay, nas_delay"
BRD,3,35,5,3,"carrier_delay, weather_delay, nas_delay"
JNU,10,311,19,16,"carrier_delay, late_aircraft_delay, weather_delay"
FLG,5,141,3,8,"carrier_delay, weather_delay, nas_delay"
FOD,3,39,6,8,"late_aircraft_delay, carrier_delay, nas_delay"
ORD,10,20811,2517,1013,"carrier_delay, late_aircraft_delay, nas_delay"
ATL,10,25846,2747,742,"carrier_delay, late_aircraft_delay, nas_delay"
CVG,3,2861,329,196,"late_aircraft_delay, nas_delay, carrier_delay"
SAN,7,6033,1611,805,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,5,1799,253,64,"late_aircraft_delay, carrier_delay, nas_delay"
PHX,1,11773,2179,908,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,1,2858,442,194,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,2,1130,175,58,"late_aircraft_delay, nas_delay, carrier_delay"
RIC,2,1033,127,58,"late_aircraft_delay, carrier_delay, nas_delay"
GRB,12,179,27,36,"carrier_delay, weather_delay, nas_delay"
HPN,6,733,89,74,"carrier_delay, late_aircraft_delay, nas_delay"
ABQ,4,1512,263,94,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,8,2748,434,236,"late_aircraft_delay, carrier_delay, nas_delay"
PNS,2,754,74,41,"carrier_delay, late_aircraft_delay, nas_delay"
FAY,1,95,8,10,"weather_delay, carrier_delay, late_aircraft_delay"
ASE,2,413,175,167,"weather_delay, nas_delay, carrier_delay"
BIS,10,299,19,14,"carrier_delay, late_aircraft_delay, weather_delay"
ILM,8,629,114,72,"late_aircraft_delay, carrier_delay, nas_delay"
DRO,7,291,45,26,"carrier_delay, late_aircraft_delay, nas_delay"
LNK,1,27,9,9,"late_aircraft_delay, weather_delay, nas_delay"
ABY,9,46,6,5,"carrier_delay, weather_delay, nas_delay"
JST,4,42,7,10,"carrier_delay, late_aircraft_delay, nas_delay"
BRW,9,22,6,2,"late_aircraft_delay, nas_delay, carrier_delay"
DHN,1,51,5,5,"late_aircraft_delay, weather_delay, nas_delay"
HHH,7,168,35,23,"carrier_delay, late_aircraft_delay, nas_delay"
RIW,7,56,2,4,"carrier_delay, late_aircraft_delay, nas_delay"
JFK,10,8132,867,331,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,2,4932,582,327,"late_aircraft_delay, carrier_delay, nas_delay"
HPN,1,710,153,118,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,11,1704,185,71,"late_aircraft_delay, nas_delay, carrier_delay"
GFK,2,80,4,7,"carrier_delay, weather_delay, nas_delay"
ALB,12,701,142,99,"late_aircraft_delay, carrier_delay, nas_delay"
AGS,4,373,75,32,"late_aircraft_delay, carrier_delay, nas_delay"
GNV,12,193,22,17,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,3,118,4,4,"carrier_delay, nas_delay, late_aircraft_delay"
BQK,9,55,4,0,"carrier_delay, nas_delay, weather_delay"
TOL,3,36,5,10,"late_aircraft_delay, nas_delay, carrier_delay"
CIU,11,50,4,2,"carrier_delay, weather_delay, nas_delay"
USA,9,36,4,3,"carrier_delay, late_aircraft_delay, weather_delay"
PSG,3,56,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
TXK,4,44,8,7,"late_aircraft_delay, nas_delay, carrier_delay"
DTW,5,8983,1338,839,"carrier_delay, late_aircraft_delay, nas_delay"
MRY,6,340,48,34,"late_aircraft_delay, carrier_delay, weather_delay"
SFO,1,7145,1355,728,"late_aircraft_delay, carrier_delay, nas_delay"
SLC,4,7764,924,469,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,5,9949,1576,1268,"late_aircraft_delay, nas_delay, carrier_delay"
AUS,1,4692,1105,525,"late_aircraft_delay, carrier_delay, nas_delay"
ALB,11,748,69,32,"carrier_delay, late_aircraft_delay, nas_delay"
SAN,9,6352,1006,394,"late_aircraft_delay, nas_delay, carrier_delay"
SAT,8,2937,395,219,"late_aircraft_delay, carrier_delay, nas_delay"
MYR,1,591,66,54,"late_aircraft_delay, carrier_delay, nas_delay"
MYR,5,1242,211,114,"late_aircraft_delay, nas_delay, carrier_delay"
SHV,5,242,49,44,"late_aircraft_delay, weather_delay, carrier_delay"
GEG,11,1249,124,47,"carrier_delay, late_aircraft_delay, nas_delay"
EUG,4,506,56,28,"carrier_delay, nas_delay, late_aircraft_delay"
SDF,11,1644,136,69,"carrier_delay, late_aircraft_delay, nas_delay"
SAT,2,2605,273,102,"carrier_delay, late_aircraft_delay, nas_delay"
TUL,4,1162,128,72,"late_aircraft_delay, carrier_delay, weather_delay"
HOB,8,40,15,7,"carrier_delay, late_aircraft_delay, nas_delay"
KTN,10,148,12,6,"late_aircraft_delay, carrier_delay, nas_delay"
MLB,9,194,12,8,"nas_delay, late_aircraft_delay, carrier_delay"
BET,2,34,16,6,"late_aircraft_delay, security_delay, nas_delay"
ROA,9,186,15,10,"carrier_delay, late_aircraft_delay, nas_delay"
CMI,7,93,21,6,"late_aircraft_delay, nas_delay, carrier_delay"
FAI,5,233,43,11,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,5,37,5,10,"late_aircraft_delay, nas_delay, weather_delay"
GUM,6,48,9,3,"carrier_delay, nas_delay, weather_delay"
GCK,2,50,6,1,"carrier_delay, nas_delay, weather_delay"
SMX,6,6,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
ANC,1,716,165,100,"late_aircraft_delay, carrier_delay, nas_delay"
DTW,7,8201,1613,1368,"carrier_delay, late_aircraft_delay, nas_delay"
JFK,2,6071,911,565,"carrier_delay, late_aircraft_delay, nas_delay"
SLC,10,8297,723,290,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,11,257,34,12,"late_aircraft_delay, carrier_delay, nas_delay"
MFR,2,273,26,28,"nas_delay, carrier_delay, late_aircraft_delay"
LNK,7,168,20,23,"carrier_delay, late_aircraft_delay, weather_delay"
KTN,4,147,13,8,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,9,91,6,5,"carrier_delay, late_aircraft_delay, nas_delay"
CMX,12,35,9,10,"weather_delay, carrier_delay, late_aircraft_delay"
BIH,3,30,14,4,"nas_delay, late_aircraft_delay, carrier_delay"
MLU,9,156,24,14,"carrier_delay, late_aircraft_delay, nas_delay"
ADQ,10,50,7,3,"late_aircraft_delay, carrier_delay, nas_delay"
MTJ,9,153,13,9,"carrier_delay, late_aircraft_delay, nas_delay"
PAE,3,121,11,5,"nas_delay, late_aircraft_delay, carrier_delay"
HYA,6,47,8,8,"late_aircraft_delay, nas_delay, weather_delay"
MHK,6,68,10,6,"weather_delay, carrier_delay, late_aircraft_delay"
BGM,9,28,0,0,"carrier_delay, weather_delay, nas_delay"
CIU,8,56,5,1,"weather_delay, carrier_delay, nas_delay"
