aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
DAL,12,3350,832,479,"late_aircraft_delay, carrier_delay, nas_delay"
IDA,11,186,18,7,"carrier_delay, weather_delay, nas_delay"
OAK,7,2091,482,194,"late_aircraft_delay, carrier_delay, nas_delay"
SBP,11,330,36,20,"carrier_delay, late_aircraft_delay, weather_delay"
PNS,10,711,68,25,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,7,437,78,90,"late_aircraft_delay, carrier_delay, nas_delay"
EGE,2,336,61,31,"carrier_delay, late_aircraft_delay, nas_delay"
JMS,4,37,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
ANC,10,791,81,42,"carrier_delay, weather_delay, nas_delay"
CHS,10,1473,132,49,"carrier_delay, late_aircraft_delay, nas_delay"
HYA,7,51,9,7,"late_aircraft_delay, carrier_delay, nas_delay"
MSO,11,189,11,12,"carrier_delay, late_aircraft_delay, nas_delay"
RHI,10,17,2,4,"carrier_delay, weather_delay, nas_delay"
LCK,1,29,4,3,"late_aircraft_delay, carrier_delay, nas_delay"
MCO,10,7054,894,326,"carrier_delay, late_aircraft_delay, nas_delay"
CLE,3,1951,296,196,"late_aircraft_delay, nas_delay, carrier_delay"
JAX,7,1282,292,302,"late_aircraft_delay, carrier_delay, nas_delay"
SMF,11,2903,388,124,"late_aircraft_delay, carrier_delay, nas_delay"
RDM,3,320,54,30,"carrier_delay, nas_delay, weather_delay"
BUR,11,1713,220,86,"late_aircraft_delay, nas_delay, carrier_delay"
MSP,1,4972,782,516,"carrier_delay, weather_delay, late_aircraft_delay"
PWM,9,900,82,44,"late_aircraft_delay, carrier_delay, nas_delay"
SFB,6,495,129,75,"carrier_delay, late_aircraft_delay, nas_delay"
BUF,2,862,102,50,"late_aircraft_delay, carrier_delay, nas_delay"
GSO,8,646,66,83,"late_aircraft_delay, carrier_delay, weather_delay"
ELP,7,857,185,98,"late_aircraft_delay, carrier_delay, nas_delay"
STX,7,46,15,5,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,7,276,55,16,"late_aircraft_delay, carrier_delay, nas_delay"
SWO,10,37,4,5,"carrier_delay, nas_delay, weather_delay"
FAY,4,56,7,1,"carrier_delay, late_aircraft_delay, nas_delay"
LWS,10,59,7,0,"carrier_delay, nas_delay, security_delay"
CRP,2,200,18,3,"carrier_delay, nas_delay, weather_delay"
WYS,8,46,2,2,"weather_delay, carrier_delay, nas_delay"
SUX,12,38,3,3,"weather_delay, carrier_delay, late_aircraft_delay"
JMS,7,33,4,1,"late_aircraft_delay, carrier_delay, nas_delay"
DIK,4,28,2,2,"carrier_delay, late_aircraft_delay, weather_delay"
COD,6,50,8,8,"carrier_delay, late_aircraft_delay, nas_delay"
PSM,7,14,2,4,"carrier_delay, late_aircraft_delay, nas_delay"
SIT,1,50,10,2,"late_aircraft_delay, nas_delay, carrier_delay"
PIB,3,26,6,4,"carrier_delay, weather_delay, late_aircraft_delay"
STL,3,3070,659,239,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,5,6646,902,510,"carrier_delay, late_aircraft_delay, nas_delay"
GRR,6,861,155,83,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,9,1026,73,46,"carrier_delay, late_aircraft_delay, nas_delay"
ASE,5,86,20,32,"carrier_delay, late_aircraft_delay, weather_delay"
HSV,8,458,70,43,"carrier_delay, late_aircraft_delay, nas_delay"
AMA,3,262,25,16,"carrier_delay, late_aircraft_delay, nas_delay"
GCK,3,27,11,4,"weather_delay, late_aircraft_delay, carrier_delay"
HOB,6,26,3,8,"carrier_delay, late_aircraft_delay, weather_delay"
GRB,2,215,9,18,"weather_delay, late_aircraft_delay, carrier_delay"
BIS,4,160,13,12,"carrier_delay, late_aircraft_delay, nas_delay"
YUM,7,69,9,5,"carrier_delay, late_aircraft_delay, nas_delay"
BRD,3,24,5,1,"carrier_delay, weather_delay, nas_delay"
JNU,10,241,15,13,"carrier_delay, late_aircraft_delay, weather_delay"
FLG,5,100,3,3,"carrier_delay, weather_delay, nas_delay"
FOD,3,27,5,3,"late_aircraft_delay, carrier_delay, weather_delay"
ORD,10,15647,1888,753,"late_aircraft_delay, carrier_delay, nas_delay"
ATL,10,19333,2043,537,"carrier_delay, late_aircraft_delay, nas_delay"
CVG,3,2154,239,154,"late_aircraft_delay, nas_delay, carrier_delay"
SAN,7,4489,1204,594,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,5,1379,184,43,"late_aircraft_delay, carrier_delay, nas_delay"
PHX,1,8793,1628,695,"late_aircraft_delay, carrier_delay, nas_delay"
SNA,1,2132,333,141,"late_aircraft_delay, carrier_delay, nas_delay"
LGB,2,866,143,43,"late_aircraft_delay, nas_delay, carrier_delay"
RIC,2,775,94,48,"late_aircraft_delay, carrier_delay, nas_delay"
GRB,12,130,23,27,"carrier_delay, weather_delay, nas_delay"
HPN,6,565,66,48,"carrier_delay, late_aircraft_delay, nas_delay"
ABQ,4,1137,182,72,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,8,2069,333,180,"late_aircraft_delay, nas_delay, carrier_delay"
PNS,2,565,57,35,"carrier_delay, late_aircraft_delay, nas_delay"
FAY,1,79,8,9,"carrier_delay, weather_delay, late_aircraft_delay"
ASE,2,308,134,118,"nas_delay, weather_delay, carrier_delay"
BIS,10,229,15,12,"carrier_delay, late_aircraft_delay, weather_delay"
ILM,8,481,80,54,"late_aircraft_delay, carrier_delay, weather_delay"
DRO,7,211,35,14,"carrier_delay, late_aircraft_delay, nas_delay"
LNK,1,22,6,6,"late_aircraft_delay, weather_delay, nas_delay"
ABY,9,40,6,5,"carrier_delay, weather_delay, nas_delay"
JST,4,28,4,6,"carrier_delay, late_aircraft_delay, nas_delay"
BRW,9,18,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
DHN,1,40,4,4,"late_aircraft_delay, weather_delay, nas_delay"
HHH,7,115,27,15,"carrier_delay, late_aircraft_delay, nas_delay"
RIW,7,38,1,2,"carrier_delay, late_aircraft_delay, nas_delay"
JFK,10,6044,675,242,"carrier_delay, late_aircraft_delay, nas_delay"
PHL,2,3695,451,248,"late_aircraft_delay, carrier_delay, nas_delay"
HPN,1,531,113,85,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,11,1302,136,57,"late_aircraft_delay, nas_delay, carrier_delay"
GFK,2,55,4,4,"carrier_delay, weather_delay, nas_delay"
ALB,12,528,97,78,"carrier_delay, late_aircraft_delay, nas_delay"
AGS,4,262,52,25,"late_aircraft_delay, carrier_delay, nas_delay"
GNV,12,146,17,14,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,3,91,1,2,"carrier_delay, nas_delay, late_aircraft_delay"
BQK,9,45,3,0,"carrier_delay, nas_delay, weather_delay"
TOL,3,27,3,8,"late_aircraft_delay, nas_delay, carrier_delay"
CIU,11,37,2,1,"weather_delay, carrier_delay, nas_delay"
USA,9,28,3,2,"late_aircraft_delay, carrier_delay, weather_delay"
PSG,3,43,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
TXK,4,34,7,5,"late_aircraft_delay, nas_delay, carrier_delay"
DTW,5,6740,1015,631,"carrier_delay, late_aircraft_delay, nas_delay"
MRY,6,262,32,27,"late_aircraft_delay, carrier_delay, nas_delay"
SFO,1,5390,990,538,"late_aircraft_delay, carrier_delay, nas_delay"
SLC,4,5807,693,338,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,5,7486,1164,951,"late_aircraft_delay, nas_delay, carrier_delay"
AUS,1,3485,829,387,"late_aircraft_delay, carrier_delay, nas_delay"
ALB,11,557,51,24,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,9,4833,780,296,"late_aircraft_delay, nas_delay, carrier_delay"
SAT,8,2210,301,165,"late_aircraft_delay, carrier_delay, nas_delay"
MYR,1,438,47,36,"late_aircraft_delay, carrier_delay, nas_delay"
MYR,5,920,162,95,"late_aircraft_delay, nas_delay, carrier_delay"
SHV,5,178,39,34,"late_aircraft_delay, weather_delay, nas_delay"
GEG,11,940,92,32,"carrier_delay, late_aircraft_delay, nas_delay"
EUG,4,386,41,17,"carrier_delay, late_aircraft_delay, nas_delay"
SDF,11,1237,111,52,"carrier_delay, late_aircraft_delay, nas_delay"
SAT,2,2000,212,75,"carrier_delay, late_aircraft_delay, nas_delay"
TUL,4,861,92,54,"late_aircraft_delay, carrier_delay, weather_delay"
HOB,8,29,12,5,"carrier_delay, late_aircraft_delay, nas_delay"
KTN,10,104,7,6,"late_aircraft_delay, carrier_delay, nas_delay"
MLB,9,135,11,4,"nas_delay, carrier_delay, late_aircraft_delay"
BET,2,28,15,4,"late_aircraft_delay, security_delay, nas_delay"
ROA,9,137,9,8,"carrier_delay, late_aircraft_delay, nas_delay"
CMI,7,70,15,2,"late_aircraft_delay, carrier_delay, nas_delay"
FAI,5,173,30,10,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,5,29,2,7,"late_aircraft_delay, nas_delay, weather_delay"
GUM,6,34,5,2,"carrier_delay, nas_delay, weather_delay"
GCK,2,41,4,1,"carrier_delay, nas_delay, late_aircraft_delay"
SMX,6,4,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
ANC,1,528,119,83,"carrier_delay, late_aircraft_delay, nas_delay"
DTW,7,6145,1227,1015,"carrier_delay, late_aircraft_delay, nas_delay"
JFK,2,4536,687,404,"carrier_delay, late_aircraft_delay, nas_delay"
SLC,10,6253,546,210,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,11,183,28,10,"late_aircraft_delay, carrier_delay, nas_delay"
MFR,2,201,18,18,"nas_delay, carrier_delay, weather_delay"
LNK,7,130,16,18,"late_aircraft_delay, carrier_delay, weather_delay"
KTN,4,111,8,6,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,9,62,5,4,"carrier_delay, late_aircraft_delay, nas_delay"
CMX,12,25,9,7,"weather_delay, nas_delay, late_aircraft_delay"
BIH,3,22,12,3,"nas_delay, weather_delay, late_aircraft_delay"
MLU,9,123,19,7,"carrier_delay, late_aircraft_delay, nas_delay"
ADQ,10,39,6,2,"late_aircraft_delay, carrier_delay, security_delay"
MTJ,9,115,9,7,"late_aircraft_delay, carrier_delay, nas_delay"
PAE,3,81,9,4,"late_aircraft_delay, nas_delay, carrier_delay"
HYA,6,38,6,8,"late_aircraft_delay, nas_delay, weather_delay"
MHK,6,47,10,6,"weather_delay, carrier_delay, late_aircraft_delay"
BGM,9,26,0,0,"carrier_delay, weather_delay, nas_delay"
CIU,8,42,3,1,"weather_delay, carrier_delay, nas_delay"
ROC,1,507,100,65,"late_aircraft_delay, carrier_delay, nas_delay"
CHS,12,1174,178,103,"late_aircraft_delay, carrier_delay, nas_delay"
OME,10,18,2,1,"late_aircraft_delay, security_delay, nas_delay"
LBB,9,349,37,9,"carrier_delay, late_aircraft_delay, nas_delay"
SJU,7,1761,476,311,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,11,2175,188,87,"nas_delay, carrier_delay, late_aircraft_delay"
BDL,6,989,203,119,"late_aircraft_delay, carrier_delay, nas_delay"
GRB,3,220,22,16,"carrier_delay, late_aircraft_delay, weather_delay"
ICT,11,593,76,49,"carrier_delay, late_aircraft_delay, nas_delay"
ECP,9,437,51,24,"late_aircraft_delay, carrier_delay, nas_delay"
SBN,11,354,36,33,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,10,525,33,14,"late_aircraft_delay, carrier_delay, nas_delay"
CRP,6,184,42,21,"late_aircraft_delay, nas_delay, carrier_delay"
MRY,8,285,27,18,"late_aircraft_delay, carrier_delay, nas_delay"
FAI,6,213,27,12,"carrier_delay, late_aircraft_delay, nas_delay"
PSG,2,31,3,1,"late_aircraft_delay, nas_delay, weather_delay"
DIK,2,14,3,2,"carrier_delay, nas_delay, late_aircraft_delay"
TXK,5,33,5,5,"weather_delay, carrier_delay, nas_delay"
GGG,9,40,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
BLV,9,38,3,4,"late_aircraft_delay, carrier_delay, weather_delay"
IAG,2,12,6,7,"late_aircraft_delay, carrier_delay, nas_delay"
JST,2,16,5,1,"late_aircraft_delay, carrier_delay, weather_delay"
PDX,9,3396,329,142,"carrier_delay, late_aircraft_delay, nas_delay"
LAX,3,9086,1631,818,"late_aircraft_delay, carrier_delay, nas_delay"
MCO,7,6140,1992,1462,"late_aircraft_delay, carrier_delay, nas_delay"
DTW,9,7221,687,311,"carrier_delay, nas_delay, late_aircraft_delay"
SDF,3,1214,162,76,"late_aircraft_delay, nas_delay, carrier_delay"
DEN,4,14059,2969,1148,"late_aircraft_delay, carrier_delay, nas_delay"
STL,1,2537,623,262,"late_aircraft_delay, carrier_delay, nas_delay"
BQK,7,39,1,9,"carrier_delay, weather_delay, nas_delay"
PIE,8,374,63,51,"carrier_delay, weather_delay, late_aircraft_delay"
SDF,5,1277,251,155,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,3,1425,160,40,"late_aircraft_delay, carrier_delay, nas_delay"
LNK,12,104,13,10,"carrier_delay, late_aircraft_delay, nas_delay"
BJI,2,34,1,3,"carrier_delay, weather_delay, nas_delay"
SLN,1,29,5,5,"late_aircraft_delay, weather_delay, nas_delay"
BFF,5,40,1,2,"nas_delay, late_aircraft_delay, carrier_delay"
FCA,3,160,12,4,"carrier_delay, nas_delay, late_aircraft_delay"
MOB,2,151,13,7,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,5,188,41,30,"late_aircraft_delay, nas_delay, carrier_delay"
JAC,5,188,14,20,"late_aircraft_delay, weather_delay, nas_delay"
BTV,2,237,19,19,"carrier_delay, late_aircraft_delay, weather_delay"
PVU,9,89,6,9,"carrier_delay, late_aircraft_delay, nas_delay"
BMI,3,94,9,10,"late_aircraft_delay, weather_delay, carrier_delay"
PIH,5,45,1,3,"carrier_delay, weather_delay, nas_delay"
SIT,2,59,6,3,"late_aircraft_delay, carrier_delay, nas_delay"
PAE,1,53,9,2,"nas_delay, late_aircraft_delay, weather_delay"
USA,4,29,11,3,"carrier_delay, late_aircraft_delay, nas_delay"
VCT,10,28,2,8,"carrier_delay, late_aircraft_delay, weather_delay"
TOL,2,16,7,3,"carrier_delay, late_aircraft_delay, nas_delay"
HGR,10,15,3,2,"late_aircraft_delay, carrier_delay, nas_delay"
SWF,3,14,5,2,"nas_delay, late_aircraft_delay, carrier_delay"
KTN,12,89,14,10,"late_aircraft_delay, carrier_delay, weather_delay"
XNA,6,657,116,80,"late_aircraft_delay, carrier_delay, nas_delay"
DTW,1,4786,968,828,"carrier_delay, weather_delay, nas_delay"
MKE,10,1637,154,76,"carrier_delay, late_aircraft_delay, nas_delay"
GRR,9,907,97,33,"carrier_delay, late_aircraft_delay, nas_delay"
BGR,2,86,17,10,"carrier_delay, late_aircraft_delay, nas_delay"
SJC,6,2579,468,188,"late_aircraft_delay, carrier_delay, nas_delay"
TYS,4,749,82,46,"late_aircraft_delay, carrier_delay, nas_delay"
TPA,3,4227,892,685,"late_aircraft_delay, carrier_delay, nas_delay"
GEG,3,896,90,39,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,12,1449,145,40,"late_aircraft_delay, carrier_delay, nas_delay"
MFE,4,175,23,23,"carrier_delay, weather_delay, late_aircraft_delay"
LGB,5,906,180,56,"late_aircraft_delay, carrier_delay, nas_delay"
HSV,11,403,55,33,"carrier_delay, weather_delay, late_aircraft_delay"
HPN,10,606,46,39,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,11,538,44,30,"carrier_delay, late_aircraft_delay, weather_delay"
FAI,3,199,25,11,"late_aircraft_delay, carrier_delay, nas_delay"
BMI,10,88,1,5,"carrier_delay, nas_delay, weather_delay"
ELM,4,49,1,6,"weather_delay, late_aircraft_delay, carrier_delay"
COD,9,38,13,8,"carrier_delay, late_aircraft_delay, nas_delay"
LWS,1,49,7,6,"carrier_delay, security_delay, nas_delay"
DDC,8,28,9,3,"carrier_delay, late_aircraft_delay, nas_delay"
RDD,10,89,10,6,"nas_delay, late_aircraft_delay, carrier_delay"
YAK,7,41,9,1,"late_aircraft_delay, nas_delay, carrier_delay"
FAY,8,73,4,7,"carrier_delay, late_aircraft_delay, nas_delay"
ABR,8,38,4,5,"carrier_delay, weather_delay, nas_delay"
PPG,11,4,2,0,"carrier_delay, weather_delay, nas_delay"
AUS,8,4248,714,365,"late_aircraft_delay, carrier_delay, nas_delay"
OMA,6,1159,257,136,"late_aircraft_delay, carrier_delay, nas_delay"
GSP,4,817,91,42,"late_aircraft_delay, nas_delay, carrier_delay"
SUN,7,114,9,7,"carrier_delay, nas_delay, late_aircraft_delay"
HHH,6,138,21,10,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,10,559,39,27,"late_aircraft_delay, carrier_delay, nas_delay"
ATW,2,243,18,29,"carrier_delay, weather_delay, late_aircraft_delay"
CMI,5,62,12,17,"carrier_delay, late_aircraft_delay, weather_delay"
DVL,7,34,7,3,"carrier_delay, late_aircraft_delay, nas_delay"
BLI,1,120,17,11,"carrier_delay, weather_delay, nas_delay"
ITH,9,41,1,1,"weather_delay, carrier_delay, nas_delay"
HYS,5,29,6,11,"late_aircraft_delay, weather_delay, carrier_delay"
OAJ,1,50,1,5,"late_aircraft_delay, carrier_delay, nas_delay"
SWO,5,34,2,6,"carrier_delay, weather_delay, nas_delay"
BLV,10,41,3,5,"late_aircraft_delay, weather_delay, nas_delay"
EVV,11,110,6,11,"weather_delay, late_aircraft_delay, carrier_delay"
LBL,12,39,1,2,"late_aircraft_delay, weather_delay, carrier_delay"
SWO,2,33,2,1,"carrier_delay, late_aircraft_delay, nas_delay"
JLN,2,30,1,1,"carrier_delay, weather_delay, nas_delay"
CDV,9,29,8,3,"late_aircraft_delay, security_delay, carrier_delay"
SJC,8,2937,353,129,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,12,272,21,29,"carrier_delay, late_aircraft_delay, nas_delay"
ROA,2,150,14,4,"carrier_delay, nas_delay, late_aircraft_delay"
TYS,10,1001,123,34,"late_aircraft_delay, carrier_delay, nas_delay"
TYR,7,46,16,4,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,7,821,150,110,"late_aircraft_delay, carrier_delay, nas_delay"
SHV,8,250,29,20,"carrier_delay, late_aircraft_delay, weather_delay"
SBP,6,272,33,19,"carrier_delay, late_aircraft_delay, nas_delay"
DAY,7,342,40,56,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,12,394,45,27,"late_aircraft_delay, carrier_delay, weather_delay"
LNK,5,73,16,17,"late_aircraft_delay, carrier_delay, nas_delay"
GRI,10,52,8,5,"carrier_delay, late_aircraft_delay, nas_delay"
DAY,12,318,49,37,"late_aircraft_delay, carrier_delay, nas_delay"
PIA,5,158,29,29,"late_aircraft_delay, carrier_delay, weather_delay"
RIW,2,24,3,1,"carrier_delay, nas_delay, weather_delay"
ITH,3,20,3,5,"carrier_delay, late_aircraft_delay, nas_delay"
MGM,4,127,13,10,"late_aircraft_delay, weather_delay, nas_delay"
AZO,11,40,6,6,"carrier_delay, weather_delay, nas_delay"
BFF,3,33,0,1,"weather_delay, nas_delay, late_aircraft_delay"
STC,10,3,2,0,"carrier_delay, weather_delay, nas_delay"
JLN,12,26,2,4,"carrier_delay, weather_delay, late_aircraft_delay"
EGE,3,356,57,58,"late_aircraft_delay, carrier_delay, nas_delay"
PSP,7,357,47,28,"late_aircraft_delay, carrier_delay, nas_delay"
TVC,8,337,63,53,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,8,177,43,36,"carrier_delay, late_aircraft_delay, weather_delay"
PGD,3,425,84,46,"late_aircraft_delay, carrier_delay, nas_delay"
AVP,1,57,6,14,"late_aircraft_delay, carrier_delay, weather_delay"
MOB,3,124,16,12,"late_aircraft_delay, carrier_delay, nas_delay"
HRL,10,266,26,9,"late_aircraft_delay, nas_delay, weather_delay"
LWS,9,65,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
LBL,5,32,2,7,"late_aircraft_delay, nas_delay, carrier_delay"
SJT,10,60,5,2,"nas_delay, late_aircraft_delay, carrier_delay"
EGE,10,66,9,2,"carrier_delay, late_aircraft_delay, nas_delay"
PSM,1,10,3,4,"weather_delay, nas_delay, late_aircraft_delay"
EKO,12,20,0,0,"carrier_delay, weather_delay, nas_delay"
PHL,1,3595,654,491,"late_aircraft_delay, nas_delay, carrier_delay"
FSD,3,338,30,16,"late_aircraft_delay, weather_delay, nas_delay"
TYS,8,890,103,82,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,12,15393,2592,993,"late_aircraft_delay, carrier_delay, nas_delay"
CHA,10,396,41,16,"carrier_delay, late_aircraft_delay, nas_delay"
CMH,9,2302,208,97,"carrier_delay, late_aircraft_delay, nas_delay"
BHM,3,848,97,59,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,11,2029,177,109,"nas_delay, carrier_delay, late_aircraft_delay"
EYW,3,415,127,89,"late_aircraft_delay, carrier_delay, weather_delay"
LIH,5,830,98,33,"late_aircraft_delay, carrier_delay, nas_delay"
SFB,5,446,87,48,"late_aircraft_delay, nas_delay, carrier_delay"
XWA,8,109,9,13,"carrier_delay, nas_delay, late_aircraft_delay"
MLI,1,149,32,33,"weather_delay, late_aircraft_delay, nas_delay"
AZA,10,307,24,7,"late_aircraft_delay, carrier_delay, weather_delay"
OKC,2,1071,70,48,"carrier_delay, nas_delay, late_aircraft_delay"
FCA,11,136,9,5,"carrier_delay, nas_delay, late_aircraft_delay"
ITH,5,64,5,6,"late_aircraft_delay, carrier_delay, weather_delay"
GFK,7,61,9,10,"carrier_delay, weather_delay, nas_delay"
PLN,1,16,4,5,"weather_delay, carrier_delay, nas_delay"
BJI,11,37,3,2,"carrier_delay, nas_delay, weather_delay"
PQI,10,23,0,0,"nas_delay, carrier_delay, weather_delay"
BLV,1,22,7,5,"late_aircraft_delay, nas_delay, carrier_delay"
PBG,11,18,1,1,"weather_delay, nas_delay, late_aircraft_delay"
LAS,1,8327,1735,676,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,7,573,131,90,"late_aircraft_delay, carrier_delay, nas_delay"
PBI,11,1540,190,88,"late_aircraft_delay, nas_delay, carrier_delay"
RSW,10,1376,115,59,"late_aircraft_delay, carrier_delay, nas_delay"
BOI,11,1241,111,42,"carrier_delay, late_aircraft_delay, nas_delay"
AVP,9,79,3,9,"carrier_delay, late_aircraft_delay, nas_delay"
VPS,6,655,98,69,"late_aircraft_delay, carrier_delay, weather_delay"
ECP,7,502,156,79,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,11,485,58,33,"weather_delay, carrier_delay, late_aircraft_delay"
ABI,7,93,18,7,"late_aircraft_delay, carrier_delay, nas_delay"
ROW,2,38,0,5,"weather_delay, nas_delay, carrier_delay"
LAN,11,64,7,6,"carrier_delay, nas_delay, weather_delay"
APN,10,36,1,4,"carrier_delay, nas_delay, weather_delay"
BFF,8,28,2,5,"late_aircraft_delay, carrier_delay, nas_delay"
LFT,9,133,20,10,"late_aircraft_delay, carrier_delay, weather_delay"
SAF,3,75,10,6,"weather_delay, late_aircraft_delay, carrier_delay"
STX,8,21,19,6,"late_aircraft_delay, nas_delay, carrier_delay"
ABR,9,38,0,3,"carrier_delay, weather_delay, nas_delay"
RHI,5,41,1,3,"carrier_delay, weather_delay, nas_delay"
AEX,9,103,12,11,"carrier_delay, late_aircraft_delay, nas_delay"
VEL,1,32,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
ORF,11,1120,111,59,"carrier_delay, late_aircraft_delay, nas_delay"
CLE,12,1804,314,167,"late_aircraft_delay, carrier_delay, nas_delay"
OKC,7,1176,208,147,"carrier_delay, late_aircraft_delay, nas_delay"
SJT,12,52,5,3,"carrier_delay, weather_delay, nas_delay"
GPT,2,162,12,5,"carrier_delay, weather_delay, nas_delay"
MSY,6,2273,527,240,"late_aircraft_delay, carrier_delay, nas_delay"
CRP,12,183,17,19,"weather_delay, carrier_delay, nas_delay"
BIS,2,132,16,17,"late_aircraft_delay, carrier_delay, weather_delay"
RAP,5,216,21,29,"nas_delay, late_aircraft_delay, weather_delay"
PAE,9,36,1,2,"late_aircraft_delay, carrier_delay, weather_delay"
RAP,6,283,57,33,"late_aircraft_delay, carrier_delay, weather_delay"
GUM,4,32,3,0,"carrier_delay, weather_delay, nas_delay"
ASE,10,286,33,24,"carrier_delay, weather_delay, late_aircraft_delay"
INL,3,37,4,1,"carrier_delay, weather_delay, nas_delay"
SHR,8,44,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
RST,8,72,7,2,"late_aircraft_delay, nas_delay, carrier_delay"
RIW,11,33,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
BET,1,24,10,5,"late_aircraft_delay, security_delay, nas_delay"
SCK,10,21,9,4,"carrier_delay, late_aircraft_delay, nas_delay"
GUC,9,25,0,1,"carrier_delay, weather_delay, nas_delay"
DAL,8,3407,693,226,"late_aircraft_delay, carrier_delay, nas_delay"
LIH,8,880,67,16,"carrier_delay, late_aircraft_delay, nas_delay"
MCI,1,1950,400,208,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,8,29,6,0,"late_aircraft_delay, carrier_delay, nas_delay"
SJU,3,1584,384,241,"late_aircraft_delay, carrier_delay, nas_delay"
BDL,3,957,148,105,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,9,348,37,8,"carrier_delay, weather_delay, late_aircraft_delay"
FLG,3,87,5,13,"carrier_delay, weather_delay, late_aircraft_delay"
DLH,11,115,8,6,"carrier_delay, weather_delay, nas_delay"
SPS,9,41,3,1,"weather_delay, late_aircraft_delay, nas_delay"
STC,1,11,1,2,"weather_delay, late_aircraft_delay, nas_delay"
PIB,7,32,4,5,"late_aircraft_delay, carrier_delay, nas_delay"
SWF,1,18,3,2,"weather_delay, late_aircraft_delay, carrier_delay"
WRG,7,42,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
FSM,10,78,6,2,"nas_delay, weather_delay, carrier_delay"
CMX,9,37,10,4,"late_aircraft_delay, carrier_delay, nas_delay"
ANC,5,1037,134,37,"carrier_delay, late_aircraft_delay, nas_delay"
LBF,2,28,0,1,"nas_delay, late_aircraft_delay, carrier_delay"
MYR,7,949,253,171,"late_aircraft_delay, carrier_delay, nas_delay"
GSO,12,523,82,46,"late_aircraft_delay, nas_delay, carrier_delay"
BPT,12,39,1,2,"weather_delay, nas_delay, carrier_delay"
ACV,1,86,12,14,"carrier_delay, late_aircraft_delay, weather_delay"
MOT,2,90,5,6,"weather_delay, carrier_delay, nas_delay"
EKO,11,24,0,0,"carrier_delay, weather_delay, nas_delay"
CID,9,479,38,18,"carrier_delay, nas_delay, late_aircraft_delay"
FSM,9,72,5,3,"nas_delay, late_aircraft_delay, carrier_delay"
JMS,11,27,4,7,"late_aircraft_delay, carrier_delay, nas_delay"
RFD,11,35,8,1,"late_aircraft_delay, nas_delay, carrier_delay"
STX,10,24,5,2,"late_aircraft_delay, nas_delay, carrier_delay"
LAR,1,26,3,1,"late_aircraft_delay, nas_delay, security_delay"
SMX,7,3,1,1,"carrier_delay, late_aircraft_delay, nas_delay"
PHX,10,10601,1453,588,"carrier_delay, late_aircraft_delay, nas_delay"
JFK,3,5002,911,674,"carrier_delay, late_aircraft_delay, nas_delay"
DRO,10,206,20,13,"carrier_delay, late_aircraft_delay, weather_delay"
LIH,9,838,66,15,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,4,906,93,50,"late_aircraft_delay, carrier_delay, nas_delay"
TRI,8,124,7,4,"carrier_delay, late_aircraft_delay, nas_delay"
XNA,7,627,155,102,"late_aircraft_delay, carrier_delay, nas_delay"
COU,6,85,27,20,"late_aircraft_delay, carrier_delay, weather_delay"
