aeroporto_partenza,compagnia,numero_voli,ritardo_medio_partenza,ritardo_medio_arrivo,tasso_cancellazione,differenza,classifica
SBP,UA,514,9.26,2.81,0.97,-1.71,4
SCC,AS,798,-5.02,-5.35,3.13,0.0,1
SCE,OH,23,-2.53,-0.68,17.39,-16.59,2
SCE,OO,800,14.68,10.74,1.38,0.62,3
SCE,YX,10,-3.4,6.7,0.0,-17.46,1
SCK,G4,759,24.95,24.97,0.26,0.0,1
SDF,9E,267,15.04,13.25,2.25,5.9,7
SDF,AA,3846,20.16,18.24,2.11,11.02,9
SDF,DL,3553,4.12,-2.7,1.01,-5.02,2
SDF,G4,1012,20.41,17.03,2.17,11.27,11
SDF,MQ,2332,10.91,8.16,1.24,1.77,4
SDF,NK,1292,20.22,13.94,1.39,11.08,10
SDF,OH,2404,15.86,13.46,1.29,6.72,8
SDF,OO,2759,13.12,8.77,0.65,3.98,6
SDF,UA,1216,11.84,6.37,0.9,2.7,5
SDF,WN,7564,7.35,1.43,0.81,-1.79,3
SDF,YX,9167,1.28,-1.82,0.94,-7.86,1
SEA,AA,7769,17.39,10.35,1.6,7.62,7
SEA,AS,115103,9.48,6.85,1.59,-0.29,3
SEA,B6,1070,22.6,15.96,0.75,12.83,11
SEA,DL,45382,8.77,2.92,0.58,-1.0,2
SEA,F9,2121,21.1,16.36,2.07,11.33,9
SEA,HA,1113,22.13,19.75,2.52,12.36,10
SEA,MQ,720,16.32,7.31,0.0,6.55,6
SEA,NK,1400,17.9,10.99,1.14,8.13,8
SEA,OO,39483,6.74,4.24,0.41,-3.03,1
SEA,UA,13132,10.92,5.79,1.75,1.15,4
SEA,WN,12156,14.51,7.3,0.18,4.74,5
SFB,G4,13876,13.28,10.99,1.67,0.0,1
SFO,AA,15110,22.31,16.13,1.09,7.34,9
SFO,AS,16634,11.16,8.51,2.76,-3.81,2
SFO,B6,5662,17.6,12.14,0.49,2.63,7
SFO,DL,18361,15.77,6.86,0.72,0.8,5
SFO,F9,6835,33.49,31.01,2.05,18.52,10
SFO,HA,1119,5.89,5.07,2.23,-9.08,1
SFO,MQ,71,16.51,7.76,0.0,1.54,6
SFO,OO,46949,13.2,8.67,1.39,-1.77,4
SFO,UA,73523,12.43,4.24,1.47,-2.54,3
SFO,WN,11139,21.68,15.24,0.48,6.71,8
SGF,9E,934,7.0,1.4,0.43,-9.99,1
SGF,DL,569,13.97,5.13,0.7,-3.02,2
SGF,G4,1231,16.83,13.51,1.46,-0.16,4
SGF,MQ,5847,14.46,11.54,1.44,-2.53,3
SGF,OH,1458,25.01,23.3,0.75,8.02,6
SGF,OO,3632,20.92,15.51,1.02,3.93,5
SGU,OO,4330,6.52,1.79,0.3,0.0,1
SHR,OO,1025,4.42,5.15,1.76,0.0,1
SHV,9E,1755,5.4,-1.15,1.71,-7.4,1
SHV,G4,228,17.43,13.31,2.19,4.63,4
SHV,MQ,1252,11.91,6.91,1.6,-0.89,2
SHV,OH,2561,17.43,15.05,2.58,4.63,4
SHV,OO,912,14.22,8.99,0.77,1.42,3
SIT,AS,1948,-1.22,-1.46,1.64,-2.92,1
SIT,OO,125,48.63,43.5,4.8,46.93,2
SJC,AA,2144,14.84,8.84,1.12,8.3,10
SJC,AS,4155,2.33,-0.62,2.33,-4.21,3
SJC,B6,239,42.7,31.04,2.09,36.16,11
SJC,DL,3187,5.54,-2.79,0.66,-1.0,6
SJC,F9,915,7.93,9.26,0.44,1.39,8
SJC,HA,974,0.48,-3.98,0.72,-6.06,1
SJC,MQ,532,2.87,-2.89,0.38,-3.67,4
SJC,NK,3897,11.43,8.95,1.39,4.89,9
SJC,OO,12747,2.21,0.08,0.2,-4.33,2
SJC,UA,3026,5.13,-2.37,1.55,-1.41,5
SJC,WN,42651,7.52,1.49,0.53,0.98,7
SJT,MQ,1089,11.03,9.04,1.93,-0.74,1
SJT,OO,535,13.29,12.09,2.24,1.52,2
SJU,AA,5877,21.25,21.17,0.48,2.66,6
SJU,B6,14511,24.61,16.92,1.11,6.02,8
SJU,DL,5252,8.59,5.6,0.38,-10.0,1
SJU,F9,8507,22.72,22.2,2.21,4.13,7
SJU,MQ,23,19.7,20.86,0.0,1.11,5
SJU,NK,6720,17.03,12.82,2.2,-1.56,4
SJU,UA,4498,13.26,10.98,1.51,-5.33,3
SJU,WN,5957,10.1,8.11,0.76,-8.49,2
SLC,AA,5472,20.65,15.29,1.5,11.16,10
SLC,AS,1808,6.87,4.2,1.83,-2.62,2
SLC,B6,2141,21.9,16.63,0.79,12.41,11
SLC,DL,79521,10.04,4.84,0.64,0.55,5
SLC,F9,4644,18.7,16.87,2.28,9.21,9
SLC,HA,330,7.83,3.03,0.0,-1.66,3
SLC,MQ,176,9.56,-3.28,0.0,0.07,4
SLC,NK,1824,13.69,8.22,0.99,4.2,8
SLC,OO,46404,4.44,0.4,0.3,-5.05,1
SLC,UA,5949,12.31,7.15,1.66,2.82,7
SLC,WN,17777,11.87,5.25,0.34,2.38,6
SLN,OO,1069,11.94,8.94,1.87,0.0,1
SMF,AA,5147,17.72,11.68,1.57,8.65,10
SMF,AS,1697,6.15,4.21,1.59,-2.92,3
SMF,B6,539,50.27,44.27,1.3,41.2,11
SMF,DL,4720,6.46,-0.78,0.72,-2.61,4
SMF,F9,1235,9.07,9.55,1.62,0.0,7
SMF,HA,1375,7.64,5.89,0.8,-1.43,6
SMF,MQ,346,2.49,-2.9,0.0,-6.58,1
SMF,NK,2661,12.09,9.15,1.58,3.02,9
SMF,OO,12790,4.94,1.71,0.38,-4.13,2
SMF,UA,5808,7.1,1.11,1.41,-1.97,5
SMF,WN,45329,9.33,3.32,0.52,0.26,8
SMX,G4,154,39.86,38.76,0.0,0.0,1
SNA,AA,9188,19.59,13.09,1.31,8.69,8
SNA,AS,6087,2.43,1.16,1.22,-8.47,1
SNA,DL,6833,12.36,5.08,0.57,1.46,5
SNA,F9,1637,14.44,12.12,2.38,3.54,7
SNA,G4,1603,28.56,25.06,1.56,17.66,9
SNA,NK,1824,7.1,4.69,1.86,-3.8,2
SNA,OO,5971,13.43,14.74,1.24,2.53,6
SNA,UA,8555,7.81,1.86,0.77,-3.09,3
SNA,WN,21657,8.42,0.51,0.69,-2.48,4
SPI,G4,166,22.94,20.88,2.41,0.0,1
SPN,UA,531,-0.03,-3.38,0.38,0.0,1
SPS,MQ,165,10.65,2.09,1.21,-1.91,1
SPS,OO,906,12.91,9.26,2.1,0.35,2
SRQ,AA,3956,19.31,17.04,3.29,6.11,8
SRQ,B6,1075,17.56,15.45,3.91,4.36,6
SRQ,DL,4407,11.88,8.26,3.15,-1.32,3
SRQ,F9,788,26.78,27.33,5.08,13.58,10
SRQ,G4,3705,7.66,5.18,3.91,-5.54,1
SRQ,MQ,22,22.76,12.33,4.55,9.56,9
SRQ,OH,558,18.02,13.69,4.66,4.82,7
SRQ,OO,75,45.71,46.14,2.67,32.51,11
SRQ,UA,2469,12.4,8.24,3.24,-0.8,4
SRQ,WN,6330,10.56,5.38,4.04,-2.64,2
SRQ,YX,318,13.47,15.18,3.77,0.27,5
STC,G4,180,14.67,6.4,2.22,0.0,1
STL,9E,2123,5.9,-1.25,3.53,-5.77,3
STL,AA,10509,15.61,13.64,1.67,3.94,8
STL,AS,1057,4.27,1.4,1.23,-7.4,1
STL,DL,8060,5.76,-0.32,0.72,-5.91,2
STL,F9,1582,27.78,23.12,2.78,16.11,11
STL,MQ,2659,10.57,6.97,2.11,-1.1,5
STL,NK,616,28.22,22.34,4.38,16.55,12
STL,OH,657,19.12,17.02,1.67,7.45,10
STL,OO,839,17.12,11.75,1.19,5.45,9
STL,UA,4484,14.28,11.61,1.38,2.61,7
STL,WN,61216,11.51,5.24,0.8,-0.16,6
STL,YX,2936,6.12,0.64,1.4,-5.55,4
STS,AA,267,54.15,54.24,0.37,43.89,4
STS,AS,471,8.6,9.21,1.27,-1.66,3
STS,MQ,348,7.72,3.81,0.0,-2.54,1
STS,OO,4406,7.98,9.5,0.48,-2.28,2
STT,AA,2863,26.1,25.69,0.87,6.98,6
STT,B6,996,17.33,14.21,1.81,-1.79,4
STT,DL,1254,19.81,17.46,0.88,0.69,5
STT,F9,102,9.36,22.77,1.96,-9.76,2
STT,NK,1475,16.77,11.98,1.63,-2.35,3
STT,UA,1105,5.88,4.1,1.0,-13.24,1
STX,AA,1112,20.34,20.6,0.72,2.25,5
STX,B6,32,13.81,17.38,0.0,-4.28,3
STX,DL,169,9.13,4.65,0.59,-8.96,2
STX,F9,31,0.06,8.48,0.0,-18.03,1
STX,NK,399,17.35,17.66,3.01,-0.74,4
SUN,OO,2857,11.09,8.11,1.19,0.0,1
SUX,OO,1051,18.8,16.49,1.71,0.0,1
SWF,G4,540,23.32,18.31,2.22,0.0,1
SWO,MQ,229,6.42,2.01,0.87,-5.74,1
SWO,OO,830,13.77,10.86,2.53,1.61,2
SYR,9E,2780,5.39,-1.02,2.45,-5.89,2
SYR,AA,2422,16.61,13.03,1.03,5.33,9
SYR,B6,1931,12.79,9.05,2.33,1.51,7
SYR,DL,1654,9.2,0.9,0.85,-2.08,5
SYR,F9,664,22.4,17.73,3.77,11.12,11
SYR,G4,922,24.55,17.38,1.74,13.27,12
SYR,MQ,1209,6.5,3.53,0.58,-4.78,4
SYR,OH,697,18.32,18.57,1.0,7.04,10
SYR,OO,1652,13.04,8.66,1.27,1.76,8
SYR,UA,1368,5.52,3.59,0.88,-5.76,3
SYR,WN,1224,12.75,5.56,0.57,1.47,6
SYR,YX,1950,5.32,1.98,1.95,-5.96,1
TLH,9E,911,11.3,10.1,2.52,1.69,4
TLH,B6,441,7.78,2.2,2.27,-1.83,2
TLH,DL,2095,2.26,-3.88,1.1,-7.35,1
TLH,MQ,4182,10.21,8.63,1.55,0.6,3
TLH,OH,1345,18.46,15.91,2.16,8.85,6
TLH,OO,1,36.0,47.0,0.0,26.39,7
TLH,YX,56,16.09,16.68,5.36,6.48,5
TOL,G4,523,20.38,15.46,1.53,0.0,1
TPA,9E,13,89.31,101.38,0.0,74.75,11
TPA,AA,19001,18.55,15.55,2.78,3.99,8
TPA,AS,1580,20.26,18.39,5.0,5.7,10
TPA,B6,7659,20.15,15.05,2.77,5.59,9
TPA,DL,18982,14.09,9.07,2.08,-0.47,5
TPA,F9,9677,16.62,13.29,2.85,2.06,7
TPA,MQ,1880,15.21,13.33,2.71,0.65,6
TPA,NK,8670,8.84,5.85,3.01,-5.72,2
TPA,UA,12549,12.61,8.55,3.11,-1.95,3
TPA,WN,35952,12.72,7.92,2.23,-1.84,4
TPA,YX,34,5.53,5.62,0.0,-9.03,1
TRI,9E,1622,4.0,-3.74,0.68,-5.14,1
TRI,DL,232,18.79,8.23,0.0,9.65,5
TRI,G4,247,29.31,28.86,3.64,20.17,6
TRI,MQ,622,5.48,-1.86,0.48,-3.66,2
TRI,OH,245,16.24,12.11,2.86,7.1,3
TRI,OO,221,17.4,10.27,0.45,8.26,4
TTN,F9,2366,19.19,13.25,3.55,0.0,1
TUL,9E,366,6.54,0.12,0.0,-1.94,7
TUL,AA,3605,19.48,16.92,2.19,11.0,9
TUL,DL,2063,5.68,-2.26,0.82,-2.8,5
TUL,G4,581,20.28,15.02,0.69,11.8,10
TUL,MQ,2515,5.57,2.25,1.35,-2.91,4
TUL,OH,1119,18.83,16.95,0.98,10.35,8
TUL,OO,5077,5.56,1.62,0.73,-2.92,3
TUL,UA,735,1.26,4.49,1.09,-7.22,1
TUL,WN,8199,6.27,0.24,0.56,-2.21,6
TUL,YX,1015,3.09,0.42,1.67,-5.39,2
TUS,AA,4893,13.49,10.84,1.72,4.7,7
TUS,AS,790,7.98,9.3,0.38,-0.81,4
TUS,DL,1627,7.62,-0.44,0.74,-1.17,3
TUS,MQ,1150,1.7,-0.65,0.7,-7.09,1
TUS,OO,11741,7.28,5.38,0.35,-1.51,2
TUS,UA,1599,11.35,4.27,1.06,2.56,6
TUS,WN,6563,9.04,2.85,0.52,0.25,5
TVC,9E,367,11.32,8.18,0.82,-5.59,3
TVC,AA,138,65.45,64.35,0.0,48.54,9
TVC,DL,629,10.65,4.09,1.75,-6.26,2
TVC,G4,421,31.18,25.41,2.38,14.27,8
TVC,MQ,961,11.6,8.1,0.42,-5.31,5
TVC,OH,228,11.38,7.45,0.0,-5.53,4
TVC,OO,1687,21.37,19.57,1.72,4.46,7
TVC,UA,849,14.32,12.89,1.18,-2.59,6
TVC,YX,604,7.69,9.02,0.99,-9.22,1
TWF,OO,1057,-0.8,-5.8,0.28,0.0,1
TXK,MQ,651,18.83,17.13,0.77,0.04,2
TXK,OO,452,18.74,17.23,4.87,-0.05,1
TYR,MQ,298,13.2,8.33,1.34,-3.59,1
TYR,OO,1311,17.61,13.62,2.75,0.82,2
TYS,9E,4180,3.57,-3.55,1.84,-6.72,2
TYS,AA,2104,23.25,17.2,2.33,12.96,9
TYS,DL,2044,3.76,-5.06,1.03,-6.53,3
TYS,F9,378,23.27,21.26,1.59,12.98,10
TYS,G4,3975,14.32,10.89,2.16,4.03,8
TYS,MQ,1552,9.26,7.46,0.84,-1.03,5
TYS,OH,5365,10.46,8.93,1.45,0.17,6
TYS,OO,2171,10.67,7.03,1.75,0.38,7
TYS,UA,492,2.89,-2.5,0.81,-7.4,1
TYS,YX,1084,7.63,5.39,1.75,-2.66,4
USA,G4,1032,26.35,23.27,2.03,0.0,1
VCT,OO,931,16.7,10.83,2.58,0.0,1
VEL,OO,76,30.96,26.53,0.0,0.0,1
VLD,9E,1065,9.67,5.13,2.16,0.4,2
VLD,OO,87,4.48,2.78,0.0,-4.79,1
VPS,9E,32,19.9,23.17,6.25,6.42,7
VPS,AA,2803,25.79,24.12,1.43,12.31,8
VPS,DL,3770,9.57,2.73,0.74,-3.91,3
VPS,G4,3318,12.87,8.63,1.39,-0.61,5
VPS,MQ,555,15.4,12.15,2.52,1.92,6
VPS,OH,1070,10.68,11.4,2.06,-2.8,4
VPS,WN,2901,8.79,3.06,0.48,-4.69,2
VPS,YX,110,-5.71,-9.57,0.0,-19.19,1
WRG,AS,1056,-1.1,-3.2,1.8,0.0,1
WYS,OO,449,12.74,9.14,1.11,0.0,1
XNA,9E,2863,6.28,0.93,0.63,-4.46,3
XNA,AA,1934,20.62,20.45,1.03,9.88,9
XNA,DL,831,4.28,-4.37,0.48,-6.46,1
XNA,F9,279,7.88,7.58,0.36,-2.86,4
XNA,G4,1225,21.55,17.13,0.98,10.81,10
XNA,MQ,8021,10.48,8.05,0.8,-0.26,6
XNA,OH,305,18.59,15.99,2.95,7.85,8
XNA,OO,3465,8.93,5.44,0.81,-1.81,5
XNA,UA,327,10.83,8.45,0.31,0.09,7
XNA,YX,1203,4.61,0.18,1.66,-6.13,2
XWA,OO,2740,21.52,17.49,1.75,0.0,1
YAK,AS,1014,-0.55,-2.28,2.07,0.0,1
YUM,MQ,876,4.88,1.6,0.68,-4.59,1
YUM,OO,1681,11.85,9.61,0.24,2.38,2
