codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
OO,ROW,51,4.0,1120.0,53.24,0.0,6
OO,ROW,54,1.0,640.0,40.63,0.0,7
OO,ROW,41,2.0,910.0,24.63,2.44,8
OO,ROW,50,3.0,398.0,23.2,0.0,9
OO,ROW,48,2.0,413.0,18.23,4.17,10
OO,ROW,41,1.0,92.0,8.88,4.88,11
OO,ROW,43,2.0,138.0,16.53,4.65,12
OO,RST,8,133.0,133.0,16.63,12.5,1
OO,RST,20,4.0,93.0,5.85,0.0,2
OO,RST,39,8.0,519.0,18.9,0.0,3
OO,RST,29,3.0,132.0,13.14,0.0,4
OO,RST,65,1.0,304.0,20.85,1.54,5
OO,RST,41,1.0,292.0,24.0,2.44,6
OO,RST,27,3.0,244.0,15.15,0.0,7
OO,RST,30,1.0,23.0,1.87,0.0,8
OO,RST,23,10.0,88.0,9.65,0.0,9
OO,RST,38,14.0,36.0,3.53,0.0,10
OO,RST,37,1.0,286.0,13.68,0.0,11
OO,RST,41,5.0,318.0,53.61,2.44,12
OO,SAF,53,1.0,192.0,16.75,1.89,1
OO,SAF,42,2.0,200.0,13.5,0.0,2
OO,SAF,42,3.0,174.0,15.95,2.38,3
OO,SAF,87,1.0,941.0,35.18,3.45,4
OO,SAF,97,1.0,721.0,40.67,2.06,5
OO,SAF,147,1.0,577.0,23.88,1.36,6
OO,SAF,137,1.0,241.0,21.14,0.73,7
OO,SAF,159,2.0,317.0,16.98,0.0,8
OO,SAF,149,1.0,172.0,10.87,0.0,9
OO,SAF,147,1.0,199.0,13.74,0.0,10
OO,SAF,139,2.0,536.0,28.7,7.91,11
OO,SAF,130,1.0,1411.0,26.81,2.31,12
OO,SAN,451,1.0,257.0,14.37,0.0,1
OO,SAN,431,1.0,247.0,15.68,0.46,2
OO,SAN,478,1.0,220.0,13.68,0.84,3
OO,SAN,501,1.0,1035.0,15.21,0.8,4
OO,SAN,476,1.0,231.0,11.18,0.63,5
OO,SAN,473,1.0,721.0,13.58,0.0,6
OO,SAN,551,1.0,905.0,16.53,0.54,7
OO,SAN,566,1.0,233.0,10.19,0.18,8
OO,SAN,520,1.0,153.0,12.15,0.19,9
OO,SAN,530,1.0,384.0,23.8,1.89,10
OO,SAN,566,1.0,782.0,23.3,0.71,11
OO,SAN,559,1.0,403.0,29.5,4.11,12
OO,SAT,39,3.0,143.0,8.38,2.56,1
OO,SAT,38,1.0,130.0,17.63,2.63,2
OO,SAT,16,6.0,153.0,39.44,0.0,3
OO,SAT,59,1.0,963.0,49.27,1.69,4
OO,SAT,69,1.0,272.0,16.59,0.0,5
OO,SAT,42,1.0,1370.0,33.98,0.0,6
OO,SAT,40,5.0,157.0,13.83,2.5,7
OO,SAT,31,3.0,480.0,17.29,0.0,8
OO,SAT,28,7.0,1133.0,40.71,0.0,9
OO,SAT,66,1.0,205.0,7.73,0.0,10
OO,SAT,45,5.0,168.0,7.93,2.22,11
OO,SAT,39,1.0,258.0,19.74,0.0,12
OO,SAV,13,7.0,309.0,46.62,15.38,1
OO,SAV,23,4.0,76.0,3.48,0.0,2
OO,SAV,1,0.0,-23.0,0.0,0.0,3
OO,SAV,11,4.0,128.0,18.91,9.09,5
OO,SAV,26,9.0,103.0,9.96,0.0,6
OO,SAV,23,1.0,138.0,18.26,0.0,7
OO,SAV,25,1.0,48.0,4.12,8.0,8
OO,SAV,18,9.0,61.0,9.78,5.56,9
OO,SAV,25,3.0,60.0,2.92,0.0,10
OO,SAV,12,1.0,17.0,3.08,0.0,11
OO,SAV,11,5.0,230.0,22.45,0.0,12
OO,SBA,56,2.0,227.0,16.38,0.0,1
OO,SBA,53,2.0,113.0,10.17,7.55,2
OO,SBA,65,1.0,108.0,8.38,0.0,3
OO,SBA,87,1.0,1082.0,53.56,5.75,4
OO,SBA,78,1.0,31.0,2.36,0.0,5
OO,SBA,77,2.0,136.0,8.0,0.0,6
OO,SBA,101,1.0,415.0,22.49,0.99,7
OO,SBA,101,2.0,129.0,5.2,0.0,8
OO,SBA,79,1.0,343.0,9.06,0.0,9
OO,SBA,102,1.0,395.0,15.7,0.98,10
OO,SBA,52,1.0,204.0,8.87,0.0,11
OO,SBA,49,3.0,204.0,20.43,2.04,12
OO,SBN,162,1.0,486.0,41.7,17.9,1
OO,SBN,145,1.0,379.0,10.69,0.0,2
OO,SBN,154,1.0,350.0,10.97,0.65,3
OO,SBN,179,1.0,196.0,10.61,1.68,4
OO,SBN,191,1.0,403.0,34.79,3.66,5
OO,SBN,198,2.0,468.0,27.3,1.01,6
OO,SBN,199,1.0,356.0,26.09,1.51,7
OO,SBN,182,1.0,219.0,18.56,0.55,8
OO,SBN,186,1.0,373.0,13.05,0.0,9
OO,SBN,192,1.0,308.0,10.46,0.52,10
OO,SBN,193,1.0,512.0,17.9,0.52,11
OO,SBN,197,1.0,340.0,20.11,0.0,12
OO,SBP,130,1.0,303.0,12.68,0.77,1
OO,SBP,129,1.0,987.0,29.34,3.1,2
OO,SBP,172,1.0,171.0,6.24,1.16,3
OO,SBP,164,1.0,113.0,6.56,0.61,4
OO,SBP,128,1.0,169.0,8.99,0.0,5
OO,SBP,150,1.0,734.0,16.55,0.0,6
OO,SBP,168,1.0,284.0,9.77,0.6,7
OO,SBP,177,1.0,313.0,8.24,0.0,8
OO,SBP,192,1.0,784.0,16.41,0.52,9
OO,SBP,204,1.0,472.0,16.04,0.0,10
OO,SBP,187,1.0,190.0,9.35,1.6,11
OO,SBP,187,1.0,509.0,20.29,5.88,12
OO,SCE,7,0.0,-1.0,0.0,0.0,1
OO,SCE,16,4.0,51.0,7.0,6.25,2
OO,SCE,27,2.0,141.0,12.37,0.0,3
OO,SCE,29,4.0,115.0,12.34,0.0,4
OO,SCE,38,1.0,401.0,29.5,2.63,5
OO,SCE,46,5.0,301.0,26.35,2.17,6
OO,SCE,16,2.0,108.0,19.44,0.0,7
OO,SCE,18,2.0,92.0,18.06,0.0,8
OO,SCE,15,3.0,231.0,21.6,0.0,9
OO,SCE,27,1.0,116.0,14.26,0.0,10
OO,SCE,23,2.0,360.0,51.39,0.0,11
OO,SCE,7,3.0,98.0,33.14,0.0,12
OO,SDF,65,4.0,920.0,41.08,3.08,1
OO,SDF,52,1.0,345.0,14.9,0.0,2
OO,SDF,67,1.0,351.0,14.75,1.49,3
OO,SDF,108,2.0,619.0,19.35,0.0,4
OO,SDF,121,1.0,217.0,15.41,1.65,5
OO,SDF,71,1.0,274.0,19.89,0.0,6
OO,SDF,73,2.0,295.0,26.27,0.0,7
OO,SDF,62,1.0,1045.0,37.16,1.61,8
OO,SDF,101,1.0,241.0,5.34,0.0,9
OO,SDF,64,3.0,80.0,1.95,0.0,10
OO,SDF,55,1.0,89.0,7.67,0.0,11
OO,SDF,85,2.0,411.0,26.28,0.0,12
OO,SEA,955,1.0,777.0,20.52,3.14,1
OO,SEA,974,1.0,712.0,7.87,0.1,2
OO,SEA,1076,1.0,231.0,7.72,0.0,3
OO,SEA,1055,1.0,229.0,8.12,0.0,4
OO,SEA,1121,1.0,206.0,8.51,0.09,5
OO,SEA,1222,1.0,760.0,13.15,0.16,6
OO,SEA,1350,1.0,554.0,9.25,0.07,7
OO,SEA,1253,1.0,519.0,14.1,0.0,8
OO,SEA,1091,1.0,555.0,11.73,0.09,9
OO,SEA,1056,1.0,263.0,7.17,0.0,10
OO,SEA,992,1.0,259.0,6.83,0.4,11
OO,SEA,1014,1.0,317.0,11.53,1.38,12
OO,SFO,1441,1.0,670.0,13.67,0.56,1
OO,SFO,1404,1.0,1082.0,22.73,3.99,2
OO,SFO,1387,1.0,1063.0,17.02,2.02,3
OO,SFO,1262,1.0,800.0,17.89,2.46,4
OO,SFO,1116,1.0,799.0,12.48,0.27,5
OO,SFO,772,1.0,658.0,13.61,0.91,6
OO,SFO,1240,1.0,957.0,14.24,0.4,7
OO,SFO,1290,1.0,696.0,9.99,0.16,8
OO,SFO,1443,1.0,1325.0,13.7,0.28,9
OO,SFO,1385,1.0,916.0,15.55,0.36,10
OO,SFO,1365,1.0,860.0,16.02,4.1,11
OO,SFO,1492,1.0,824.0,18.33,1.34,12
OO,SGF,51,4.0,1166.0,59.33,9.8,1
OO,SGF,48,6.0,112.0,7.04,2.08,2
OO,SGF,55,1.0,135.0,5.69,1.82,3
OO,SGF,74,1.0,457.0,15.12,0.0,4
OO,SGF,71,2.0,283.0,22.65,1.41,5
OO,SGF,126,1.0,416.0,28.8,0.79,6
OO,SGF,116,1.0,270.0,19.42,0.0,7
OO,SGF,123,1.0,1060.0,49.23,0.0,8
OO,SGF,148,1.0,413.0,14.18,0.0,9
OO,SGF,155,1.0,409.0,14.14,0.0,10
OO,SGF,124,1.0,924.0,29.01,0.81,11
OO,SGF,123,1.0,376.0,24.45,1.63,12
OO,SGU,102,4.0,578.0,12.39,0.0,1
OO,SGU,86,2.0,663.0,18.59,1.16,2
OO,SGU,117,1.0,336.0,5.45,0.85,3
OO,SGU,118,1.0,1028.0,23.08,0.0,4
OO,SGU,113,1.0,400.0,11.42,0.88,5
OO,SGU,106,1.0,375.0,9.84,0.0,6
OO,SGU,104,1.0,352.0,14.08,0.0,7
OO,SGU,121,1.0,1313.0,30.66,0.0,8
OO,SGU,124,1.0,83.0,3.41,0.0,9
OO,SGU,169,1.0,155.0,7.93,0.0,10
OO,SGU,141,1.0,269.0,17.53,0.71,11
OO,SGU,137,1.0,415.0,7.51,0.0,12
OO,SHR,21,1.0,188.0,11.05,9.52,1
OO,SHR,20,1.0,181.0,12.15,10.0,2
OO,SHR,20,3.0,138.0,8.95,0.0,3
OO,SHR,37,2.0,412.0,17.32,0.0,4
OO,SHR,36,2.0,354.0,15.31,0.0,5
OO,SHR,28,2.0,472.0,21.36,0.0,6
OO,SHR,35,1.0,76.0,8.83,0.0,7
OO,SHR,27,1.0,254.0,19.33,0.0,8
OO,SHR,29,2.0,404.0,20.59,0.0,9
OO,SHR,33,2.0,422.0,25.09,0.0,10
OO,SHR,27,2.0,88.0,8.15,0.0,11
OO,SHR,35,2.0,26.0,2.34,0.0,12
OO,SHV,15,8.0,923.0,66.33,0.0,1
OO,SHV,11,2.0,95.0,11.64,0.0,2
OO,SHV,4,19.0,19.0,4.75,0.0,3
OO,SHV,3,4.0,122.0,49.0,0.0,5
OO,SHV,34,2.0,157.0,16.85,0.0,6
OO,SHV,28,2.0,175.0,14.32,0.0,7
OO,SHV,26,2.0,134.0,9.92,0.0,8
OO,SHV,45,1.0,198.0,16.16,0.0,9
OO,SHV,27,3.0,229.0,17.59,0.0,10
OO,SHV,33,1.0,225.0,9.15,0.0,11
OO,SHV,73,4.0,596.0,22.63,1.37,12
OO,SIT,9,1.0,911.0,145.78,11.11,6
OO,SIT,10,8.0,36.0,6.1,10.0,7
OO,SIT,11,23.0,187.0,23.73,0.0,8
OO,SIT,4,0.0,-4.0,0.0,0.0,9
OO,SJC,307,1.0,482.0,7.37,0.98,1
OO,SJC,316,1.0,159.0,9.34,0.0,2
OO,SJC,362,1.0,263.0,6.49,0.0,3
OO,SJC,341,1.0,146.0,5.32,0.0,4
OO,SJC,332,1.0,113.0,5.42,0.0,5
OO,SJC,418,1.0,271.0,8.66,0.0,6
OO,SJC,370,1.0,445.0,11.12,0.27,7
OO,SJC,385,1.0,621.0,8.68,0.0,8
OO,SJC,378,1.0,301.0,5.49,0.0,9
OO,SJC,407,1.0,309.0,7.07,0.25,10
OO,SJC,318,1.0,243.0,7.84,0.0,11
OO,SJC,317,1.0,318.0,14.19,1.26,12
OO,SJT,15,2.0,892.0,82.27,0.0,1
OO,SJT,10,105.0,120.0,22.5,0.0,2
OO,SJT,11,2.0,131.0,13.55,0.0,5
OO,SJT,2,0.0,-9.0,0.0,0.0,6
OO,SJT,3,8.0,8.0,2.67,0.0,7
OO,SJT,16,1.0,8.0,0.69,0.0,8
OO,SJT,36,1.0,423.0,18.28,0.0,9
OO,SJT,7,0.0,-2.0,0.0,0.0,10
OO,SJT,33,1.0,302.0,20.27,3.03,11
OO,SJT,43,4.0,229.0,13.28,6.98,12
OO,SLC,1354,1.0,916.0,19.86,1.4,1
OO,SLC,1145,1.0,675.0,6.92,0.35,2
OO,SLC,1350,1.0,291.0,6.19,0.59,3
OO,SLC,1331,1.0,665.0,9.64,0.0,4
OO,SLC,1345,1.0,783.0,8.26,0.22,5
OO,SLC,1243,1.0,715.0,12.11,0.16,6
OO,SLC,1295,1.0,577.0,8.89,0.23,7
OO,SLC,1319,1.0,705.0,8.83,0.0,8
OO,SLC,1249,1.0,384.0,5.51,0.0,9
OO,SLC,1270,1.0,827.0,5.53,0.0,10
OO,SLC,1223,1.0,420.0,6.27,0.33,11
OO,SLC,1323,1.0,1123.0,11.16,0.68,12
OO,SLN,30,1.0,125.0,18.77,3.33,1
OO,SLN,29,2.0,64.0,5.14,0.0,2
OO,SLN,36,1.0,348.0,18.25,0.0,3
OO,SLN,30,8.0,235.0,24.13,0.0,4
OO,SLN,36,2.0,357.0,49.58,2.78,5
OO,SLN,28,6.0,185.0,16.82,0.0,6
OO,SLN,29,3.0,45.0,3.59,0.0,7
OO,SLN,36,4.0,270.0,27.42,5.56,8
OO,SLN,30,4.0,362.0,19.6,0.0,9
OO,SLN,31,3.0,109.0,6.16,0.0,10
OO,SLN,34,3.0,443.0,20.76,0.0,11
OO,SLN,23,2.0,51.0,7.52,0.0,12
OO,SMF,337,1.0,340.0,8.54,0.3,1
OO,SMF,318,1.0,549.0,10.1,0.63,2
OO,SMF,333,1.0,558.0,10.47,0.3,3
OO,SMF,358,1.0,196.0,8.54,0.84,4
OO,SMF,361,1.0,1399.0,9.98,0.0,5
OO,SMF,345,1.0,513.0,11.34,0.0,6
OO,SMF,363,1.0,576.0,15.28,0.55,7
OO,SMF,389,1.0,616.0,11.11,0.0,8
OO,SMF,340,1.0,446.0,7.21,0.0,9
OO,SMF,385,1.0,540.0,13.01,0.78,10
OO,SMF,383,1.0,1070.0,9.8,0.78,11
OO,SMF,352,1.0,585.0,13.4,0.57,12
OO,SNA,146,1.0,281.0,16.81,0.0,1
OO,SNA,152,1.0,286.0,27.37,3.29,2
OO,SNA,194,1.0,184.0,32.64,1.03,3
OO,SNA,167,1.0,1049.0,31.6,4.19,4
OO,SNA,161,1.0,277.0,20.93,0.0,5
OO,SNA,146,1.0,129.0,15.63,0.0,6
OO,SNA,159,1.0,235.0,14.65,1.89,7
OO,SNA,175,1.0,170.0,8.17,0.0,8
OO,SNA,182,1.0,276.0,12.59,0.55,9
OO,SNA,181,1.0,226.0,16.18,0.0,10
OO,SNA,158,1.0,228.0,15.33,3.16,11
OO,SNA,145,1.0,451.0,21.61,2.76,12
OO,SPS,30,2.0,410.0,42.07,10.0,1
OO,SPS,26,7.0,240.0,14.42,0.0,2
OO,SPS,33,9.0,127.0,8.55,0.0,3
OO,SPS,28,3.0,180.0,18.71,0.0,4
OO,SPS,35,1.0,319.0,31.94,8.57,5
OO,SPS,27,10.0,130.0,8.48,3.7,6
OO,SPS,28,1.0,438.0,45.86,0.0,7
OO,SPS,36,3.0,46.0,1.86,0.0,8
OO,SPS,29,5.0,76.0,3.93,0.0,9
OO,SPS,29,3.0,567.0,24.72,0.0,10
OO,SPS,3,23.0,23.0,7.67,0.0,11
OO,SRQ,1,25.0,25.0,25.0,0.0,1
OO,SRQ,3,9.0,21.0,10.0,0.0,3
OO,SRQ,3,12.0,23.0,11.67,0.0,6
OO,SRQ,6,82.0,82.0,13.67,16.67,10
OO,SRQ,9,2.0,8.0,2.11,0.0,11
OO,SRQ,3,8.0,122.0,47.0,0.0,12
OO,STL,34,2.0,219.0,17.44,0.0,1
OO,STL,26,1.0,29.0,4.08,0.0,2
OO,STL,7,9.0,21.0,4.29,0.0,3
OO,STL,8,39.0,258.0,37.13,0.0,4
OO,STL,25,2.0,228.0,20.92,8.0,5
OO,STL,30,2.0,212.0,20.77,0.0,6
OO,STL,35,10.0,181.0,23.06,0.0,7
OO,STL,25,2.0,83.0,14.48,0.0,8
OO,STL,14,8.0,42.0,4.29,0.0,9
OO,STL,17,6.0,129.0,19.59,0.0,10
OO,STL,32,2.0,193.0,22.28,0.0,11
OO,STL,28,1.0,265.0,20.86,0.0,12
OO,STS,123,1.0,197.0,11.91,0.81,1
OO,STS,122,1.0,293.0,18.78,0.0,2
OO,STS,128,1.0,97.0,11.09,0.0,3
OO,STS,98,1.0,188.0,11.76,0.0,4
OO,STS,80,2.0,296.0,13.84,0.0,5
OO,STS,99,1.0,185.0,15.59,0.0,6
OO,STS,121,1.0,259.0,15.21,0.0,7
OO,STS,117,1.0,137.0,9.82,0.0,8
OO,STS,104,1.0,147.0,13.44,0.0,9
OO,STS,150,1.0,150.0,11.92,0.67,10
OO,STS,162,1.0,208.0,15.98,1.23,11
OO,STS,152,1.0,455.0,17.64,1.97,12
OO,SUN,128,1.0,1210.0,49.16,2.34,1
OO,SUN,109,2.0,952.0,28.88,1.83,2
OO,SUN,108,1.0,392.0,22.69,3.7,3
OO,SUN,58,2.0,220.0,16.88,0.0,4
OO,SUN,55,1.0,97.0,2.33,0.0,5
OO,SUN,78,4.0,184.0,9.32,0.0,6
OO,SUN,86,1.0,207.0,8.4,0.0,7
OO,SUN,79,1.0,440.0,19.2,0.0,8
OO,SUN,59,2.0,65.0,2.58,0.0,9
OO,SUN,55,1.0,33.0,1.11,0.0,10
OO,SUN,38,4.0,16.0,0.63,0.0,11
OO,SUN,87,2.0,220.0,16.44,3.45,12
OO,SUX,22,2.0,161.0,20.32,13.64,1
OO,SUX,30,12.0,73.0,5.3,0.0,2
OO,SUX,25,2.0,85.0,7.92,0.0,3
OO,SUX,28,6.0,71.0,2.75,0.0,4
OO,SUX,30,2.0,813.0,44.43,0.0,5
OO,SUX,24,1.0,352.0,33.04,0.0,6
OO,SUX,39,3.0,334.0,33.97,0.0,7
OO,SUX,33,3.0,196.0,21.97,0.0,8
OO,SUX,33,4.0,507.0,39.91,0.0,9
OO,SUX,32,2.0,110.0,8.25,0.0,10
OO,SUX,25,2.0,227.0,16.0,0.0,11
OO,SUX,34,2.0,276.0,18.56,2.94,12
OO,SWO,22,10.0,1026.0,72.68,4.55,1
OO,SWO,9,10.0,47.0,10.0,0.0,2
OO,SWO,27,3.0,1183.0,63.19,11.11,5
OO,SWO,29,2.0,463.0,33.07,0.0,6
OO,SWO,40,1.0,211.0,12.35,0.0,7
OO,SWO,29,1.0,271.0,18.28,0.0,8
OO,SWO,27,1.0,138.0,13.41,0.0,9
OO,SWO,31,13.0,224.0,16.0,0.0,10
OO,SWO,34,2.0,114.0,8.71,2.94,11
OO,SWO,32,8.0,512.0,25.59,6.25,12
OO,SYR,15,2.0,36.0,3.33,0.0,3
OO,SYR,61,4.0,216.0,9.41,0.0,4
OO,SYR,59,2.0,267.0,17.8,1.69,5
OO,SYR,39,5.0,1127.0,48.92,0.0,6
OO,SYR,66,3.0,415.0,25.88,3.03,7
OO,SYR,64,3.0,112.0,12.17,7.81,8
OO,SYR,61,2.0,41.0,2.02,0.0,9
OO,SYR,64,1.0,119.0,10.17,0.0,10
OO,SYR,65,1.0,383.0,16.05,0.0,11
OO,SYR,74,1.0,410.0,34.65,0.0,12
OO,TRI,25,6.0,307.0,27.84,0.0,1
OO,TRI,24,26.0,176.0,8.42,0.0,2
OO,TRI,9,0.0,-10.0,0.0,0.0,3
OO,TRI,19,6.0,301.0,37.26,0.0,5
OO,TUL,144,1.0,312.0,18.17,4.86,1
OO,TUL,117,1.0,199.0,8.79,0.0,2
OO,TUL,101,1.0,58.0,2.64,0.0,3
OO,TUL,165,1.0,737.0,10.98,0.61,4
OO,TUL,169,1.0,341.0,12.53,1.18,5
OO,TUL,146,1.0,281.0,16.16,0.0,6
OO,TUL,134,1.0,251.0,9.45,0.75,7
OO,TUL,127,1.0,438.0,11.74,0.0,8
OO,TUL,137,2.0,132.0,6.18,0.0,9
OO,TUL,163,1.0,113.0,4.54,0.0,10
OO,TUL,129,1.0,132.0,7.33,0.78,11
OO,TUL,133,1.0,511.0,16.5,0.75,12
OO,TUS,304,1.0,379.0,11.38,0.33,1
OO,TUS,297,1.0,928.0,20.15,1.01,2
OO,TUS,263,1.0,152.0,8.16,0.38,3
OO,TUS,327,1.0,1270.0,19.47,0.31,4
OO,TUS,332,1.0,199.0,12.27,0.6,5
OO,TUS,295,1.0,481.0,13.91,0.34,6
OO,TUS,291,1.0,380.0,14.7,0.34,7
OO,TUS,334,1.0,957.0,13.63,0.0,8
OO,TUS,304,1.0,401.0,7.71,0.0,9
OO,TUS,348,1.0,217.0,8.86,0.0,10
OO,TUS,332,1.0,672.0,10.7,0.6,11
OO,TUS,426,1.0,972.0,18.72,0.23,12
OO,TVC,53,1.0,1016.0,69.32,15.09,1
OO,TVC,42,1.0,94.0,7.26,0.0,2
OO,TVC,49,3.0,154.0,15.33,0.0,3
OO,TVC,27,2.0,254.0,23.04,0.0,4
OO,TVC,49,1.0,150.0,12.65,4.08,5
OO,TVC,65,1.0,271.0,31.86,1.54,6
OO,TVC,51,2.0,181.0,18.49,0.0,7
OO,TVC,71,1.0,261.0,32.01,0.0,8
OO,TVC,50,2.0,284.0,11.02,0.0,9
OO,TVC,37,5.0,1107.0,33.11,0.0,10
OO,TVC,24,1.0,252.0,17.88,0.0,11
OO,TVC,22,3.0,100.0,19.23,0.0,12
OO,TWF,26,2.0,69.0,3.5,3.85,1
OO,TWF,33,1.0,251.0,13.33,0.0,2
OO,TWF,38,2.0,64.0,3.76,0.0,3
OO,TWF,38,5.0,156.0,7.82,0.0,4
OO,TWF,30,4.0,119.0,10.83,0.0,5
OO,TWF,29,67.0,73.0,4.83,0.0,6
OO,TWF,36,18.0,152.0,12.72,0.0,7
OO,TWF,31,3.0,18.0,1.29,0.0,8
OO,TWF,28,2.0,53.0,1.96,0.0,9
OO,TWF,29,1.0,24.0,2.24,0.0,10
OO,TWF,18,12.0,48.0,5.44,0.0,11
OO,TWF,28,2.0,50.0,3.32,0.0,12
OO,TXK,43,1.0,268.0,30.7,4.65,1
OO,TXK,15,4.0,427.0,32.6,0.0,2
OO,TXK,12,45.0,163.0,28.0,25.0,5
OO,TXK,2,183.0,183.0,91.5,0.0,6
OO,TXK,26,4.0,272.0,19.15,0.0,10
OO,TXK,33,2.0,299.0,28.12,0.0,11
OO,TXK,25,1.0,403.0,40.8,4.0,12
OO,TYR,51,2.0,410.0,25.63,7.84,1
OO,TYR,43,3.0,527.0,31.4,0.0,2
OO,TYR,39,2.0,206.0,10.03,2.56,3
OO,TYR,48,1.0,231.0,12.1,2.08,4
OO,TYR,45,2.0,627.0,51.51,0.0,5
OO,TYR,42,5.0,173.0,12.57,2.38,6
OO,TYR,4,0.0,-7.0,0.0,0.0,7
OO,TYR,38,3.0,134.0,9.03,0.0,8
OO,TYR,10,7.0,20.0,2.7,0.0,9
OO,TYR,39,1.0,319.0,24.33,0.0,10
OO,TYR,41,1.0,226.0,14.05,0.0,11
OO,TYR,38,2.0,329.0,46.71,5.26,12
OO,TYS,56,2.0,1169.0,30.46,12.5,1
OO,TYS,66,1.0,93.0,6.74,0.0,2
OO,TYS,48,1.0,133.0,10.6,2.08,3
OO,TYS,91,1.0,220.0,12.55,2.2,4
OO,TYS,95,1.0,864.0,42.17,1.05,5
OO,TYS,64,3.0,264.0,17.45,3.13,6
OO,TYS,89,1.0,157.0,11.52,1.12,7
OO,TYS,52,3.0,123.0,11.56,0.0,8
OO,TYS,40,1.0,87.0,7.3,2.5,9
OO,TYS,39,1.0,28.0,2.82,0.0,10
OO,TYS,43,1.0,88.0,4.84,0.0,11
OO,TYS,53,5.0,1295.0,28.45,0.0,12
OO,VCT,24,23.0,190.0,27.17,4.17,1
OO,VCT,16,5.0,34.0,2.44,0.0,2
OO,VCT,23,9.0,354.0,22.22,4.35,3
OO,VCT,28,1.0,95.0,3.5,0.0,4
OO,VCT,28,4.0,495.0,32.32,10.71,5
OO,VCT,26,2.0,492.0,21.0,0.0,6
OO,VCT,25,6.0,168.0,14.32,8.0,7
OO,VCT,26,23.0,389.0,23.65,0.0,8
OO,VCT,31,1.0,366.0,25.03,0.0,9
OO,VCT,23,1.0,334.0,36.09,0.0,10
OO,VCT,18,5.0,194.0,15.78,0.0,11
OO,VCT,36,1.0,240.0,17.78,2.78,12
OO,VEL,26,1.0,1053.0,54.35,0.0,1
OO,VLD,18,2.0,27.0,2.22,0.0,3
OO,VLD,9,3.0,64.0,9.11,0.0,4
OO,WYS,16,14.0,294.0,22.06,0.0,5
OO,WYS,22,2.0,1094.0,70.91,4.55,6
OO,WYS,33,1.0,97.0,9.55,0.0,7
OO,WYS,33,2.0,109.0,4.61,0.0,8
OO,WYS,30,13.0,171.0,16.5,0.0,9
OO,WYS,7,0.0,-2.0,0.0,0.0,10
OO,XNA,104,1.0,1090.0,42.38,1.92,1
OO,XNA,90,1.0,1111.0,36.12,0.0,2
OO,XNA,94,1.0,143.0,5.72,3.19,3
OO,XNA,118,1.0,1211.0,21.53,0.0,4
OO,XNA,105,1.0,277.0,13.94,0.95,5
OO,XNA,90,1.0,125.0,9.77,1.11,6
OO,XNA,77,2.0,329.0,8.96,0.0,7
OO,XNA,109,1.0,359.0,12.36,0.0,8
OO,XNA,72,2.0,176.0,8.58,0.0,9
OO,XNA,108,1.0,400.0,10.7,0.0,10
OO,XNA,107,1.0,180.0,10.07,2.8,11
OO,XNA,93,1.0,169.0,7.82,0.0,12
OO,XWA,52,1.0,741.0,48.85,5.77,1
OO,XWA,59,3.0,687.0,45.15,8.47,2
OO,XWA,68,1.0,1134.0,45.9,4.41,3
OO,XWA,73,2.0,153.0,7.1,0.0,4
OO,XWA,81,3.0,111.0,3.89,1.23,5
OO,XWA,81,1.0,105.0,12.9,0.0,6
OO,XWA,87,1.0,216.0,22.64,0.0,7
OO,XWA,86,2.0,287.0,15.74,0.0,8
OO,XWA,82,1.0,447.0,14.15,0.0,9
OO,XWA,73,9.0,1048.0,33.18,1.37,10
OO,XWA,87,1.0,1386.0,48.75,3.45,11
OO,XWA,101,2.0,1163.0,49.67,0.99,12
OO,YUM,60,1.0,346.0,25.8,0.0,1
OO,YUM,53,1.0,209.0,6.7,0.0,2
OO,YUM,40,6.0,418.0,13.23,0.0,3
OO,YUM,37,6.0,219.0,10.95,2.7,4
OO,YUM,42,2.0,404.0,32.83,0.0,5
OO,YUM,34,5.0,293.0,20.65,0.0,6
OO,YUM,35,1.0,447.0,36.83,0.0,7
OO,YUM,45,4.0,202.0,13.29,0.0,8
OO,YUM,31,22.0,401.0,16.0,0.0,9
OO,YUM,34,3.0,131.0,16.06,0.0,10
OO,YUM,71,2.0,1123.0,31.01,0.0,11
OO,YUM,75,1.0,177.0,11.83,0.0,12
UA,ABQ,69,1.0,266.0,15.2,2.9,1
UA,ABQ,55,1.0,223.0,11.05,0.0,2
UA,ABQ,80,3.0,100.0,7.81,0.0,3
UA,ABQ,69,1.0,867.0,19.64,0.0,4
UA,ABQ,82,1.0,220.0,15.6,0.0,5
UA,ABQ,78,1.0,364.0,15.83,0.0,6
UA,ABQ,68,2.0,186.0,11.62,4.41,7
UA,ABQ,74,1.0,145.0,4.45,0.0,8
UA,ABQ,111,2.0,200.0,4.74,1.8,9
UA,ABQ,102,1.0,185.0,6.43,0.0,10
UA,ABQ,92,1.0,430.0,19.32,1.09,11
UA,ABQ,54,1.0,75.0,3.76,0.0,12
UA,ALB,27,5.0,190.0,25.85,3.7,1
UA,ALB,23,2.0,15.0,0.96,0.0,2
UA,ALB,20,1.0,176.0,15.15,0.0,3
UA,ALB,13,12.0,37.0,8.08,0.0,4
UA,ALB,27,1.0,109.0,10.07,3.7,5
UA,ALB,35,1.0,383.0,30.17,2.86,6
