aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
RAP,5,71,8,9,"['Weather (478 min)', 'Carrier (327 min)', 'Late Aircraft (326 min)']"
RAP,6,91,23,9,"['Late Aircraft (965 min)', 'NAS (366 min)', 'Weather (276 min)']"
RAP,7,93,29,12,"['Late Aircraft (1055 min)', 'Carrier (795 min)', 'Weather (771 min)']"
RAP,8,111,15,10,"['Carrier (957 min)', 'NAS (686 min)', 'Late Aircraft (681 min)']"
RAP,9,113,8,3,"['Late Aircraft (223 min)', 'Carrier (203 min)', 'NAS (103 min)']"
RAP,10,113,4,3,"['Late Aircraft (112 min)', 'NAS (106 min)', 'Carrier (66 min)']"
RAP,11,93,4,6,"['Late Aircraft (611 min)', 'Carrier (405 min)', 'NAS (94 min)']"
RAP,12,85,9,11,"['Carrier (925 min)', 'Late Aircraft (681 min)', 'NAS (305 min)']"
RDD,1,15,0,2,"['Carrier (325 min)', 'Late Aircraft (187 min)', 'NAS (10 min)']"
RDD,2,24,1,1,"['Late Aircraft (60 min)', 'Carrier (33 min)', 'NAS (28 min)']"
RDD,3,22,1,0,"['Carrier (41 min)', 'Weather (0 min)', 'NAS (0 min)']"
RDD,4,21,1,0,"['Carrier (30 min)', 'NAS (29 min)', 'Weather (0 min)']"
RDD,5,21,3,2,"['NAS (214 min)', 'Weather (211 min)', 'Late Aircraft (22 min)']"
RDD,6,24,3,0,"['Late Aircraft (45 min)', 'Carrier (44 min)', 'NAS (6 min)']"
RDD,7,30,2,1,"['Late Aircraft (212 min)', 'Carrier (8 min)', 'NAS (8 min)']"
RDD,8,24,2,3,"['Late Aircraft (533 min)', 'NAS (35 min)', 'Carrier (0 min)']"
RDD,9,21,4,3,"['Late Aircraft (745 min)', 'Weather (205 min)', 'Carrier (121 min)']"
RDD,10,33,6,2,"['NAS (1133 min)', 'Carrier (186 min)', 'Late Aircraft (126 min)']"
RDD,11,32,5,3,"['Carrier (277 min)', 'NAS (270 min)', 'Weather (219 min)']"
RDD,12,28,1,5,"['Weather (701 min)', 'Late Aircraft (283 min)', 'NAS (113 min)']"
RDM,1,79,16,12,"['Weather (2795 min)', 'Carrier (913 min)', 'NAS (703 min)']"
RDM,2,84,15,12,"['Weather (1151 min)', 'NAS (818 min)', 'Carrier (763 min)']"
RDM,3,110,17,11,"['Carrier (802 min)', 'NAS (687 min)', 'Weather (135 min)']"
RDM,4,90,8,7,"['Carrier (829 min)', 'NAS (435 min)', 'Weather (80 min)']"
RDM,5,91,10,3,"['Late Aircraft (419 min)', 'NAS (211 min)', 'Weather (130 min)']"
RDM,6,92,12,7,"['Late Aircraft (726 min)', 'Carrier (479 min)', 'NAS (110 min)']"
RDM,7,94,26,6,"['Carrier (1397 min)', 'Late Aircraft (378 min)', 'NAS (194 min)']"
RDM,8,104,11,12,"['Late Aircraft (1813 min)', 'Carrier (1517 min)', 'NAS (532 min)']"
RDM,9,107,8,8,"['Carrier (436 min)', 'Late Aircraft (426 min)', 'NAS (379 min)']"
RDM,10,102,4,5,"['Carrier (552 min)', 'Weather (100 min)', 'NAS (96 min)']"
RDM,11,96,9,5,"['NAS (457 min)', 'Carrier (332 min)', 'Late Aircraft (90 min)']"
RDM,12,79,13,11,"['Carrier (1382 min)', 'Late Aircraft (1244 min)', 'Weather (1054 min)']"
RDU,1,878,133,96,"['Late Aircraft (9481 min)', 'Carrier (6474 min)', 'NAS (3934 min)']"
RDU,2,864,102,38,"['Late Aircraft (3936 min)', 'Carrier (2572 min)', 'NAS (1676 min)']"
RDU,3,930,155,75,"['Late Aircraft (7940 min)', 'Carrier (5057 min)', 'NAS (3394 min)']"
RDU,4,1026,131,92,"['Late Aircraft (9012 min)', 'Carrier (4726 min)', 'NAS (4556 min)']"
RDU,5,1090,191,144,"['Late Aircraft (12740 min)', 'NAS (8941 min)', 'Carrier (5121 min)']"
RDU,6,1003,204,130,"['Late Aircraft (10792 min)', 'Carrier (8043 min)', 'NAS (7267 min)']"
RDU,7,915,241,180,"['Late Aircraft (16804 min)', 'Carrier (12186 min)', 'NAS (6301 min)']"
RDU,8,944,191,155,"['Late Aircraft (12296 min)', 'Carrier (10933 min)', 'NAS (7873 min)']"
RDU,9,1048,106,64,"['Carrier (5818 min)', 'Late Aircraft (4338 min)', 'NAS (3290 min)']"
RDU,10,1108,137,40,"['Carrier (3682 min)', 'Late Aircraft (3426 min)', 'NAS (2699 min)']"
RDU,11,1069,106,55,"['Late Aircraft (5021 min)', 'NAS (3998 min)', 'Carrier (3781 min)']"
RDU,12,968,150,89,"['Late Aircraft (8016 min)', 'Carrier (4495 min)', 'NAS (4083 min)']"
RFD,1,10,2,0,"['NAS (104 min)', 'Carrier (58 min)', 'Weather (17 min)']"
RFD,2,10,1,0,"['Carrier (46 min)', 'NAS (1 min)', 'Late Aircraft (1 min)']"
RFD,3,16,8,0,"['NAS (243 min)', 'Late Aircraft (116 min)', 'Carrier (8 min)']"
RFD,4,12,2,1,"['NAS (230 min)', 'Carrier (32 min)', 'Weather (22 min)']"
RFD,5,9,4,2,"['Late Aircraft (245 min)', 'Weather (45 min)', 'NAS (39 min)']"
RFD,6,8,2,0,"['Late Aircraft (38 min)', 'NAS (24 min)', 'Carrier (0 min)']"
RFD,7,14,2,1,"['Late Aircraft (138 min)', 'Weather (97 min)', 'NAS (15 min)']"
RFD,8,10,2,1,"['NAS (123 min)', 'Late Aircraft (90 min)', 'Weather (46 min)']"
RFD,9,9,0,1,"['Carrier (967 min)', 'Weather (0 min)', 'NAS (0 min)']"
RFD,10,11,1,2,"['Late Aircraft (84 min)', 'Carrier (76 min)', 'NAS (31 min)']"
RFD,11,15,3,0,"['Carrier (31 min)', 'NAS (21 min)', 'Weather (0 min)']"
RFD,12,17,2,3,"['Late Aircraft (291 min)', 'NAS (103 min)', 'Carrier (95 min)']"
RHI,1,11,0,2,"['Carrier (159 min)', 'Weather (91 min)', 'NAS (0 min)']"
RHI,2,11,1,1,"['Carrier (53 min)', 'NAS (47 min)', 'Weather (0 min)']"
RHI,3,4,1,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RHI,4,2,1,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RHI,5,14,0,2,"['Carrier (90 min)', 'Weather (57 min)', 'NAS (0 min)']"
RHI,6,18,0,5,"['Carrier (840 min)', 'NAS (119 min)', 'Weather (118 min)']"
RHI,7,11,6,3,"['Carrier (329 min)', 'Weather (213 min)', 'NAS (74 min)']"
RHI,8,18,3,2,"['Carrier (349 min)', 'Weather (106 min)', 'NAS (35 min)']"
RHI,9,12,2,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RHI,10,10,1,1,"['Carrier (68 min)', 'Weather (0 min)', 'NAS (0 min)']"
RHI,11,6,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RHI,12,4,0,3,"['Carrier (737 min)', 'NAS (20 min)', 'Weather (0 min)']"
RIC,1,255,37,18,"['Carrier (2219 min)', 'NAS (2108 min)', 'Late Aircraft (1993 min)']"
RIC,2,253,34,15,"['Late Aircraft (1621 min)', 'Carrier (812 min)', 'NAS (718 min)']"
RIC,3,260,37,22,"['Late Aircraft (2537 min)', 'NAS (859 min)', 'Carrier (735 min)']"
RIC,4,322,51,27,"['NAS (2311 min)', 'Late Aircraft (2220 min)', 'Carrier (1155 min)']"
RIC,5,329,53,41,"['Late Aircraft (3917 min)', 'NAS (2149 min)', 'Carrier (1928 min)']"
RIC,6,276,49,32,"['Carrier (2883 min)', 'Late Aircraft (1684 min)', 'NAS (1430 min)']"
RIC,7,268,80,56,"['Late Aircraft (4600 min)', 'Carrier (4309 min)', 'NAS (1999 min)']"
RIC,8,307,45,25,"['Late Aircraft (2554 min)', 'Carrier (1922 min)', 'NAS (817 min)']"
RIC,9,322,36,11,"['Carrier (1248 min)', 'Late Aircraft (838 min)', 'NAS (703 min)']"
RIC,10,347,39,11,"['Late Aircraft (892 min)', 'NAS (632 min)', 'Carrier (486 min)']"
RIC,11,329,27,17,"['Carrier (1121 min)', 'NAS (833 min)', 'Late Aircraft (674 min)']"
RIC,12,285,71,22,"['Late Aircraft (1732 min)', 'Carrier (1585 min)', 'NAS (1090 min)']"
RIW,1,8,0,1,"['Late Aircraft (184 min)', 'Carrier (0 min)', 'Weather (0 min)']"
RIW,2,5,1,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RIW,3,11,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RIW,4,11,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RIW,5,8,1,1,"['NAS (158 min)', 'Carrier (0 min)', 'Weather (0 min)']"
RIW,6,12,1,0,"['Late Aircraft (30 min)', 'Carrier (15 min)', 'Weather (0 min)']"
RIW,7,12,1,0,"['Late Aircraft (69 min)', 'Carrier (68 min)', 'NAS (35 min)']"
RIW,8,12,1,3,"['Carrier (850 min)', 'NAS (316 min)', 'Late Aircraft (206 min)']"
RIW,9,16,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RIW,10,12,1,2,"['Weather (452 min)', 'Late Aircraft (319 min)', 'Carrier (56 min)']"
RIW,11,14,0,1,"['Late Aircraft (221 min)', 'Carrier (0 min)', 'Weather (0 min)']"
RIW,12,15,1,1,"['Late Aircraft (111 min)', 'Carrier (0 min)', 'Weather (0 min)']"
RKS,1,7,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RKS,2,10,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RKS,3,8,0,2,"['Weather (288 min)', 'Carrier (157 min)', 'NAS (0 min)']"
RKS,4,4,1,1,"['Late Aircraft (284 min)', 'Carrier (0 min)', 'Weather (0 min)']"
RKS,5,11,0,1,"['Carrier (334 min)', 'Weather (0 min)', 'NAS (0 min)']"
RKS,6,12,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RKS,7,12,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RKS,8,13,1,2,"['Carrier (550 min)', 'NAS (17 min)', 'Weather (0 min)']"
RKS,9,10,1,1,"['Carrier (77 min)', 'NAS (3 min)', 'Weather (0 min)']"
RKS,10,11,0,1,"['Carrier (230 min)', 'NAS (17 min)', 'Weather (0 min)']"
RKS,11,5,1,2,"['Carrier (297 min)', 'Weather (86 min)', 'NAS (7 min)']"
RKS,12,12,2,1,"['Late Aircraft (208 min)', 'NAS (12 min)', 'Carrier (0 min)']"
RNO,1,296,47,38,"['Late Aircraft (3306 min)', 'Carrier (2652 min)', 'NAS (973 min)']"
RNO,2,262,37,25,"['Carrier (2979 min)', 'Late Aircraft (1852 min)', 'NAS (1289 min)']"
RNO,3,320,61,30,"['Late Aircraft (3319 min)', 'NAS (2651 min)', 'Carrier (1217 min)']"
RNO,4,349,48,32,"['Late Aircraft (2967 min)', 'Carrier (1766 min)', 'NAS (1766 min)']"
RNO,5,328,47,20,"['Late Aircraft (1965 min)', 'Carrier (1138 min)', 'NAS (811 min)']"
RNO,6,356,52,22,"['Carrier (2893 min)', 'Late Aircraft (2630 min)', 'NAS (501 min)']"
RNO,7,348,52,34,"['Carrier (4470 min)', 'Late Aircraft (2800 min)', 'NAS (956 min)']"
RNO,8,375,53,38,"['Late Aircraft (3515 min)', 'Carrier (1854 min)', 'NAS (913 min)']"
RNO,9,383,53,22,"['Late Aircraft (2429 min)', 'Carrier (1199 min)', 'NAS (1036 min)']"
RNO,10,435,49,13,"['Late Aircraft (1353 min)', 'NAS (1000 min)', 'Carrier (805 min)']"
RNO,11,355,33,14,"['Late Aircraft (1337 min)', 'NAS (1300 min)', 'Carrier (1087 min)']"
RNO,12,349,56,31,"['Late Aircraft (2627 min)', 'Carrier (1819 min)', 'NAS (987 min)']"
ROA,1,36,8,6,"['Late Aircraft (601 min)', 'Carrier (296 min)', 'NAS (120 min)']"
ROA,2,48,5,1,"['NAS (249 min)', 'Carrier (6 min)', 'Weather (0 min)']"
ROA,3,40,2,1,"['Late Aircraft (107 min)', 'NAS (63 min)', 'Carrier (7 min)']"
ROA,4,48,5,1,"['Late Aircraft (151 min)', 'NAS (29 min)', 'Carrier (8 min)']"
ROA,5,52,11,4,"['Carrier (1091 min)', 'Late Aircraft (127 min)', 'NAS (126 min)']"
ROA,6,45,10,13,"['Carrier (1535 min)', 'Weather (1201 min)', 'Late Aircraft (750 min)']"
ROA,7,37,9,4,"['Late Aircraft (508 min)', 'Carrier (327 min)', 'NAS (244 min)']"
ROA,8,47,7,7,"['Carrier (738 min)', 'Late Aircraft (402 min)', 'NAS (244 min)']"
ROA,9,41,1,4,"['Late Aircraft (434 min)', 'Carrier (429 min)', 'NAS (12 min)']"
ROA,10,62,12,5,"['Carrier (1479 min)', 'Late Aircraft (339 min)', 'NAS (130 min)']"
ROA,11,71,5,7,"['Late Aircraft (440 min)', 'Carrier (276 min)', 'NAS (97 min)']"
ROA,12,31,12,8,"['Carrier (600 min)', 'Late Aircraft (361 min)', 'NAS (183 min)']"
ROC,1,177,36,23,"['Late Aircraft (2324 min)', 'Carrier (1967 min)', 'NAS (1142 min)']"
ROC,2,160,21,17,"['Carrier (2585 min)', 'NAS (1010 min)', 'Late Aircraft (876 min)']"
ROC,3,197,19,9,"['Late Aircraft (951 min)', 'Carrier (652 min)', 'NAS (495 min)']"
ROC,4,189,24,10,"['Late Aircraft (884 min)', 'Carrier (529 min)', 'NAS (257 min)']"
ROC,5,206,32,18,"['Late Aircraft (1953 min)', 'NAS (939 min)', 'Carrier (716 min)']"
ROC,6,173,39,19,"['Late Aircraft (1371 min)', 'NAS (789 min)', 'Carrier (637 min)']"
ROC,7,182,37,25,"['Late Aircraft (2094 min)', 'Carrier (1683 min)', 'NAS (806 min)']"
ROC,8,164,42,23,"['Carrier (2342 min)', 'Late Aircraft (2038 min)', 'NAS (1261 min)']"
ROC,9,226,17,9,"['Carrier (1516 min)', 'Late Aircraft (799 min)', 'NAS (405 min)']"
ROC,10,223,23,5,"['Carrier (614 min)', 'Late Aircraft (379 min)', 'NAS (302 min)']"
ROC,11,185,33,10,"['Late Aircraft (864 min)', 'Carrier (577 min)', 'Weather (229 min)']"
ROC,12,171,38,14,"['Late Aircraft (1843 min)', 'Carrier (1314 min)', 'NAS (615 min)']"
ROW,1,19,1,1,"['Carrier (552 min)', 'NAS (3 min)', 'Weather (0 min)']"
ROW,2,12,0,1,"['Weather (173 min)', 'Carrier (17 min)', 'NAS (0 min)']"
ROW,3,14,2,3,"['NAS (253 min)', 'Weather (198 min)', 'Late Aircraft (97 min)']"
ROW,4,10,4,2,"['Carrier (193 min)', 'Late Aircraft (181 min)', 'NAS (27 min)']"
ROW,5,10,2,3,"['Weather (337 min)', 'Carrier (182 min)', 'NAS (13 min)']"
ROW,6,16,2,4,"['Carrier (1659 min)', 'Late Aircraft (37 min)', 'NAS (36 min)']"
ROW,7,15,1,6,"['Carrier (1324 min)', 'Weather (146 min)', 'Late Aircraft (74 min)']"
ROW,8,19,1,1,"['Carrier (61 min)', 'NAS (1 min)', 'Weather (0 min)']"
ROW,9,19,2,1,"['Weather (111 min)', 'Late Aircraft (39 min)', 'NAS (6 min)']"
ROW,10,15,4,1,"['Carrier (485 min)', 'Weather (28 min)', 'NAS (20 min)']"
ROW,11,14,3,0,"['Carrier (49 min)', 'Weather (22 min)', 'NAS (1 min)']"
ROW,12,15,2,2,"['Carrier (168 min)', 'Weather (88 min)', 'NAS (24 min)']"
RST,1,14,1,3,"['Late Aircraft (153 min)', 'Weather (133 min)', 'Carrier (0 min)']"
RST,2,20,1,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
RST,3,27,1,1,"['Weather (519 min)', 'Carrier (0 min)', 'NAS (0 min)']"
RST,4,20,4,2,"['Carrier (82 min)', 'Weather (62 min)', 'NAS (62 min)']"
RST,5,33,3,5,"['NAS (367 min)', 'Carrier (308 min)', 'Weather (273 min)']"
RST,6,16,4,3,"['Carrier (322 min)', 'Late Aircraft (209 min)', 'NAS (89 min)']"
RST,7,24,1,5,"['Late Aircraft (445 min)', 'Weather (244 min)', 'NAS (162 min)']"
RST,8,20,2,1,"['NAS (100 min)', 'Carrier (45 min)', 'Late Aircraft (35 min)']"
RST,9,32,3,3,"['Late Aircraft (1141 min)', 'Carrier (144 min)', 'NAS (54 min)']"
RST,10,30,3,0,"['Carrier (45 min)', 'Weather (29 min)', 'NAS (26 min)']"
RST,11,12,3,0,"['Carrier (38 min)', 'Security (27 min)', 'NAS (11 min)']"
RST,12,18,3,5,"['Carrier (515 min)', 'Weather (296 min)', 'NAS (31 min)']"
RSW,1,679,131,93,"['Late Aircraft (10542 min)', 'Carrier (2703 min)', 'NAS (2593 min)']"
RSW,2,794,100,44,"['Late Aircraft (5071 min)', 'NAS (2711 min)', 'Carrier (2453 min)']"
RSW,3,782,180,131,"['Late Aircraft (13034 min)', 'NAS (6469 min)', 'Carrier (5528 min)']"
RSW,4,719,86,45,"['Late Aircraft (6800 min)', 'NAS (1831 min)', 'Carrier (1332 min)']"
RSW,5,496,84,62,"['Late Aircraft (5547 min)', 'NAS (3037 min)', 'Carrier (2887 min)']"
RSW,6,391,52,56,"['Late Aircraft (6378 min)', 'Carrier (3755 min)', 'NAS (1776 min)']"
RSW,7,339,82,72,"['Late Aircraft (7644 min)', 'Carrier (2993 min)', 'NAS (2815 min)']"
RSW,8,322,56,51,"['Late Aircraft (4871 min)', 'Carrier (3800 min)', 'Weather (1903 min)']"
RSW,9,331,40,12,"['Late Aircraft (1518 min)', 'Carrier (994 min)', 'NAS (433 min)']"
RSW,10,443,35,16,"['Late Aircraft (1838 min)', 'Carrier (267 min)', 'NAS (213 min)']"
RSW,11,588,53,15,"['Carrier (1985 min)', 'Late Aircraft (1541 min)', 'NAS (819 min)']"
RSW,12,606,127,79,"['Late Aircraft (8699 min)', 'Carrier (4234 min)', 'NAS (2884 min)']"
SAF,1,24,0,1,"['Carrier (199 min)', 'Late Aircraft (12 min)', 'NAS (3 min)']"
SAF,2,16,2,1,"['Carrier (220 min)', 'Late Aircraft (20 min)', 'Weather (0 min)']"
SAF,3,27,3,2,"['Weather (245 min)', 'Late Aircraft (134 min)', 'Carrier (107 min)']"
SAF,4,37,4,4,"['Late Aircraft (514 min)', 'NAS (345 min)', 'Carrier (18 min)']"
SAF,5,37,4,11,"['NAS (632 min)', 'Weather (556 min)', 'Carrier (335 min)']"
SAF,6,57,6,11,"['Carrier (1375 min)', 'Late Aircraft (323 min)', 'Weather (164 min)']"
SAF,7,52,8,8,"['Carrier (398 min)', 'Weather (309 min)', 'Late Aircraft (259 min)']"
SAF,8,57,4,6,"['Carrier (584 min)', 'NAS (75 min)', 'Late Aircraft (36 min)']"
SAF,9,52,8,1,"['Carrier (230 min)', 'NAS (107 min)', 'Late Aircraft (93 min)']"
SAF,10,55,9,4,"['Carrier (401 min)', 'Late Aircraft (367 min)', 'NAS (1 min)']"
SAF,11,44,8,9,"['NAS (749 min)', 'Carrier (613 min)', 'Late Aircraft (224 min)']"
SAF,12,58,7,8,"['Carrier (778 min)', 'Weather (469 min)', 'Late Aircraft (195 min)']"
SAN,1,1341,213,104,"['Late Aircraft (10152 min)', 'Carrier (6053 min)', 'NAS (3142 min)']"
SAN,2,1314,215,103,"['Late Aircraft (9700 min)', 'NAS (5903 min)', 'Carrier (5867 min)']"
SAN,3,1461,248,103,"['Late Aircraft (9993 min)', 'Carrier (6997 min)', 'NAS (6179 min)']"
SAN,4,1470,270,120,"['Late Aircraft (10594 min)', 'Carrier (7172 min)', 'NAS (6091 min)']"
SAN,5,1494,311,135,"['Late Aircraft (13635 min)', 'Carrier (9896 min)', 'NAS (5246 min)']"
SAN,6,1507,389,175,"['Late Aircraft (16306 min)', 'Carrier (11599 min)', 'NAS (8258 min)']"
SAN,7,1508,398,183,"['Late Aircraft (21111 min)', 'Carrier (9426 min)', 'NAS (8698 min)']"
SAN,8,1782,316,129,"['Late Aircraft (12932 min)', 'NAS (6660 min)', 'Carrier (5761 min)']"
SAN,9,1610,260,113,"['Late Aircraft (10519 min)', 'NAS (6542 min)', 'Carrier (4572 min)']"
SAN,10,1604,275,143,"['Late Aircraft (17741 min)', 'NAS (10308 min)', 'Carrier (5144 min)']"
SAN,11,1528,261,118,"['Late Aircraft (12457 min)', 'NAS (6756 min)', 'Carrier (5087 min)']"
SAN,12,1405,309,228,"['Late Aircraft (26820 min)', 'Carrier (10825 min)', 'NAS (10023 min)']"
SAT,1,636,97,36,"['Late Aircraft (4346 min)', 'Carrier (1931 min)', 'NAS (1602 min)']"
SAT,2,694,73,28,"['Late Aircraft (2356 min)', 'Carrier (1772 min)', 'NAS (1659 min)']"
SAT,3,687,114,44,"['Late Aircraft (4776 min)', 'Carrier (2479 min)', 'NAS (2319 min)']"
SAT,4,733,109,47,"['Late Aircraft (6746 min)', 'NAS (2615 min)', 'Carrier (2285 min)']"
SAT,5,631,141,73,"['Late Aircraft (7661 min)', 'Carrier (3662 min)', 'NAS (3141 min)']"
SAT,6,639,138,83,"['Late Aircraft (7231 min)', 'Carrier (6617 min)', 'NAS (2984 min)']"
SAT,7,628,161,105,"['Late Aircraft (11460 min)', 'Carrier (5061 min)', 'NAS (3058 min)']"
SAT,8,741,91,55,"['Late Aircraft (5504 min)', 'Carrier (2632 min)', 'NAS (2264 min)']"
SAT,9,754,80,35,"['Late Aircraft (3476 min)', 'Carrier (2604 min)', 'NAS (1119 min)']"
SAT,10,814,78,34,"['Carrier (4040 min)', 'Late Aircraft (3803 min)', 'NAS (898 min)']"
SAT,11,709,69,33,"['Carrier (4133 min)', 'Late Aircraft (2198 min)', 'NAS (1225 min)']"
SAT,12,664,109,56,"['Late Aircraft (6438 min)', 'Carrier (4730 min)', 'NAS (2286 min)']"
SAV,1,261,38,24,"['Late Aircraft (2507 min)', 'Weather (1058 min)', 'Carrier (1038 min)']"
SAV,2,293,16,11,"['Late Aircraft (971 min)', 'Carrier (847 min)', 'NAS (329 min)']"
SAV,3,322,42,29,"['Late Aircraft (2397 min)', 'NAS (1109 min)', 'Carrier (1066 min)']"
SAV,4,335,56,26,"['Late Aircraft (2393 min)', 'Carrier (1467 min)', 'NAS (917 min)']"
SAV,5,326,82,42,"['Late Aircraft (4282 min)', 'Carrier (2381 min)', 'NAS (2141 min)']"
SAV,6,312,49,23,"['Carrier (1473 min)', 'Late Aircraft (1363 min)', 'NAS (800 min)']"
SAV,7,277,92,57,"['Late Aircraft (5640 min)', 'Carrier (4423 min)', 'NAS (1170 min)']"
SAV,8,326,41,24,"['NAS (2290 min)', 'Late Aircraft (2005 min)', 'Carrier (1836 min)']"
SAV,9,287,33,20,"['Late Aircraft (1326 min)', 'Carrier (1267 min)', 'NAS (457 min)']"
SAV,10,374,41,11,"['Late Aircraft (2266 min)', 'Carrier (522 min)', 'Weather (254 min)']"
SAV,11,335,37,18,"['Late Aircraft (1841 min)', 'Carrier (1645 min)', 'NAS (829 min)']"
SAV,12,326,61,27,"['Late Aircraft (3568 min)', 'Carrier (1797 min)', 'NAS (1308 min)']"
SBA,1,112,15,9,"['Late Aircraft (1227 min)', 'NAS (256 min)', 'Carrier (241 min)']"
SBA,2,93,17,8,"['NAS (913 min)', 'Carrier (383 min)', 'Late Aircraft (277 min)']"
SBA,3,114,22,13,"['NAS (1204 min)', 'Late Aircraft (802 min)', 'Carrier (314 min)']"
SBA,4,93,16,18,"['NAS (1717 min)', 'Weather (1620 min)', 'Late Aircraft (1350 min)']"
SBA,5,140,21,8,"['Late Aircraft (1116 min)', 'Carrier (509 min)', 'NAS (244 min)']"
SBA,6,125,17,12,"['Late Aircraft (1512 min)', 'Carrier (494 min)', 'NAS (361 min)']"
SBA,7,163,13,17,"['Late Aircraft (1336 min)', 'Carrier (1074 min)', 'NAS (402 min)']"
SBA,8,149,24,5,"['Carrier (789 min)', 'Late Aircraft (416 min)', 'NAS (187 min)']"
SBA,9,118,14,9,"['Carrier (1521 min)', 'Late Aircraft (763 min)', 'NAS (165 min)']"
SBA,10,157,12,9,"['Late Aircraft (1126 min)', 'Carrier (454 min)', 'Weather (252 min)']"
SBA,11,139,8,9,"['Late Aircraft (1328 min)', 'NAS (406 min)', 'Weather (64 min)']"
SBA,12,115,18,6,"['Late Aircraft (802 min)', 'Carrier (216 min)', 'Weather (204 min)']"
SBN,1,61,11,17,"['Carrier (1705 min)', 'Weather (814 min)', 'Late Aircraft (511 min)']"
SBN,2,89,10,6,"['Carrier (608 min)', 'Late Aircraft (246 min)', 'Weather (120 min)']"
SBN,3,100,14,6,"['Carrier (1014 min)', 'NAS (165 min)', 'Late Aircraft (97 min)']"
SBN,4,110,14,9,"['NAS (775 min)', 'Carrier (501 min)', 'Weather (180 min)']"
SBN,5,96,23,23,"['Carrier (2871 min)', 'Late Aircraft (757 min)', 'NAS (555 min)']"
SBN,6,106,11,17,"['Carrier (2188 min)', 'Weather (713 min)', 'NAS (343 min)']"
SBN,7,101,20,23,"['Carrier (2075 min)', 'Weather (805 min)', 'Late Aircraft (595 min)']"
SBN,8,107,27,23,"['Carrier (1769 min)', 'Late Aircraft (1119 min)', 'NAS (481 min)']"
SBN,9,113,19,9,"['Carrier (1152 min)', 'Late Aircraft (698 min)', 'Weather (214 min)']"
SBN,10,116,17,6,"['Carrier (842 min)', 'Late Aircraft (354 min)', 'NAS (40 min)']"
SBN,11,127,11,10,"['Carrier (965 min)', 'Late Aircraft (245 min)', 'NAS (182 min)']"
SBN,12,103,27,14,"['Carrier (1315 min)', 'Late Aircraft (798 min)', 'NAS (342 min)']"
SBP,1,75,6,8,"['Late Aircraft (723 min)', 'Carrier (481 min)', 'NAS (117 min)']"
SBP,2,65,10,8,"['Carrier (1186 min)', 'Late Aircraft (549 min)', 'Weather (514 min)']"
SBP,3,93,5,5,"['Carrier (433 min)', 'NAS (313 min)', 'Late Aircraft (38 min)']"
SBP,4,88,15,2,"['Carrier (233 min)', 'Late Aircraft (203 min)', 'NAS (87 min)']"
SBP,5,92,7,4,"['Late Aircraft (334 min)', 'Carrier (297 min)', 'NAS (150 min)']"
SBP,6,90,10,9,"['Carrier (1311 min)', 'NAS (512 min)', 'Late Aircraft (381 min)']"
SBP,7,95,10,9,"['Late Aircraft (1078 min)', 'Carrier (854 min)', 'NAS (147 min)']"
SBP,8,103,6,6,"['Carrier (710 min)', 'Late Aircraft (418 min)', 'NAS (231 min)']"
SBP,9,109,8,8,"['Late Aircraft (1952 min)', 'Carrier (839 min)', 'Weather (364 min)']"
SBP,10,104,14,8,"['Late Aircraft (644 min)', 'Carrier (600 min)', 'NAS (141 min)']"
SBP,11,100,16,3,"['Late Aircraft (187 min)', 'Carrier (157 min)', 'NAS (123 min)']"
SBP,12,90,10,10,"['Late Aircraft (534 min)', 'NAS (478 min)', 'Weather (396 min)']"
SCC,1,11,0,2,"['Late Aircraft (261 min)', 'NAS (29 min)', 'Carrier (0 min)']"
SCC,2,12,0,1,"['Late Aircraft (181 min)', 'NAS (3 min)', 'Carrier (0 min)']"
SCC,3,14,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
SCC,4,14,3,1,"['Late Aircraft (383 min)', 'NAS (21 min)', 'Carrier (1 min)']"
SCC,5,9,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
SCC,6,7,2,1,"['Late Aircraft (126 min)', 'Carrier (0 min)', 'Weather (0 min)']"
SCC,7,9,0,0,"['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']"
